Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Santo Antônio do Leverger (Município) (510780)	5.630	1.999	3,28	3,58	288,540	15.628,03	11.735,750	1,57
Sinop (Município) (510790)	34.144	28.631	3,31	3,27	3.660,470	32.365,15	3.942,230	28,69
Sorriso (Município) (510792)	19.968	17.511	3,33	3,33	2.996,960	45.052,91	9.347,560	7,12
Tangará da Serra (Município) (510795)	25.690	23.506	3,25	3,23	2.392,120	28.671,85	11.601,250	7,19
Várzea Grande (Município) (510840)	74.781	73.550	3,38	3,38	6.385,330	25.278,81	1.048,210	240,98
Abadia de Goiás (Município) (520005)	2.137	1.546	3,22	3,29	96,460	14.028,03	147,730	46,54
Águas Lindas de Goiás (Município) (520025)	44.311	44.225	3,60	3,60	1.254,000	7.868,08	188,390	846,02
Anápolis (Município) (520110)	104.461	102.662	3,20	3,20	18.069,240	54.000,41	933,160	358,58
Aparecida de Goiânia (Município) (520140)	136.616	136.464	3,34	3,34	9.489,300	20.825,53	278,540	1.635,88
Aragoiânia (Município) (520180)	2.699	1.775	3,10	3,11	94,580	11.307,18	218,180	38,34
Bela Vista de Goiás (Município) (520330)	8.152	5.840	3,01	3,07	633,740	25.809,90	1.275,850	19,25
Bonfinópolis (Município) (520355)	2.378	2.206	3,17	3,18	78,640	10.435,45	123,430	61,06
Brazabrantes (Município) (520360)	1.088	730	2,97	2,97	62,380	19.302,27	123,070	26,26
Caldas Novas (Município) (520450)	23.116	22.139	3,05	3,06	1.956,270	27.759,16	1.608,440	43,81
Caldazinha (Município) (520455)	1.101	636	3,02	3,02	43,460	13.070,34	249,690	13,32
Catalão (Município) (520510)	28.004	26.042	3,09	3,11	8.199,030	94.625,72	3.821,460	22,67
Caturaí (Município) (520520)	1.515	1.174	3,09	3,12	60,430	12.895,74	205,080	22,85
Cidade Ocidental (Município) (520549)	15.877	12.460	3,52	3,50	549,060	9.819,57	389,990	143,38
Cristalina (Município) (520620)	13.629	11.057	3,42	3,47	1.732,240	37.188,46	6.162,090	7,56
Formosa (Município) (520800)	30.281	27.448	3,31	3,35	1.774,080	17.725,75	5.811,790	17,22
Goianápolis (Município) (520840)	3.237	2.948	3,30	3,29	139,180	13.013,14	169,010	63,28
Goianésia (Município) (520860)	18.110	16.815	3,29	3,31	1.106,540	18.582,00	1.547,270	38,49
Goiânia (Município) (520870)	423.390	421.909	3,08	3,07	47.438,510	36.435,08	728,840	1.786,40
Goianira (Município) (520880)	10.349	10.149	3,29	3,30	527,010	15.472,95	212,550	160,24
Guapó (Município) (520920)	4.528	3.633	3,09	3,12	188,460	13.484,90	517,260	27,02
Hidrolândia (Município) (520970)	5.449	3.256	3,19	3,22	411,460	23.650,08	953,730	18,24
Inhumas (Município) (521000)	15.327	14.279	3,15	3,16	950,060	19.692,07	615,280	78,41
Itumbiara (Município) (521150)	30.817	29.432	3,01	3,02	3.707,390	39.914,59	2.464,510	37,69
Jataí (Município) (521190)	27.851	25.487	3,16	3,18	3.666,630	41.663,39	7.174,230	12,27
Luziânia (Município) (521250)	49.964	46.347	3,49	3,51	3.540,430	20.285,39	3.961,100	44,06
Mineiros (Município) (521310)	15.982	14.475	3,31	3,34	1.917,000	36.214,28	9.038,770	5,86
Nerópolis (Município) (521450)	7.398	7.070	3,27	3,29	639,520	26.415,64	204,220	118,55
Nova Veneza (Município) (521500)	2.486	2.130	3,27	3,30	128,180	15.768,35	123,380	65,89
Novo Gama (Município) (521523)	26.543	26.215	3,58	3,58	763,820	8.038,64	194,990	487,29
Planaltina (Município) (521760)	22.889	21.591	3,57	3,59	815,960	9.993,52	2.543,680	32,10
Rio Verde (Município) (521880)	55.588	51.486	3,17	3,18	7.270,620	41.211,08	8.386,830	21,04
Santo Antônio de Goiás (Município) (521973)	1.411	1.288	3,33	3,32	86,910	18.479,60	132,810	35,41
Santo Antônio do Descoberto (Município) (521975)	17.921	15.820	3,53	3,59	516,510	8.166,46	944,150	66,99
Senador Canedo (Município) (522045)	24.308	24.193	3,47	3,48	1.649,250	19.530,92	248,290	340,10
Terezópolis de Goiás (Município) (522119)	1.978	1.701	3,32	3,34	139,610	21.278,78	106,910	61,37
Trindade (Município) (522140)	32.003	30.616	3,26	3,27	1.680,640	16.084,56	710,330	147,10
Valparaíso de Goiás (Município) (522185)	39.447	39.447	3,37	3,37	1.825,620	13.728,35	61,450	2.164,07
Brasília (Município) (530010)	775.117	751.665	3,31	3,30	235.532,800	91.898,63	5.780,000	443,42
