Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Rondonópolis (Município) (510760)	69.134	67.386	3,06	3,02	9.210,810	43.505,07	4.686,620	45,17
Rosário Oeste (Município) (510770)	5.838	3.411	2,96	3,05	273,220	15.815,99	7.419,630	2,33
Santo Antônio do Leverger (Município) (510780)	6.312	2.267	3,01	3,26	579,510	30.452,70	11.735,750	1,62
Sinop (Município) (510790)	38.274	32.480	3,31	3,24	5.163,870	40.719,03	3.942,230	32,17
Sorriso (Município) (510792)	22.383	19.866	3,47	3,43	5.346,190	68.774,54	9.347,560	8,32
Tangará da Serra (Município) (510795)	28.797	26.666	3,21	3,15	2.754,540	29.844,04	11.601,250	7,96
Várzea Grande (Município) (510840)	83.825	83.439	3,17	3,14	7.116,200	26.775,27	1.048,210	253,55
Abadia de Goiás (Município) (520005)	2.398	1.752	3,22	3,26	223,300	28.875,80	147,730	52,34
Águas Lindas de Goiás (Município) (520025)	49.731	50.124	3,67	3,64	1.723,710	9.443,66	188,390	968,90
Anápolis (Município) (520110)	117.239	116.358	3,09	3,06	15.334,950	42.362,79	933,160	387,92
Aparecida de Goiânia (Município) (520140)	153.327	154.669	3,33	3,30	14.072,550	27.521,84	278,540	1.835,73
Aragoiânia (Município) (520180)	3.029	2.011	3,06	3,05	111,900	12.060,61	218,180	42,52
Bela Vista de Goiás (Município) (520330)	9.150	6.620	2,96	2,99	947,550	34.949,31	1.275,850	21,25
Bonfinópolis (Município) (520355)	2.670	2.500	3,19	3,17	86,400	10.155,18	123,430	68,93
Brazabrantes (Município) (520360)	1.222	828	2,85	2,83	92,290	26.481,30	123,070	28,32
Caldas Novas (Município) (520450)	25.944	25.092	3,07	3,05	2.374,200	29.787,40	1.608,440	49,55
Caldazinha (Município) (520455)	1.235	721	2,90	2,87	51,290	14.318,86	249,690	14,35
Catalão (Município) (520510)	31.430	29.517	3,08	3,07	6.894,130	71.193,87	3.821,460	25,34
Caturaí (Município) (520520)	1.700	1.331	2,91	2,90	67,820	13.717,81	205,080	24,11
Cidade Ocidental (Município) (520549)	17.819	14.122	3,53	3,48	708,230	11.259,07	389,990	161,30
Cristalina (Município) (520620)	15.297	12.532	3,41	3,44	2.200,570	42.128,18	6.162,090	8,48
Formosa (Município) (520800)	33.984	31.110	3,25	3,26	2.068,360	18.737,20	5.811,790	18,99
Goianápolis (Município) (520840)	3.633	3.342	3,03	2,99	184,790	16.779,18	169,010	65,16
Goianésia (Município) (520860)	20.326	19.058	3,19	3,18	1.261,680	19.452,09	1.547,270	41,92
Goiânia (Município) (520870)	472.703	470.780	2,99	2,99	55.688,530	39.429,30	728,840	1.937,82
Goianira (Município) (520880)	11.615	11.504	3,32	3,30	778,970	20.176,83	212,550	181,64
Guapó (Município) (520920)	5.082	4.118	2,84	2,84	197,890	13.724,42	517,260	27,88
Hidrolândia (Município) (520970)	6.115	3.691	3,17	3,16	600,630	30.972,95	953,730	20,33
Inhumas (Município) (521000)	17.202	16.184	2,97	2,95	1.121,630	21.930,86	615,280	83,12
Itumbiara (Município) (521150)	34.587	33.359	2,88	2,86	4.649,340	46.714,83	2.464,510	40,38
Jataí (Município) (521190)	31.258	28.887	3,04	3,02	4.319,440	45.520,51	7.174,230	13,23
Luziânia (Município) (521250)	56.075	52.530	3,41	3,39	3.729,340	19.511,14	3.961,100	48,25
Mineiros (Município) (521310)	17.937	16.406	3,30	3,30	2.314,070	39.039,57	9.038,770	6,56
Nerópolis (Município) (521450)	8.303	8.013	3,23	3,22	723,660	26.944,75	204,220	131,51
Nova Veneza (Município) (521500)	2.790	2.414	3,21	3,21	160,920	17.965,75	123,380	72,60
Novo Gama (Município) (521523)	29.790	29.713	3,52	3,49	906,450	8.641,18	194,990	537,97
Planaltina (Município) (521760)	25.690	24.472	3,38	3,37	1.070,200	12.336,45	2.543,680	34,10
Rio Verde (Município) (521880)	62.388	58.354	3,24	3,21	8.911,090	44.066,09	8.386,830	24,11
Santo Antônio de Goiás (Município) (521973)	1.584	1.460	3,40	3,35	164,790	30.566,73	132,810	40,59
Santo Antônio do Descoberto (Município) (521975)	20.114	17.931	3,43	3,46	657,330	9.526,59	944,150	73,08
Senador Canedo (Município) (522045)	27.282	27.420	3,58	3,55	2.886,760	29.541,41	248,290	393,57
Terezópolis de Goiás (Município) (522119)	2.220	1.928	3,27	3,26	189,900	26.150,33	106,910	67,92
Trindade (Município) (522140)	35.917	34.702	3,21	3,19	1.942,660	16.823,95	710,330	162,56
Valparaíso de Goiás (Município) (522185)	44.272	44.710	3,39	3,36	2.388,160	15.920,54	61,450	2.441,09
Brasília (Município) (530010)	917.217	874.941	3,11	3,15	237.930,440	83.414,94	5.780,000	493,49
