Localidade	"Número de moradias permanentes
(habitações) (IBGE)"	"Número de moradias permanentes em áreas urbanas
(habitações) (IBGE)"	"Número de pessoas por moradia
(pessoas por moradia) (IBGE)"	"Número de pessoas por moradia (área urbana)
(pessoas por moradia) (IBGE)"	"PIB, em R$ milhões a preços de 2017
(R$ milhões a preços de 2019) (IBGE)"	"PIB per capita, em R$ a preços de 2017
(R$ por habitante a preços de 2019) (IBGE)"	"Área do município
(km²) (IBGE)"	"Densidade demográfica (pessoas por km²)
(Pessoas por km²) (IBGE)"
Rondonópolis (Município) (510760)	73.196	71.773	2,99	2,93	9.834,080	44.925,18	4.686,620	46,71
Rosário Oeste (Município) (510770)	6.181	3.633	2,75	2,82	317,100	18.635,36	7.419,630	2,29
Santo Antônio do Leverger (Município) (510780)	6.683	2.415	2,72	2,92	532,270	29.268,30	11.735,750	1,55
Sinop (Município) (510790)	40.522	34.595	3,28	3,19	5.294,090	39.824,93	3.942,230	33,72
Sorriso (Município) (510792)	23.698	21.160	3,49	3,43	5.845,320	70.602,43	9.347,560	8,86
Tangará da Serra (Município) (510795)	30.489	28.402	3,18	3,11	3.076,720	31.741,05	11.601,250	8,36
Várzea Grande (Município) (510840)	88.749	88.871	3,06	3,01	7.577,850	27.927,61	1.048,210	258,86
Abadia de Goiás (Município) (520005)	2.540	1.865	3,17	3,19	171,070	21.243,15	147,730	54,51
Águas Lindas de Goiás (Município) (520025)	52.685	53.363	3,63	3,58	1.686,830	8.808,56	188,390	1.016,53
Anápolis (Município) (520110)	124.203	123.877	2,99	2,94	13.321,020	35.917,82	933,160	397,44
Aparecida de Goiânia (Município) (520140)	162.434	164.663	3,28	3,23	12.190,220	22.908,13	278,540	1.910,45
Aragoiânia (Município) (520180)	3.209	2.141	2,99	2,97	102,480	10.667,52	218,180	44,03
Bela Vista de Goiás (Município) (520330)	9.694	7.048	2,90	2,91	890,510	31.716,80	1.275,850	22,01
Bonfinópolis (Município) (520355)	2.828	2.662	3,14	3,11	74,520	8.395,73	123,430	71,91
Brazabrantes (Município) (520360)	1.295	881	2,75	2,72	113,810	31.925,55	123,070	28,97
Caldas Novas (Município) (520450)	27.485	26.713	3,03	2,99	2.298,580	27.620,58	1.608,440	51,74
Caldazinha (Município) (520455)	1.308	768	2,80	2,75	46,200	12.610,44	249,690	14,67
Catalão (Município) (520510)	33.297	31.425	3,02	2,99	5.852,940	58.186,06	3.821,460	26,32
Caturaí (Município) (520520)	1.801	1.417	2,78	2,76	74,290	14.827,59	205,080	24,43
Cidade Ocidental (Município) (520549)	18.878	15.034	3,47	3,40	732,750	11.183,55	389,990	168,01
Cristalina (Município) (520620)	16.206	13.342	3,35	3,36	2.393,750	44.053,74	6.162,090	8,82
Formosa (Município) (520800)	36.003	33.120	3,17	3,17	2.176,150	19.082,98	5.811,790	19,62
Goianápolis (Município) (520840)	3.848	3.558	2,98	2,92	171,480	14.962,94	169,010	67,81
Goianésia (Município) (520860)	21.533	20.289	3,10	3,07	1.308,950	19.639,43	1.547,270	43,08
Goiânia (Município) (520870)	499.473	497.299	2,90	2,90	48.308,190	33.347,30	728,840	1.987,59
Goianira (Município) (520880)	12.305	12.247	3,28	3,23	839,030	20.800,11	212,550	189,78
Guapó (Município) (520920)	5.384	4.384	2,69	2,67	178,030	12.310,43	517,260	27,96
Hidrolândia (Município) (520970)	6.478	3.929	3,11	3,08	770,750	38.305,66	953,730	21,10
Inhumas (Município) (521000)	18.224	17.230	2,85	2,82	1.034,940	19.928,72	615,280	84,40
Itumbiara (Município) (521150)	36.641	35.515	2,77	2,74	4.199,990	41.361,28	2.464,510	41,20
Jataí (Município) (521190)	33.115	30.754	2,93	2,91	4.275,010	44.037,27	7.174,230	13,53
Luziânia (Município) (521250)	59.405	55.925	3,31	3,28	3.596,310	18.267,99	3.961,100	49,70
Mineiros (Município) (521310)	19.002	17.466	3,24	3,22	2.408,090	39.077,77	9.038,770	6,82
Nerópolis (Município) (521450)	8.796	8.531	3,16	3,13	701,160	25.210,58	204,220	136,19
Nova Veneza (Município) (521500)	2.956	2.570	3,13	3,11	174,680	18.886,45	123,380	74,97
Novo Gama (Município) (521523)	31.559	31.633	3,44	3,39	843,640	7.781,89	194,990	555,97
Planaltina (Município) (521760)	27.216	26.053	3,24	3,22	993,000	11.261,34	2.543,680	34,67
Rio Verde (Município) (521880)	66.094	62.125	3,21	3,17	8.933,360	42.091,42	8.386,830	25,31
Santo Antônio de Goiás (Município) (521973)	1.678	1.554	3,37	3,31	131,310	23.203,68	132,810	42,61
Santo Antônio do Descoberto (Município) (521975)	21.309	19.089	3,33	3,34	591,380	8.335,21	944,150	75,15
Senador Canedo (Município) (522045)	28.903	29.192	3,56	3,51	3.309,860	32.151,16	248,290	414,62
Terezópolis de Goiás (Município) (522119)	2.352	2.052	3,19	3,17	185,290	24.662,19	106,910	70,27
Trindade (Município) (522140)	38.050	36.945	3,14	3,10	1.986,950	16.643,17	710,330	168,07
Valparaíso de Goiás (Município) (522185)	46.902	47.599	3,34	3,29	2.379,100	15.209,82	61,450	2.545,47
Brasília (Município) (530010)	997.757	943.965	2,98	3,05	244.107,530	81.991,88	5.780,000	515,09
