DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2015
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"312125 Delta";90;-;-;-;-;90
"312130 Descoberto";2;-;-;-;-;2
"312160 Diamantina";61;2;-;-;-;63
"312190 Divinésia";3;-;-;-;-;3
"312200 Divino";2;-;-;-;-;2
"312210 Divino das Laranjeiras";2;-;-;-;-;2
"312230 Divinópolis";1768;-;-;-;-;1768
"312235 Divisa Alegre";86;-;-;-;-;86
"312247 Dom Bosco";3;-;-;-;-;3
"312260 Dom Joaquim";1;-;-;-;-;1
"312270 Dom Silvério";1;-;-;-;-;1
"312290 Dona Eusébia";56;-;-;-;-;56
"312320 Dores do Indaiá";411;-;-;-;-;411
"312330 Dores do Turvo";1;-;-;-;-;1
"312340 Doresópolis";10;-;-;-;-;10
"312350 Douradoquara";5;-;-;-;-;5
"312352 Durandé";3;-;-;-;-;3
"312360 Elói Mendes";236;13;-;-;-;249
"312380 Engenheiro Navarro";17;-;-;-;-;17
"312390 Entre Rios de Minas";1;-;-;-;-;1
"312410 Esmeraldas";125;-;-;-;-;125
"312420 Espera Feliz";9;-;-;-;-;9
"312430 Espinosa";-;1;-;-;-;1
"312440 Espírito Santo do Dourado";2;-;-;-;-;2
"312450 Estiva";1;-;-;-;-;1
"312470 Estrela do Indaiá";46;-;-;-;-;46
"312480 Estrela do Sul";64;-;-;-;-;64
"312490 Eugenópolis";26;-;-;-;-;26
"312510 Extrema";6;-;-;-;-;6
"312520 Fama";36;-;-;-;-;36
"312570 Felixlândia";58;4;-;-;-;62
"312580 Fernandes Tourinho";1;-;-;-;-;1
"312595 Fervedouro";3;-;-;-;-;3
"312600 Florestal";7;-;-;-;-;7
"312610 Formiga";4809;-;-;-;-;4809
"312630 Fortaleza de Minas";10;-;-;-;-;10
"312640 Fortuna de Minas";16;-;-;-;-;16
"312650 Francisco Badaró";7;-;-;-;-;7
"312660 Francisco Dumont";10;-;-;-;-;10
"312670 Francisco Sá";62;-;-;-;-;62
"312700 Fronteira";41;1;-;-;-;42
"312710 Frutal";8;-;-;-;-;8
"312720 Funilândia";15;-;-;-;-;15
"312733 Gameleiras";105;-;-;-;-;105
"312735 Glaucilândia";6;-;-;-;-;6
"312737 Goiabeira";5;-;-;-;-;5
"312738 Goianá";3;-;-;-;-;3
"312740 Gonçalves";5;-;-;-;-;5
"312750 Gonzaga";1;-;-;-;-;1
"312760 Gouveia";3;2;-;-;-;5
"312770 Governador Valadares";16;-;-;-;-;16
"312790 Grupiara";1;-;-;-;-;1
"312800 Guanhães";1;-;-;-;-;1
"312810 Guapé";8;-;-;-;-;8
"312820 Guaraciaba";1;-;-;-;-;1
"312825 Guaraciama";1;-;-;-;-;1
"312830 Guaranésia";283;-;-;-;-;283
"312840 Guarani";84;-;-;-;-;84
"312850 Guarará";19;-;-;-;-;19
"312860 Guarda-Mor";1;-;-;-;-;1
"312870 Guaxupé";380;-;-;-;-;380
"312880 Guidoval";242;-;-;-;-;242
"312890 Guimarânia";96;-;-;-;-;96
"312910 Gurinhatã";226;-;-;-;-;226
"312930 Iapu";8;-;-;-;-;8
"312950 Ibiá";413;-;-;-;-;413
"312960 Ibiaí";23;-;-;-;-;23
"312965 Ibiracatu";1;-;-;-;-;1
"312970 Ibiraci";3;-;-;-;-;3
"312980 Ibirité";930;-;-;-;-;930
"312990 Ibitiúra de Minas";3;-;-;-;-;3
"313000 Ibituruna";1;-;-;-;-;1
"313005 Icaraí de Minas";11;2;-;-;-;13
"313010 Igarapé";10;-;-;-;-;10
"313020 Igaratinga";108;-;-;-;-;108
"313030 Iguatama";703;-;-;-;-;703
"313040 Ijaci";28;-;-;-;-;28
"313050 Ilicínea";32;-;-;-;-;32
"313060 Inconfidentes";4;-;-;-;-;4
"313070 Indianópolis";12;-;-;-;-;12
"313080 Ingaí";3;-;-;-;-;3
"313090 Inhapim";93;-;-;-;-;93
"313100 Inhaúma";45;-;-;-;-;45
"313110 Inimutaba";45;-;-;-;-;45
"313115 Ipaba";23;-;-;-;-;23
"313120 Ipanema";1;-;-;-;-;1
"313130 Ipatinga";839;-;-;-;-;839
"313140 Ipiaçu";384;-;-;-;-;384
"313150 Ipuiúna";1;-;-;-;-;1
"313160 Iraí de Minas";4;-;-;-;-;4
"313170 Itabira";256;-;-;-;-;256
"313180 Itabirinha";29;-;-;-;-;29
"313190 Itabirito";54;-;-;-;-;54
"313210 Itacarambi";11;-;-;-;-;11
"313230 Itaipé";1;-;-;-;-;1
"313240 Itajubá";1857;3;-;-;-;1860
"313250 Itamarandiba";18;1;-;-;-;19
"313270 Itambacuri";35;-;-;-;-;35
"313300 Itamonte";29;-;-;-;-;29
"313310 Itanhandu";6;-;-;-;-;6
"313320 Itanhomi";7;-;-;-;-;7
"313330 Itaobim";2;-;-;-;-;2
"313340 Itapagipe";68;-;-;-;-;68
"313350 Itapecerica";254;3;-;-;-;257
"313360 Itapeva";1;-;-;-;-;1
"313370 Itatiaiuçu";171;-;-;-;-;171
"313375 Itaú de Minas";47;-;-;-;-;47
"313380 Itaúna";1494;-;-;-;-;1494
"313400 Itinga";4;-;-;-;-;4
"313410 Itueta";121;-;-;-;-;121
"313420 Ituiutaba";1191;5;-;-;-;1196
"313430 Itumirim";2;-;-;-;-;2
"313440 Iturama";286;-;-;-;-;286
"313460 Jaboticatubas";27;-;-;-;-;27
"313480 Jacuí";1;-;-;-;-;1
"313490 Jacutinga";43;-;-;-;-;43
"313500 Jaguaraçu";4;-;-;-;-;4
"313505 Jaíba";7;-;-;-;-;7
"313507 Jampruca";29;-;-;-;-;29
"313510 Janaúba";334;-;-;-;-;334
"313520 Januária";122;-;-;-;-;122
"313530 Japaraíba";262;-;-;-;-;262
"313535 Japonvar";2;-;-;-;-;2
"313540 Jeceaba";2;5;-;-;-;7
"313560 Jequitaí";20;-;-;-;-;20
"313570 Jequitibá";8;-;-;-;-;8
"313580 Jequitinhonha";9;-;-;-;-;9
"313610 Joanésia";6;-;-;-;-;6
"313620 João Monlevade";32;-;-;-;-;32
"313630 João Pinheiro";213;-;-;-;-;213
"313650 Jordânia";12;-;-;-;-;12
"313652 José Gonçalves de Minas";7;-;-;-;-;7
"313655 José Raydan";2;-;-;-;-;2
"313665 Juatuba";529;1;-;-;-;530
"313670 Juiz de Fora";4392;-;-;-;-;4392
"313680 Juramento";2;-;-;-;-;2
"313690 Juruaia";2;-;-;-;-;2
"313700 Ladainha";2;-;-;-;-;2
"313720 Lagoa da Prata";1013;1;-;-;-;1014
"313740 Lagoa Dourada";2;-;-;-;-;2
"313750 Lagoa Formosa";426;-;-;-;-;426
"313753 Lagoa Grande";64;-;-;-;-;64
"313760 Lagoa Santa";898;-;-;-;-;898
"313770 Lajinha";3;-;-;-;-;3
"313780 Lambari";70;-;-;-;-;70
"313790 Lamim";9;1;-;-;-;10
"313800 Laranjal";1;-;-;-;-;1
"313820 Lavras";5749;8;-;-;-;5757
"313830 Leandro Ferreira";3;-;-;-;-;3
"313835 Leme do Prado";2;-;-;-;-;2
"313840 Leopoldina";156;-;-;-;-;156
"313860 Lima Duarte";196;-;-;-;-;196
"313862 Limeira do Oeste";269;-;-;-;-;269
"313868 Luislândia";1;-;-;-;-;1
"313880 Luz";353;-;-;-;-;353
"313900 Machado";326;-;-;-;-;326
"313920 Malacacheta";51;-;-;-;-;51
"313925 Mamonas";1;-;-;-;-;1
"313930 Manga";75;-;-;-;-;75
"313940 Manhuaçu";50;-;-;-;-;50
"313950 Manhumirim";15;-;-;-;-;15
"313960 Mantena";8;-;-;-;-;8
"313980 Mar de Espanha";7;-;-;-;-;7
"313970 Maravilhas";6;-;-;-;-;6
"313990 Maria da Fé";5;-;-;-;-;5
"314000 Mariana";16;-;-;-;-;16
"314010 Marilac";1;-;-;-;-;1
"314015 Mário Campos";109;-;-;-;-;109
"314020 Maripá de Minas";3;-;-;-;-;3
"314050 Martinho Campos";42;1;-;-;-;43
"314053 Martins Soares";14;-;-;-;-;14
"314055 Mata Verde";4;-;-;-;-;4
"314070 Mateus Leme";402;-;-;-;-;402
"314080 Matias Barbosa";45;-;-;-;-;45
"314085 Matias Cardoso";100;-;-;-;-;100
"314090 Matipó";3;-;-;-;-;3
"314100 Mato Verde";51;-;-;-;-;51
"314110 Matozinhos";78;-;-;-;-;78
"314120 Matutina";13;-;-;-;-;13
"314140 Medina";125;-;-;-;-;125
"314150 Mendes Pimentel";1;-;-;-;-;1
"314160 Mercês";2;-;-;-;-;2
"314170 Mesquita";11;-;-;-;-;11
"314180 Minas Novas";19;-;-;-;-;19
"314190 Minduri";1;-;-;-;-;1
"314200 Mirabela";146;-;-;-;-;146
"314210 Miradouro";142;-;-;-;-;142
"314220 Miraí";6;-;-;-;-;6
"314225 Miravânia";19;-;-;-;-;19
"314230 Moeda";5;-;-;-;-;5
"314240 Moema";16;-;-;-;-;16
"314250 Monjolos";1;-;-;-;-;1
"314260 Monsenhor Paulo";23;-;-;-;-;23
"314270 Montalvânia";87;-;-;-;-;87
"314280 Monte Alegre de Minas";12;-;-;-;-;12
"314290 Monte Azul";29;-;-;-;-;29
"314300 Monte Belo";4;-;-;-;-;4
"314310 Monte Carmelo";34;-;-;-;-;34
"314320 Monte Santo de Minas";311;3;-;-;-;314
"314340 Monte Sião";144;-;-;-;-;144
"314330 Montes Claros";1170;-;-;-;-;1170
"314350 Morada Nova de Minas";192;-;-;-;-;192
"314360 Morro da Garça";1;-;-;-;-;1
"314380 Munhoz";1;-;-;-;-;1
"314390 Muriaé";6;-;-;-;-;6
"314400 Mutum";456;-;-;-;-;456
"314410 Muzambinho";11;-;-;-;-;11
"314430 Nanuque";67;-;-;-;-;67
"314435 Naque";2;-;-;-;-;2
"314437 Natalândia";78;-;-;-;-;78
"314440 Natércia";1;-;-;-;-;1
"314450 Nazareno";3;-;-;-;-;3
"314460 Nepomuceno";199;-;-;-;-;199
"314465 Ninheira";11;-;-;-;-;11
"314467 Nova Belém";4;-;-;-;-;4
"314470 Nova Era";6;-;-;-;-;6
"314480 Nova Lima";76;-;-;-;-;76
"314490 Nova Módica";1;-;-;-;-;1
"314500 Nova Ponte";11;-;-;-;-;11
"314505 Nova Porteirinha";14;-;-;-;-;14
"314510 Nova Resende";2;-;-;-;-;2
"314520 Nova Serrana";417;-;-;-;-;417
"313660 Nova União";1;-;-;-;-;1
"314530 Novo Cruzeiro";13;-;-;-;-;13
"314535 Novo Oriente de Minas";14;-;-;-;-;14
"314540 Olaria";3;-;-;-;-;3
"314545 Olhos-d'Água";1;-;-;-;-;1
"314550 Olímpio Noronha";1;-;-;-;-;1
"314560 Oliveira";11;-;-;-;-;11
"314580 Onça de Pitangui";1;-;-;-;-;1
"314585 Oratórios";1;-;-;-;-;1
"314590 Ouro Branco";2;-;-;-;-;2
"314600 Ouro Fino";59;-;-;-;-;59
"314610 Ouro Preto";16;-;-;-;-;16
"314620 Ouro Verde de Minas";37;-;-;-;-;37
"314625 Padre Carvalho";2;-;-;-;-;2
"314630 Padre Paraíso";21;1;-;-;-;22
"314640 Paineiras";173;2;-;-;-;175
"314650 Pains";48;-;-;-;-;48
"314670 Palma";71;-;-;-;-;71
"314675 Palmópolis";1;-;-;-;-;1
"314690 Papagaios";306;1;-;-;-;307
"314710 Pará de Minas";329;-;-;-;-;329
"314700 Paracatu";844;1;-;-;-;845
"314720 Paraguaçu";9;-;-;-;-;9
"314730 Paraisópolis";223;-;-;-;-;223
"314740 Paraopeba";15;-;-;-;-;15
"314760 Passa Quatro";26;-;-;-;-;26
"314770 Passa Tempo";1;-;-;-;-;1
"314790 Passos";1238;2;-;-;-;1240
"314795 Patis";2;-;-;-;-;2
"314800 Patos de Minas";878;1;1;-;-;880
"314810 Patrocínio";841;-;-;-;-;841
"314820 Patrocínio do Muriaé";53;-;-;-;-;53
"314860 Peçanha";39;2;-;-;-;41
"314870 Pedra Azul";113;-;-;-;-;113
"314880 Pedra do Anta";2;-;-;-;-;2
"314890 Pedra do Indaiá";43;-;-;-;-;43
"314910 Pedralva";22;-;-;-;-;22
"314915 Pedras de Maria da Cruz";1;-;-;-;-;1
"314920 Pedrinópolis";6;-;-;-;-;6
"314930 Pedro Leopoldo";16;-;-;-;-;16
"314940 Pedro Teixeira";1;-;-;-;-;1
"314950 Pequeri";4;-;-;-;-;4
"314960 Pequi";153;-;-;-;-;153
"314970 Perdigão";618;-;-;-;-;618
"314980 Perdizes";66;-;-;-;-;66
"314990 Perdões";179;-;-;-;-;179
"314995 Periquito";8;-;-;-;-;8
"315000 Pescador";1;-;-;-;-;1
"315015 Piedade de Caratinga";4;-;-;-;-;4
"315020 Piedade de Ponte Nova";1;-;-;-;-;1
"315050 Pimenta";71;-;-;-;-;71
"315053 Pingo-d'Água";1;-;-;-;-;1
"315057 Pintópolis";6;-;-;-;-;6
"315060 Piracema";13;-;-;-;-;13
"315070 Pirajuba";145;-;-;-;-;145
"315080 Piranga";1;-;-;-;-;1
"315090 Piranguçu";5;-;-;-;-;5
"315100 Piranguinho";5;-;-;-;-;5
"315110 Pirapetinga";102;1;-;-;-;103
"315120 Pirapora";121;-;-;-;-;121
"315130 Piraúba";10;-;-;-;-;10
"315140 Pitangui";16;-;-;-;-;16
"315150 Piumhi";402;-;-;-;-;402
"315160 Planura";263;-;-;-;-;263
"315170 Poço Fundo";1;-;-;-;-;1
"315180 Poços de Caldas";60;-;-;-;-;60
"315200 Pompéu";20;-;-;-;-;20
"315210 Ponte Nova";11;-;-;-;-;11
"315213 Ponto Chique";31;-;-;-;-;31
"315217 Ponto dos Volantes";11;-;-;-;-;11
"315220 Porteirinha";85;-;-;-;-;85
"315240 Poté";3;-;-;-;-;3
"315250 Pouso Alegre";552;3;-;-;-;555
"315260 Pouso Alto";1;-;-;-;-;1
"315280 Prata";105;-;-;-;1;106
"315290 Pratápolis";76;-;-;-;-;76
"315300 Pratinha";1;-;-;-;-;1
"315340 Presidente Olegário";44;-;-;-;-;44
"315360 Prudente de Morais";10;-;-;-;-;10
"315370 Quartel Geral";177;-;-;-;-;177
"315390 Raposos";133;-;-;-;-;133
"315400 Raul Soares";335;-;-;-;-;335
"315410 Recreio";42;2;-;-;-;44
"315415 Reduto";4;-;-;-;-;4
"315430 Resplendor";37;-;-;-;-;37
"315445 Riachinho";1;-;-;-;-;1
"315450 Riacho dos Machados";16;1;-;-;-;17
"315460 Ribeirão das Neves";684;2;-;-;-;686
"315470 Ribeirão Vermelho";70;-;-;-;-;70
"315480 Rio Acima";4;-;-;-;-;4
"315490 Rio Casca";10;-;-;-;-;10
"315510 Rio do Prado";62;-;-;-;-;62
"315530 Rio Manso";119;2;-;-;-;121
"315540 Rio Novo";5;-;-;-;-;5
"315550 Rio Paranaíba";161;-;-;-;-;161
"315560 Rio Pardo de Minas";3;-;-;-;-;3
"315570 Rio Piracicaba";6;-;-;-;-;6
"315580 Rio Pomba";433;-;-;-;-;433
"315590 Rio Preto";1;-;-;-;-;1
"315620 Rochedo de Minas";50;-;-;-;-;50
"315630 Rodeiro";1;-;-;-;-;1
"315650 Rubelita";1;-;-;-;-;1
"315660 Rubim";2;-;-;-;-;2
"315670 Sabará";3;-;-;-;-;3
"315680 Sabinópolis";2;-;-;-;-;2
"315690 Sacramento";415;-;-;-;-;415
"315700 Salinas";2;-;-;-;-;2
"315710 Salto da Divisa";2;-;-;-;-;2
"315720 Santa Bárbara";1;-;-;-;-;1
"315725 Santa Bárbara do Leste";1;-;-;-;-;1
"315727 Santa Bárbara do Monte Verde";2;-;-;-;-;2
"315733 Santa Cruz de Minas";11;-;-;-;-;11
"315737 Santa Cruz de Salinas";7;-;-;-;-;7
"315740 Santa Cruz do Escalvado";1;-;-;-;-;1
"315760 Santa Fé de Minas";6;-;-;-;-;6
"315765 Santa Helena de Minas";1;-;-;-;-;1
"315770 Santa Juliana";1;-;-;-;-;1
"315780 Santa Luzia";5;1;-;-;-;6
"315790 Santa Margarida";9;-;-;-;-;9
"315820 Santa Maria do Suaçuí";9;-;-;-;-;9
"315920 Santa Rita de Caldas";5;-;-;-;-;5
"315940 Santa Rita de Ibitipoca";1;-;-;-;-;1
"315950 Santa Rita do Itueto";2;-;-;-;-;2
"315960 Santa Rita do Sapucaí";600;-;-;-;-;600
"315970 Santa Rosa da Serra";121;-;-;-;-;121
"315980 Santa Vitória";26;-;-;-;-;26
"315830 Santana da Vargem";1;-;-;-;-;1
"315850 Santana de Pirapama";218;-;-;-;-;218
"315880 Santana do Jacaré";2;2;-;-;-;4
"315890 Santana do Manhuaçu";1;-;-;-;-;1
"315895 Santana do Paraíso";59;-;-;-;-;59
"315900 Santana do Riacho";3;-;-;-;-;3
"315990 Santo Antônio do Amparo";20;2;-;-;-;22
"316010 Santo Antônio do Grama";14;-;-;-;-;14
"316040 Santo Antônio do Monte";430;1;-;-;-;431
"316070 Santos Dumont";10;-;-;-;-;10
"316105 São Félix de Minas";3;-;-;-;-;3
"316110 São Francisco";155;-;-;-;-;155
"316120 São Francisco de Paula";-;1;-;-;-;1
"316130 São Francisco de Sales";49;-;-;-;-;49
"316150 São Geraldo";4;-;-;-;-;4
"316180 São Gonçalo do Pará";28;-;-;-;-;28
"316190 São Gonçalo do Rio Abaixo";2;-;-;-;-;2
"316200 São Gonçalo do Sapucaí";277;-;-;-;-;277
"316210 São Gotardo";287;-;-;-;-;287
"316220 São João Batista do Glória";62;-;-;-;-;62
"316225 São João da Lagoa";2;-;-;-;-;2
"316240 São João da Ponte";42;-;-;-;-;42
"316245 São João das Missões";9;-;-;-;-;9
"316250 São João del Rei";6;-;-;-;-;6
"316257 São João do Manteninha";47;-;-;-;-;47
"316265 São João do Pacuí";1;-;-;-;-;1
"316270 São João do Paraíso";1;-;-;-;-;1
"316280 São João Evangelista";4;-;-;-;-;4
"316290 São João Nepomuceno";110;-;-;-;-;110
"316292 São Joaquim de Bicas";131;1;-;-;-;132
"316294 São José da Barra";1;-;-;-;-;1
"316295 São José da Lapa";14;-;-;-;-;14
"316300 São José da Safira";19;-;-;-;-;19
"316310 São José da Varginha";4;-;-;-;-;4
"316320 São José do Alegre";3;-;-;-;-;3
"316340 São José do Goiabal";67;-;-;-;-;67
"316370 São Lourenço";10;-;-;-;-;10
"316380 São Miguel do Anta";3;-;-;-;-;3
"316390 São Pedro da União";4;-;-;-;-;4
"316410 São Pedro do Suaçuí";8;-;-;-;-;8
"316400 São Pedro dos Ferros";3;-;-;-;-;3
"316420 São Romão";2;-;-;-;-;2
"316430 São Roque de Minas";23;-;-;-;-;23
"316460 São Sebastião do Oeste";33;-;-;-;-;33
"316470 São Sebastião do Paraíso";1213;2;-;-;-;1215
"316490 São Sebastião do Rio Verde";2;-;-;-;-;2
"316520 São Thomé das Letras";2;-;-;-;-;2
"316500 São Tiago";37;-;-;-;-;37
"316510 São Tomás de Aquino";1;-;-;-;-;1
"316540 Sapucaí-Mirim";3;-;-;-;-;3
"316553 Sarzedo";248;-;-;-;-;248
"316556 Sem-Peixe";31;-;-;-;-;31
"316557 Senador Amaral";3;-;-;-;-;3
"316570 Senador Firmino";2;-;-;-;-;2
"316610 Senhora do Porto";1;-;-;-;-;1
"316620 Senhora dos Remédios";1;-;-;-;-;1
"316650 Serra Azul de Minas";4;-;-;-;-;4
"316660 Serra da Saudade";1;-;-;-;-;1
"316680 Serra do Salitre";16;-;-;-;-;16
"316670 Serra dos Aimorés";59;-;-;-;-;59
"316690 Serrania";1;-;-;-;-;1
"316695 Serranópolis de Minas";1;-;-;-;-;1
"316710 Serro";1;-;-;-;-;1
"316720 Sete Lagoas";1040;-;-;-;-;1040
"316730 Silveirânia";3;-;-;-;-;3
"316740 Silvianópolis";4;-;-;-;-;4
"316760 Simonésia";14;-;-;-;-;14
"316770 Sobrália";2;-;-;-;-;2
"316790 Tabuleiro";2;-;-;-;-;2
"316800 Taiobeiras";2;-;-;-;-;2
"316810 Tapira";1;-;-;-;-;1
"316820 Tapiraí";-;1;-;-;-;1
"316830 Taquaraçu de Minas";31;-;-;-;-;31
"316840 Tarumirim";1;-;-;-;-;1
"316860 Teófilo Otoni";18;-;-;-;-;18
"316870 Timóteo";211;-;-;-;-;211
"316890 Tiros";3;-;-;-;-;3
"316900 Tocantins";38;-;-;-;-;38
"316920 Tombos";19;1;-;-;-;20
"316930 Três Corações";1163;3;-;-;-;1166
"316935 Três Marias";15;-;-;-;-;15
"316940 Três Pontas";1449;7;-;-;-;1456
"316950 Tumiritinga";1;-;-;-;-;1
"316960 Tupaciguara";510;-;-;-;-;510
"316970 Turmalina";11;-;-;-;-;11
"316980 Turvolândia";15;-;-;-;-;15
"316990 Ubá";2463;8;-;-;-;2471
"317000 Ubaí";32;4;-;-;-;36
"317005 Ubaporanga";11;-;-;-;-;11
"317010 Uberaba";1294;-;-;-;-;1294
"317020 Uberlândia";14761;47;-;1;2;14811
"317040 Unaí";73;3;-;-;-;76
"317043 União de Minas";19;-;-;-;-;19
"317047 Uruana de Minas";11;-;-;-;-;11
"317050 Urucânia";27;-;-;-;-;27
"317052 Urucuia";14;-;-;-;-;14
"317057 Vargem Alegre";4;-;-;-;-;4
"317060 Vargem Bonita";2;-;-;-;-;2
"317070 Varginha";694;8;-;-;-;702
"317075 Varjão de Minas";1;1;-;-;-;2
"317080 Várzea da Palma";33;-;-;-;2;35
"317090 Varzelândia";6;-;-;-;-;6
"317100 Vazante";41;-;-;-;-;41
"317103 Verdelândia";1;-;-;-;-;1
"317110 Veríssimo";9;-;-;-;-;9
"317120 Vespasiano";106;1;-;-;-;107
"317130 Viçosa";117;-;-;-;-;117
"317160 Virgem da Lapa";11;-;-;-;-;11
"317170 Virgínia";5;-;-;-;-;5
"317200 Visconde do Rio Branco";329;-;-;-;-;329
"317210 Volta Grande";52;-;-;-;-;52
"317220 Wenceslau Braz";2;-;-;-;-;2
"310000 Município ignorado - MG";1;-;-;-;-;1
"320010 Afonso Cláudio";8;-;-;-;-;8
"320016 Água Doce do Norte";16;-;-;-;-;16
"320020 Alegre";173;3;-;-;-;176
"320030 Alfredo Chaves";170;-;-;-;-;170
"320035 Alto Rio Novo";76;3;-;-;-;79
"320040 Anchieta";100;1;-;-;-;101
"320050 Apiacá";274;-;-;-;-;274
"320060 Aracruz";308;-;-;-;-;308
"320070 Atilio Vivacqua";36;-;-;-;-;36
"320080 Baixo Guandu";137;1;-;-;-;138
"320090 Barra de São Francisco";1;-;-;-;-;1
"320100 Boa Esperança";52;-;-;-;-;52
"320110 Bom Jesus do Norte";11;-;-;-;-;11
"320120 Cachoeiro de Itapemirim";5360;-;-;-;-;5360
"320130 Cariacica";3881;2;-;-;-;3883
"320140 Castelo";69;1;-;-;-;70
"320150 Colatina";213;-;-;-;-;213
"320160 Conceição da Barra";13;-;-;-;-;13
"320170 Conceição do Castelo";4;-;-;-;-;4
"320190 Domingos Martins";11;-;-;-;-;11
"320210 Ecoporanga";43;3;-;-;-;46
"320220 Fundão";43;-;-;-;-;43
"320230 Guaçuí";9;-;-;-;-;9
"320240 Guarapari";708;4;-;-;-;712
"320250 Ibiraçu";7;-;-;-;-;7
"320260 Iconha";28;-;-;-;-;28
"320270 Itaguaçu";1;-;-;-;-;1
"320280 Itapemirim";216;-;-;-;-;216
"320290 Itarana";1;-;-;-;-;1
"320300 Iúna";4;-;-;-;-;4
"320305 Jaguaré";237;-;-;-;-;237
"320310 Jerônimo Monteiro";30;-;-;-;-;30
"320313 João Neiva";59;-;-;-;-;59
"320316 Laranja da Terra";233;-;-;-;-;233
"320320 Linhares";409;20;-;-;-;429
"320330 Mantenópolis";10;-;-;-;-;10
"320332 Marataízes";21;-;-;-;-;21
"320334 Marechal Floriano";47;1;-;-;-;48
"320335 Marilândia";1;-;-;-;-;1
"320340 Mimoso do Sul";196;-;-;-;3;199
"320350 Montanha";62;-;-;-;-;62
"320360 Mucurici";1;-;-;-;-;1
"320380 Muqui";183;1;-;-;-;184
"320390 Nova Venécia";190;3;-;-;-;193
"320400 Pancas";171;-;-;-;-;171
"320405 Pedro Canário";15;-;-;-;-;15
"320410 Pinheiros";9;-;-;-;-;9
"320420 Piúma";48;-;-;-;-;48
"320425 Ponto Belo";92;-;-;-;-;92
"320430 Presidente Kennedy";282;5;-;-;-;287
"320435 Rio Bananal";1;-;-;-;-;1
"320440 Rio Novo do Sul";74;-;-;-;-;74
"320450 Santa Leopoldina";4;-;-;-;-;4
"320455 Santa Maria de Jetibá";51;-;-;-;-;51
"320460 Santa Teresa";9;-;-;-;-;9
"320465 São Domingos do Norte";5;-;-;-;-;5
"320470 São Gabriel da Palha";246;-;-;-;-;246
"320480 São José do Calçado";5;1;-;-;-;6
"320490 São Mateus";1478;2;-;-;-;1480
"320495 São Roque do Canaã";85;-;-;-;-;85
"320500 Serra";4440;2;-;-;-;4442
"320501 Sooretama";70;1;-;-;-;71
"320503 Vargem Alta";9;-;-;-;-;9
"320506 Venda Nova do Imigrante";8;-;-;-;-;8
"320510 Viana";1207;2;-;-;-;1209
"320517 Vila Valério";68;1;-;-;-;69
"320520 Vila Velha";3145;4;-;-;1;3150
"320530 Vitória";4660;31;-;-;5;4696
"330010 Angra dos Reis";86;4;-;-;-;90
"330015 Aperibé";11;-;-;-;-;11
"330020 Araruama";31;1;-;-;-;32
"330022 Areal";140;-;-;-;-;140
"330023 Armação dos Búzios";27;3;-;-;-;30
"330025 Arraial do Cabo";8;-;-;-;-;8
"330030 Barra do Piraí";767;1;-;-;-;768
"330040 Barra Mansa";889;1;-;-;-;890
"330045 Belford Roxo";36;-;-;-;-;36
"330050 Bom Jardim";33;-;-;-;-;33
"330060 Bom Jesus do Itabapoana";389;-;-;-;-;389
"330070 Cabo Frio";23;1;-;-;-;24
"330080 Cachoeiras de Macacu";11;-;-;-;-;11
"330090 Cambuci";21;-;-;-;-;21
"330100 Campos dos Goytacazes";4332;3;-;-;-;4335
"330110 Cantagalo";9;-;-;-;-;9
"330093 Carapebus";64;-;-;-;-;64
"330115 Cardoso Moreira";3;-;-;-;-;3
"330120 Carmo";4;-;-;-;-;4
"330130 Casimiro de Abreu";63;-;-;-;-;63
"330095 Comendador Levy Gasparian";1;-;-;-;-;1
"330150 Cordeiro";3;-;-;-;-;3
"330170 Duque de Caxias";279;-;1;-;-;280
"330180 Engenheiro Paulo de Frontin";1;-;-;-;-;1
"330185 Guapimirim";5;-;-;-;-;5
"330187 Iguaba Grande";2;-;-;-;-;2
"330190 Itaboraí";18;-;-;-;-;18
"330200 Itaguaí";25;1;-;-;-;26
"330205 Italva";44;-;-;-;-;44
"330210 Itaocara";14;-;-;-;-;14
"330220 Itaperuna";2740;1;-;-;-;2741
"330225 Itatiaia";292;1;-;-;-;293
"330227 Japeri";1;-;-;-;-;1
"330230 Laje do Muriaé";23;-;-;-;-;23
"330240 Macaé";880;-;-;-;-;880
"330245 Macuco";14;-;-;-;-;14
"330250 Magé";23;-;-;-;-;23
"330260 Mangaratiba";156;4;-;-;-;160
"330270 Maricá";66;1;-;-;-;67
"330280 Mendes";442;-;-;-;-;442
"330285 Mesquita";1;-;-;-;-;1
"330290 Miguel Pereira";1;-;-;-;-;1
"330300 Miracema";7;-;-;-;-;7
"330310 Natividade";371;5;-;-;-;376
"330320 Nilópolis";40;-;-;-;-;40
"330330 Niterói";15;-;-;-;-;15
"330340 Nova Friburgo";71;4;-;-;1;76
"330350 Nova Iguaçu";38;-;-;-;-;38
"330370 Paraíba do Sul";5;-;-;-;-;5
"330380 Paraty";27;4;-;-;-;31
"330385 Paty do Alferes";1;-;-;-;-;1
"330390 Petrópolis";128;-;-;-;-;128
"330395 Pinheiral";120;-;-;-;-;120
"330400 Piraí";78;16;-;-;-;94
