DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Mês 1º Sintoma(s)
Período:2017
"Município infecção";"Ign/Em Branco";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"351790 Guaraci";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"351820 Guararapes";-;1;2;2;-;-;-;-;2;-;-;1;-;8
"351830 Guararema";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"351840 Guaratinguetá";-;2;1;1;-;-;-;-;-;-;1;1;1;7
"351860 Guariba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"351870 Guarujá";-;17;4;2;5;-;2;4;1;7;4;5;1;52
"351880 Guarulhos";-;19;77;124;69;22;4;4;4;10;7;8;3;351
"351890 Guzolândia";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"351900 Herculândia";-;-;-;-;-;-;-;-;-;-;-;-;2;2
"351907 Hortolândia";-;25;24;13;11;1;5;5;9;7;15;17;12;144
"351910 Iacanga";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"351920 Iacri";-;-;-;-;-;-;-;-;-;1;-;1;-;2
"351930 Ibaté";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"351940 Ibirá";-;-;-;-;1;-;-;-;-;-;1;3;4;9
"351960 Ibitinga";-;6;3;4;3;6;-;3;1;1;1;5;5;38
"351970 Ibiúna";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"351980 Icém";-;-;-;-;-;2;-;-;-;1;-;-;-;3
"352020 Igaratá";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"352030 Iguape";-;2;1;1;-;-;-;-;-;-;-;-;-;4
"352044 Ilha Solteira";-;1;-;1;-;-;-;-;-;-;-;2;1;5
"352040 Ilhabela";-;2;-;2;1;2;-;-;-;-;1;-;-;8
"352050 Indaiatuba";-;-;3;28;31;9;1;-;1;1;7;1;3;85
"352070 Indiaporã";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"352100 Iperó";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"352110 Ipeúna";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"352115 Ipiguá";-;-;-;-;-;-;-;-;1;-;1;-;-;2
"352140 Iracemápolis";-;1;1;1;-;-;-;1;-;-;-;1;1;6
"352190 Itajobi";-;-;-;1;-;2;-;-;-;2;2;-;-;7
"352210 Itanhaém";-;1;2;2;-;-;-;-;1;-;3;3;1;13
"352230 Itapetininga";-;-;1;-;-;-;-;2;-;-;-;-;1;4
"352250 Itapevi";-;2;2;-;-;-;-;-;-;-;-;-;-;4
"352260 Itapira";-;2;-;1;1;1;-;-;1;1;1;1;-;9
"352270 Itápolis";-;1;3;2;1;-;-;-;-;6;2;1;2;18
"352300 Itapura";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"352310 Itaquaquecetuba";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"352320 Itararé";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"352340 Itatiba";-;1;1;2;2;-;-;-;-;-;-;-;-;6
"352370 Itirapuã";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352380 Itobi";-;-;-;1;-;-;-;-;-;1;2;-;-;4
"352390 Itu";-;3;1;-;2;1;-;-;-;-;-;-;-;7
"352400 Itupeva";-;1;-;-;-;-;-;-;1;-;-;-;-;2
"352410 Ituverava";-;-;-;-;1;-;1;1;1;-;-;-;2;6
"352420 Jaborandi";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"352430 Jaboticabal";-;-;-;-;-;-;1;-;-;1;-;2;1;5
"352440 Jacareí";-;2;5;2;5;2;-;1;2;1;1;2;2;25
"352450 Jaci";-;-;-;2;-;-;-;-;-;-;-;-;-;2
"352470 Jaguariúna";-;2;1;-;-;-;1;-;-;-;-;-;-;4
"352480 Jales";-;2;1;2;-;-;1;1;7;4;2;2;-;22
"352490 Jambeiro";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"352510 Jardinópolis";-;-;-;-;-;-;-;-;1;-;3;-;4;8
"352520 Jarinu";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"352530 Jaú";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"352570 José Bonifácio";-;1;-;2;-;-;2;-;1;-;3;2;3;14
"352590 Jundiaí";-;1;-;2;1;-;-;-;2;-;-;1;-;7
"352610 Juquiá";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"352620 Juquitiba";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"352650 Lavínia";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"352670 Leme";-;-;-;1;-;-;1;-;-;-;-;3;3;8
"352680 Lençóis Paulista";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"352690 Limeira";-;1;1;1;9;2;5;1;1;1;2;1;-;25
"352710 Lins";-;2;-;1;-;-;-;-;-;2;2;6;4;17
"352720 Lorena";-;3;3;1;1;-;-;-;-;1;-;1;1;11
"352770 Luiziânia";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"352810 Macaubal";-;-;-;-;-;1;-;-;-;-;-;1;1;3
"352820 Macedônia";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"352850 Mairiporã";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"352880 Maracaí";-;-;-;-;-;-;-;-;1;-;-;-;1;2
"352885 Marapoama";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"352900 Marília";-;5;1;3;-;2;1;-;2;5;10;14;10;53
"352920 Martinópolis";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"352930 Matão";-;-;1;1;-;-;-;-;-;-;1;-;1;4
"352940 Mauá";-;-;1;2;1;-;-;-;-;-;-;2;-;6
"352990 Miracatu";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"353010 Mirandópolis";-;-;2;4;3;1;-;-;-;1;2;3;-;16
"353020 Mirante do Paranapanema";-;1;-;-;-;-;-;-;-;-;-;6;-;7
"353030 Mirassol";-;7;15;36;61;40;27;18;3;6;2;-;-;215
"353040 Mirassolândia";-;-;1;-;-;-;-;-;1;1;-;-;1;4
"353050 Mococa";-;1;1;1;-;-;1;-;-;-;2;3;5;14
"353060 Mogi das Cruzes";-;-;-;1;-;-;-;-;-;-;1;-;2;4
"353070 Mogi Guaçu";-;1;1;1;1;2;1;1;1;1;-;-;-;10
"353080 Mogi Mirim";-;2;1;2;-;-;3;-;1;3;6;15;7;40
"353110 Mongaguá";-;-;-;-;-;-;-;-;1;1;-;3;-;5
"353120 Monte Alegre do Sul";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"353130 Monte Alto";-;-;-;-;-;1;-;-;-;4;4;-;1;10
"353140 Monte Aprazível";-;-;1;-;-;2;1;-;1;1;1;-;-;7
"353150 Monte Azul Paulista";-;-;-;1;2;-;-;-;-;-;1;1;-;5
"353160 Monte Castelo";-;-;-;-;-;1;-;-;-;-;-;1;-;2
"353180 Monte Mor";-;-;1;-;-;-;-;1;-;-;2;-;-;4
"353190 Morro Agudo";-;-;1;-;-;-;-;-;1;1;1;-;-;4
"353205 Motuca";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"353240 Nazaré Paulista";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"353250 Neves Paulista";-;-;1;-;-;-;2;3;-;-;-;-;-;6
"353280 Nova Aliança";-;-;1;1;-;1;-;-;-;-;-;-;-;3
"353282 Nova Campina";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"353300 Nova Granada";-;1;-;-;1;2;-;-;-;2;-;-;-;6
"353330 Nova Luzitânia";-;-;1;1;-;-;-;-;-;-;2;-;-;4
"353340 Nova Odessa";-;-;1;2;-;-;-;1;1;-;1;-;1;7
"353350 Novo Horizonte";-;1;1;1;1;-;-;-;-;-;2;1;2;9
"353390 Olímpia";-;-;-;-;-;3;-;1;1;4;5;1;1;16
"353400 Onda Verde";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"353420 Orindiúva";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"353430 Orlândia";-;-;-;1;2;1;-;-;-;1;-;-;1;6
"353440 Osasco";-;1;6;-;-;2;1;-;-;-;1;-;-;11
"353450 Oscar Bressane";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"353460 Osvaldo Cruz";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"353470 Ourinhos";-;-;1;-;-;-;-;1;1;1;2;2;2;10
"353475 Ouroeste";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"353500 Palestina";-;-;-;-;-;-;1;1;-;-;-;-;-;2
"353510 Palmares Paulista";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"353530 Palmital";-;-;-;-;-;-;-;-;-;-;1;1;-;2
"353550 Paraguaçu Paulista";-;-;1;-;-;-;-;-;-;-;3;8;2;14
"353560 Paraibuna";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"353590 Paranapuã";-;-;-;-;-;-;-;-;-;-;3;3;-;6
"353600 Parapuã";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"353620 Pariquera-Açu";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"353630 Patrocínio Paulista";-;-;-;-;1;-;-;-;-;1;-;-;-;2
"353650 Paulínia";-;-;-;-;-;-;-;3;1;-;-;-;-;4
"353660 Paulo de Faria";-;2;-;-;1;1;-;2;-;-;3;1;3;13
"353710 Pedreira";-;-;-;-;1;-;1;1;1;1;2;-;4;11
"353715 Pedrinhas Paulista";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"353720 Pedro de Toledo";-;-;1;1;-;-;-;-;-;-;-;-;-;2
"353730 Penápolis";-;1;-;4;1;3;1;5;4;16;4;3;-;42
"353740 Pereira Barreto";-;-;-;1;-;-;-;-;-;1;2;-;1;5
"353760 Peruíbe";-;-;-;-;-;-;-;-;-;2;-;-;-;2
"353770 Piacatu";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"353790 Pilar do Sul";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"353800 Pindamonhangaba";-;3;5;9;9;3;2;-;1;1;3;1;3;40
"353810 Pindorama";-;1;-;2;-;-;-;-;-;-;-;-;-;3
"353860 Piracaia";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"353870 Piracicaba";-;13;6;3;3;3;3;2;-;9;11;8;1;62
"353880 Piraju";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"353890 Pirajuí";-;-;-;1;2;-;-;-;-;-;-;-;-;3
"353900 Pirangi";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"353930 Pirassununga";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"353940 Piratininga";-;-;1;-;-;-;-;-;-;-;-;2;1;4
"353950 Pitangueiras";-;-;-;-;-;-;-;-;-;2;10;15;29;56
"353960 Planalto";-;-;-;-;1;-;-;-;-;1;1;-;2;5
"353970 Platina";-;-;-;-;1;1;-;-;-;-;-;-;-;2
"353980 Poá";-;4;3;5;-;-;-;1;2;1;3;1;-;20
"353990 Poloni";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"354000 Pompéia";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"354020 Pontal";-;1;-;-;-;-;-;-;2;1;-;2;2;8
"354050 Porangaba";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"354070 Porto Ferreira";-;1;-;-;-;-;-;-;-;2;1;-;-;4
"354075 Potim";-;-;-;1;-;-;-;-;-;1;2;3;-;7
"354080 Potirendaba";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"354085 Pracinha";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"354090 Pradópolis";-;-;-;-;-;-;1;-;-;-;1;-;-;2
"354100 Praia Grande";-;-;1;1;-;-;-;1;-;1;1;-;2;7
"354130 Presidente Epitácio";-;1;1;1;-;1;-;-;-;-;2;-;-;6
"354140 Presidente Prudente";-;1;2;2;3;-;-;-;-;-;2;2;3;15
"354150 Presidente Venceslau";-;-;-;4;1;-;-;-;-;-;-;-;-;5
"354170 Quatá";-;-;-;-;-;-;-;-;1;1;-;-;-;2
"354220 Rancharia";-;-;1;-;-;-;-;-;-;1;1;-;-;3
"354240 Regente Feijó";-;-;-;-;-;-;-;-;-;-;2;1;4;7
"354260 Registro";-;3;2;1;-;1;-;-;-;-;-;-;-;7
"354270 Restinga";-;-;-;-;-;-;-;-;-;-;2;-;-;2
"354323 Ribeirão dos Índios";-;-;-;-;-;1;1;-;-;-;-;-;-;2
"354330 Ribeirão Pires";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"354340 Ribeirão Preto";-;16;15;7;5;4;2;10;19;38;30;31;22;199
"354380 Rinópolis";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"354390 Rio Claro";-;1;5;4;1;-;-;2;-;3;1;-;2;19
"354420 Riolândia";-;-;1;5;1;-;-;-;-;-;-;-;1;8
"354430 Roseira";-;-;1;-;-;-;-;-;-;-;-;1;-;2
"354450 Rubinéia";-;-;-;1;-;-;1;-;1;-;-;-;-;3
"354480 Sales";-;-;-;-;-;1;-;-;1;2;-;1;1;6
"354490 Sales Oliveira";-;-;1;-;-;3;-;-;-;1;2;-;-;7
"354520 Salto";-;-;-;3;1;1;1;-;-;1;1;2;1;11
"354540 Salto Grande";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"354560 Santa Adélia";-;-;-;-;-;-;-;-;-;2;1;-;-;3
"354580 Santa Bárbara d'Oeste";-;-;1;2;1;1;-;-;1;-;-;-;-;6
"354600 Santa Branca";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"354630 Santa Cruz das Palmeiras";-;1;2;1;1;-;-;3;3;-;2;6;1;20
"354640 Santa Cruz do Rio Pardo";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"354660 Santa Fé do Sul";-;1;1;1;-;-;-;-;1;1;-;-;-;5
"354680 Santa Isabel";-;1;-;-;-;-;-;-;-;-;-;-;1;2
"354690 Santa Lúcia";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;-;-;1;-;3;3;-;2;9
"354730 Santana de Parnaíba";-;-;-;-;-;-;-;-;-;-;-;2;1;3
"354770 Santo Anastácio";-;-;-;1;1;-;-;-;-;-;-;-;1;3
"354780 Santo André";-;3;2;1;4;2;1;-;-;-;2;1;1;17
"354800 Santo Antônio de Posse";-;1;4;-;-;-;-;1;-;-;2;2;2;12
"354805 Santo Antônio do Aracanguá";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"354850 Santos";-;7;5;5;3;2;1;-;5;1;6;11;4;50
"354870 São Bernardo do Campo";-;-;-;1;1;-;-;-;1;1;1;6;-;11
"354880 São Caetano do Sul";-;-;-;-;-;1;-;-;-;1;1;-;1;4
"354890 São Carlos";-;5;2;2;2;1;-;-;-;4;5;1;-;22
"354910 São João da Boa Vista";-;2;1;1;-;-;-;-;1;-;-;-;1;6
"354940 São Joaquim da Barra";-;8;8;5;4;4;1;-;-;1;3;1;2;37
"354970 São José do Rio Pardo";-;-;-;1;1;-;-;-;1;1;3;5;-;12
"354980 São José do Rio Preto";-;97;67;61;31;19;20;10;16;25;18;12;20;396
"354990 São José dos Campos";-;36;67;67;71;57;21;12;13;12;15;18;28;417
"355010 São Manuel";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"355030 São Paulo";-;14;16;12;85;54;32;35;33;22;47;47;51;448
"355040 São Pedro";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"355060 São Roque";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"355070 São Sebastião";-;-;1;-;1;-;1;-;-;2;-;-;-;5
"355080 São Sebastião da Grama";-;-;-;-;-;-;-;-;-;-;4;4;1;9
"355090 São Simão";-;-;-;-;-;-;-;-;1;4;-;-;-;5
"355100 São Vicente";-;-;2;2;-;-;-;-;-;-;-;2;3;9
"355130 Sebastianópolis do Sul";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"355140 Serra Azul";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"355150 Serrana";-;-;-;1;1;-;-;-;-;-;-;-;-;2
"355170 Sertãozinho";-;1;2;1;-;-;-;1;-;1;1;-;1;8
"355180 Sete Barras";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"355190 Severínia";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"355220 Sorocaba";-;10;15;9;2;1;1;2;5;6;4;6;4;65
"355230 Sud Mennucci";-;-;-;-;-;-;-;-;-;2;2;1;-;5
"355240 Sumaré";-;4;6;10;3;1;1;5;8;6;6;-;-;50
"355250 Suzano";-;1;2;2;-;-;1;1;-;-;2;-;2;11
"355260 Tabapuã";-;-;-;-;1;-;-;-;-;-;-;3;3;7
"355310 Taiaçu";-;-;1;2;7;4;2;-;-;-;-;-;-;16
"355320 Taiúva";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"355330 Tambaú";-;-;1;1;-;2;-;-;-;-;1;3;-;8
"355340 Tanabi";-;-;-;-;2;3;-;-;-;2;2;-;-;9
"355360 Tapiratiba";-;-;-;-;-;-;-;-;-;1;3;1;-;5
"355370 Taquaritinga";-;1;2;-;-;-;-;-;-;1;2;2;4;12
"355400 Tatuí";-;2;-;-;-;-;1;-;-;-;-;-;-;3
"355410 Taubaté";-;9;6;12;10;6;-;-;1;2;1;-;-;47
"355430 Teodoro Sampaio";-;1;2;-;-;-;-;-;1;-;3;1;1;9
"355440 Terra Roxa";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"355480 Tremembé";-;-;-;-;-;-;-;-;-;-;-;2;-;2
"355490 Três Fronteiras";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"355500 Tupã";-;-;2;1;-;-;-;1;-;1;-;-;-;5
"355520 Turiúba";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"355540 Ubatuba";-;3;2;2;2;1;-;1;-;-;1;-;3;15
"355550 Ubirajara";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"355560 Uchoa";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"355570 União Paulista";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"355580 Urânia";-;-;-;-;-;1;-;-;-;1;-;-;1;3
"355600 Urupês";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"355610 Valentim Gentil";-;1;-;1;-;1;-;-;-;-;-;-;1;4
"355620 Valinhos";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"355640 Vargem Grande do Sul";-;-;1;-;-;-;-;-;-;2;3;2;-;8
"355670 Vinhedo";-;-;-;-;-;1;1;-;1;-;1;-;1;5
"355680 Viradouro";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"355690 Vista Alegre do Alto";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"355710 Votuporanga";-;1;4;1;2;5;-;1;1;-;4;1;4;24
"355715 Zacarias";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"410045 Altamira do Paraná";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"412862 Alto Paraíso";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410060 Alto Paraná";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"410080 Alvorada do Sul";-;-;-;-;1;-;-;-;-;-;3;1;-;5
"410100 Ampére";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410115 Ângulo";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"410120 Antonina";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410140 Apucarana";-;-;2;-;-;-;-;1;-;-;-;1;-;4
"410150 Arapongas";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"410200 Assis Chateaubriand";-;1;1;-;-;-;-;-;-;1;2;-;-;5
"410220 Atalaia";-;-;1;1;1;-;-;-;-;-;-;1;-;4
"410240 Bandeirantes";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"410270 Barra do Jacaré";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"410280 Bela Vista do Paraíso";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410305 Boa Vista da Aparecida";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"410345 Cafelândia";-;1;1;1;-;1;-;-;-;1;2;-;4;11
"410347 Cafezal do Sul";-;-;-;-;-;-;-;-;-;-;-;2;1;3
"410360 Cambará";-;-;-;-;-;-;-;-;-;1;1;-;-;2
"410370 Cambé";-;1;1;-;-;-;-;-;-;2;3;4;4;15
"410430 Campo Mourão";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"410450 Capanema";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"410460 Capitão Leônidas Marques";-;-;-;-;-;-;-;-;-;-;1;-;1;2
"410480 Cascavel";-;3;1;4;4;4;1;1;1;4;4;-;1;28
"410510 Centenário do Sul";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"410550 Cianorte";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410560 Cidade Gaúcha";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"410630 Corbélia";-;1;-;1;-;1;1;-;-;-;1;1;2;8
"410660 Cruzeiro do Oeste";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"410690 Curitiba";-;3;1;-;-;-;-;-;-;-;-;-;1;5
"410720 Dois Vizinhos";-;2;-;-;-;-;-;-;-;-;-;-;-;2
"410730 Doutor Camargo";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410750 Engenheiro Beltrão";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"410753 Entre Rios do Oeste";-;-;-;1;-;1;-;-;-;-;-;-;-;2
"410760 Faxinal";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410770 Fênix";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"410780 Floraí";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"410820 Formosa do Oeste";-;-;-;1;-;-;-;-;-;-;1;-;-;2
"410830 Foz do Iguaçu";-;2;4;5;4;7;3;7;7;23;2;3;7;74
"410832 Francisco Alves";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"410840 Francisco Beltrão";-;-;-;-;-;-;1;-;-;-;-;-;-;1
"410880 Guaíra";-;-;-;1;-;1;-;-;-;-;-;1;-;3
"410920 Guaraci";-;10;9;4;-;1;-;-;-;1;-;1;-;26
"410980 Ibiporã";-;1;-;-;-;1;1;-;1;3;4;5;4;20
"410990 Icaraíma";-;-;-;-;1;-;-;-;-;-;-;1;-;2
"411095 Itaipulândia";-;-;-;-;-;-;-;-;-;-;3;3;7;13
"411130 Itaúna do Sul";-;-;-;-;-;-;-;-;-;-;-;-;1;1
"411155 Ivaté";-;-;-;-;-;-;-;-;-;-;-;1;-;1
"411160 Ivatuba";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411180 Jacarezinho";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411190 Jaguapitã";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411200 Jaguariaíva";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411220 Janiópolis";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411250 Jardim Alegre";-;-;-;-;-;-;-;-;1;-;-;-;-;1
"411270 Jataizinho";-;1;-;-;-;-;-;1;-;1;-;-;-;3
"411275 Jesuítas";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"411350 Loanda";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";-;10;7;4;5;2;1;1;1;-;1;9;3;44
"411380 Lupionópolis";-;-;-;-;-;-;-;-;2;-;-;-;-;2
"411410 Mandaguaçu";-;1;-;1;-;-;-;-;-;-;-;-;-;2
"411420 Mandaguari";-;-;3;-;1;-;-;-;-;-;-;-;-;4
"411435 Manfrinópolis";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411460 Marechal Cândido Rondon";-;-;-;1;-;-;1;-;1;1;3;2;3;12
"411480 Marialva";-;-;3;-;3;1;-;-;1;-;-;-;1;9
"411500 Marilena";-;-;2;2;1;1;-;-;-;-;-;1;-;7
"411510 Mariluz";-;1;4;4;-;-;2;-;-;1;-;-;2;14
"411520 Maringá";-;10;14;17;10;12;15;13;30;51;34;11;5;222
"411580 Medianeira";-;5;2;2;1;2;-;-;-;1;-;-;-;13
"411620 Morretes";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411640 Nossa Senhora das Graças";-;2;-;1;-;-;-;-;-;-;-;-;-;3
"411670 Nova Aurora";-;-;1;-;-;-;-;-;-;-;-;-;1;2
"411690 Nova Esperança";-;-;-;-;-;-;-;-;1;-;1;-;-;2
"411710 Nova Londrina";-;-;-;-;-;-;-;-;-;1;-;-;-;1
"411720 Nova Olímpia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411725 Nova Prata do Iguaçu";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"411722 Nova Santa Rosa";-;-;-;-;-;-;-;1;-;-;-;1;2;4
"411750 Paiçandu";-;2;1;-;-;-;-;-;-;1;-;1;-;5
"411790 Palotina";-;1;-;3;-;-;-;-;-;-;1;-;-;5
"411800 Paraíso do Norte";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"411810 Paranacity";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411820 Paranaguá";-;1;-;1;-;-;-;-;-;-;-;1;-;3
"411840 Paranavaí";-;6;2;2;2;-;-;2;2;-;1;2;1;20
"411845 Pato Bragado";-;-;-;-;1;-;-;-;-;-;-;-;-;1
"411960 Pitanga";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411965 Pitangueiras";-;1;-;-;-;-;-;-;1;-;-;-;-;2
"411990 Ponta Grossa";-;1;-;-;-;-;-;-;-;-;-;-;-;1
"411995 Pontal do Paraná";-;1;-;-;-;1;-;-;-;-;-;-;-;2
"412000 Porecatu";-;-;-;-;-;-;-;-;-;1;1;2;1;5
"412020 Porto Rico";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412040 Presidente Castelo Branco";-;1;-;-;-;-;-;-;-;1;-;-;-;2
"412060 Prudentópolis";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412080 Quatro Barras";-;-;-;1;-;-;-;-;-;1;-;-;-;2
"412090 Quedas do Iguaçu";-;-;-;-;-;-;-;-;-;-;1;-;-;1
"412100 Querência do Norte";-;-;-;1;-;-;-;-;1;-;-;1;1;4
"412240 Rolândia";-;1;1;-;-;-;-;-;-;-;3;4;1;10
"412260 Rondon";-;-;-;-;-;1;-;-;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412330 Santa Cruz de Monte Castelo";-;-;-;1;-;-;-;-;-;-;-;1;-;2
"412340 Santa Fé";-;1;4;-;-;-;-;-;-;1;-;-;-;6
"412350 Santa Helena";-;1;1;5;-;1;-;-;1;1;-;-;3;13
"412382 Santa Lúcia";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412390 Santa Mariana";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412402 Santa Tereza do Oeste";-;-;1;-;-;-;-;-;-;1;-;-;-;2
"412405 Santa Terezinha de Itaipu";-;-;2;1;-;-;-;-;-;-;-;-;-;3
"412420 Santo Antônio do Caiuá";-;-;-;-;1;-;-;-;-;-;2;-;-;3
"412430 Santo Antônio do Paraíso";-;-;-;1;-;-;-;-;-;-;-;-;-;1
"412450 Santo Inácio";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412530 São Jorge do Ivaí";-;-;1;-;-;-;-;-;-;-;-;-;-;1
"412570 São Miguel do Iguaçu";-;-;1;1;1;-;-;-;1;1;-;-;5;10
"412625 Sarandi";-;2;-;4;1;1;-;2;1;4;-;3;1;19
"412635 Serranópolis do Iguaçu";-;-;-;-;-;-;-;-;1;-;-;-;1;2
