DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2018
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"352410 Ituverava";34;-;-;-;-;34
"352430 Jaboticabal";2;-;-;-;-;2
"352440 Jacareí";21;-;-;-;-;21
"352450 Jaci";93;-;-;-;-;93
"352470 Jaguariúna";33;-;-;-;-;33
"352480 Jales";37;-;-;-;-;37
"352500 Jandira";1;-;-;-;-;1
"352510 Jardinópolis";5;-;-;-;-;5
"352520 Jarinu";1;-;-;-;-;1
"352530 Jaú";13;-;-;-;-;13
"352540 Jeriquara";3;-;-;-;-;3
"352570 José Bonifácio";21;-;1;-;-;22
"352590 Jundiaí";2;-;-;-;-;2
"352620 Juquitiba";2;-;-;-;-;2
"352650 Lavínia";1;-;-;-;-;1
"352670 Leme";205;2;-;-;-;207
"352680 Lençóis Paulista";3;-;-;-;-;3
"352690 Limeira";13;-;-;-;-;13
"352710 Lins";21;-;-;-;-;21
"352720 Lorena";2;-;-;-;-;2
"352730 Louveira";2;-;-;-;-;2
"352740 Lucélia";2;-;-;-;-;2
"352810 Macaubal";45;-;-;-;-;45
"352820 Macedônia";1;-;-;-;-;1
"352830 Magda";3;-;-;-;-;3
"352840 Mairinque";3;-;-;-;-;3
"352850 Mairiporã";5;-;-;-;-;5
"352870 Marabá Paulista";1;-;-;-;-;1
"352880 Maracaí";1;-;-;-;-;1
"352900 Marília";46;-;-;-;-;46
"352910 Marinópolis";2;-;-;-;-;2
"352920 Martinópolis";1;-;-;-;-;1
"352930 Matão";6;-;-;-;-;6
"352940 Mauá";5;-;-;-;-;5
"352950 Mendonça";1;-;-;-;-;1
"352960 Meridiano";1;-;-;-;-;1
"352970 Miguelópolis";2;-;-;-;-;2
"353000 Mira Estrela";2;-;-;-;-;2
"352990 Miracatu";3;-;-;-;-;3
"353010 Mirandópolis";13;-;-;-;-;13
"353020 Mirante do Paranapanema";2;-;-;-;-;2
"353030 Mirassol";242;-;1;-;-;243
"353040 Mirassolândia";1;-;-;-;-;1
"353050 Mococa";28;-;-;-;-;28
"353060 Mogi das Cruzes";3;-;-;-;-;3
"353070 Mogi Guaçu";10;-;-;-;-;10
"353080 Mogi Mirim";30;-;-;-;-;30
"353100 Monções";2;-;-;-;-;2
"353110 Mongaguá";5;-;-;-;-;5
"353120 Monte Alegre do Sul";1;-;-;-;-;1
"353130 Monte Alto";48;-;-;-;-;48
"353140 Monte Aprazível";9;-;-;-;-;9
"353150 Monte Azul Paulista";2;-;-;-;-;2
"353170 Monteiro Lobato";1;-;-;-;-;1
"353190 Morro Agudo";4;-;-;-;-;4
"353205 Motuca";56;-;-;-;-;56
"353210 Murutinga do Sul";2;-;-;-;-;2
"353240 Nazaré Paulista";1;-;-;-;-;1
"353250 Neves Paulista";80;-;-;-;-;80
"353260 Nhandeara";2;-;-;-;-;2
"353280 Nova Aliança";4;-;-;-;-;4
"353284 Nova Canaã Paulista";1;-;-;-;-;1
"353300 Nova Granada";11;-;-;-;-;11
"353320 Nova Independência";8;-;-;-;-;8
"353330 Nova Luzitânia";1;-;-;-;-;1
"353340 Nova Odessa";5;-;-;-;-;5
"353350 Novo Horizonte";5;-;-;-;-;5
"353360 Nuporanga";3;-;-;-;-;3
"353390 Olímpia";110;-;-;-;-;110
"353410 Oriente";5;-;-;-;-;5
"353420 Orindiúva";1;-;-;-;-;1
"353430 Orlândia";18;-;-;-;-;18
"353440 Osasco";11;-;-;-;-;11
"353450 Oscar Bressane";2;-;-;-;-;2
"353460 Osvaldo Cruz";2;-;-;-;-;2
"353470 Ourinhos";23;-;-;-;-;23
"353475 Ouroeste";5;-;-;-;-;5
"353490 Pacaembu";2;-;-;-;-;2
"353500 Palestina";128;-;1;-;-;129
"353510 Palmares Paulista";1;-;-;-;-;1
"353540 Panorama";4;-;-;-;-;4
"353550 Paraguaçu Paulista";2;-;-;-;-;2
"353580 Paranapanema";1;-;-;-;-;1
"353590 Paranapuã";23;-;-;-;-;23
"353600 Parapuã";4;-;-;-;-;4
"353610 Pardinho";2;-;-;-;-;2
"353620 Pariquera-Açu";1;-;-;-;-;1
"353625 Parisi";1;-;-;-;-;1
"353630 Patrocínio Paulista";2;-;-;-;-;2
"353640 Paulicéia";1;-;-;-;-;1
"353650 Paulínia";8;-;-;-;-;8
"353657 Paulistânia";1;-;-;-;-;1
"353660 Paulo de Faria";1;-;-;-;-;1
"353670 Pederneiras";1;-;-;-;-;1
"353700 Pedregulho";1;-;-;-;-;1
"353710 Pedreira";18;-;-;-;-;18
"353720 Pedro de Toledo";1;-;-;-;-;1
"353730 Penápolis";8;-;-;-;-;8
"353740 Pereira Barreto";222;-;1;-;-;223
"353760 Peruíbe";1;-;-;-;-;1
"353770 Piacatu";1;-;-;-;-;1
"353790 Pilar do Sul";1;-;-;-;-;1
"353800 Pindamonhangaba";36;-;-;-;-;36
"353850 Piquete";1;-;-;-;-;1
"353870 Piracicaba";16;-;1;-;-;17
"353880 Piraju";2;-;-;-;-;2
"353890 Pirajuí";1;-;-;-;-;1
"353900 Pirangi";25;-;2;-;-;27
"353930 Pirassununga";5;-;-;-;-;5
"353940 Piratininga";1;-;-;-;-;1
"353950 Pitangueiras";471;-;-;-;-;471
"353960 Planalto";5;-;-;-;-;5
"353980 Poá";2;-;-;-;-;2
"353990 Poloni";1;-;-;-;-;1
"354000 Pompéia";1;-;-;-;-;1
"354010 Pongaí";1;-;-;-;-;1
"354020 Pontal";7;-;-;-;-;7
"354030 Pontes Gestal";3;-;-;-;-;3
"354060 Porto Feliz";393;43;-;-;-;436
"354075 Potim";4;-;-;-;-;4
"354080 Potirendaba";5;1;-;-;-;6
"354100 Praia Grande";12;-;-;-;-;12
"354120 Presidente Bernardes";1;-;-;-;-;1
"354130 Presidente Epitácio";21;1;-;-;-;22
"354140 Presidente Prudente";31;-;-;-;-;31
"354150 Presidente Venceslau";2;-;-;-;-;2
"354160 Promissão";2;1;-;-;-;3
"354170 Quatá";1;-;-;-;-;1
"354240 Regente Feijó";4;-;-;-;-;4
"354320 Ribeirão do Sul";1;-;-;-;-;1
"354330 Ribeirão Pires";1;-;-;-;-;1
"354340 Ribeirão Preto";184;4;4;-;-;192
"354360 Rifaina";2;-;-;-;-;2
"354370 Rincão";2;-;-;-;-;2
"354380 Rinópolis";9;-;-;-;-;9
"354390 Rio Claro";22;-;-;-;-;22
"354420 Riolândia";7;-;-;-;-;7
"354425 Rosana";1;-;-;-;-;1
"354430 Roseira";3;-;-;-;-;3
"354440 Rubiácea";16;-;-;-;-;16
"354450 Rubinéia";2;-;-;-;-;2
"354480 Sales";1;-;-;-;-;1
"354490 Sales Oliveira";1;-;-;-;-;1
"354500 Salesópolis";2;-;-;-;-;2
"354510 Salmourão";1;-;-;-;-;1
"354515 Saltinho";1;-;-;-;-;1
"354520 Salto";14;-;-;-;-;14
"354530 Salto de Pirapora";3;-;-;-;-;3
"354540 Salto Grande";1;-;-;-;-;1
"354550 Sandovalina";1;-;-;-;-;1
"354580 Santa Bárbara d'Oeste";12;-;-;-;-;12
"354620 Santa Cruz da Conceição";2;-;-;-;-;2
"354630 Santa Cruz das Palmeiras";10;-;-;-;-;10
"354640 Santa Cruz do Rio Pardo";8;1;-;-;-;9
"354650 Santa Ernestina";1;-;-;-;-;1
"354660 Santa Fé do Sul";22;-;-;-;-;22
"354680 Santa Isabel";5;-;-;-;-;5
"354690 Santa Lúcia";3;-;-;-;-;3
"354710 Santa Mercedes";2;-;-;-;-;2
"354750 Santa Rita do Passa Quatro";14;-;-;-;-;14
"354760 Santa Rosa de Viterbo";2;-;-;-;-;2
"354730 Santana de Parnaíba";4;-;-;-;-;4
"354780 Santo André";8;-;-;-;-;8
"354790 Santo Antônio da Alegria";1;-;-;-;-;1
"354800 Santo Antônio de Posse";873;-;7;-;-;880
"354805 Santo Antônio do Aracanguá";3;-;-;-;-;3
"354810 Santo Antônio do Jardim";1;-;-;-;-;1
"354820 Santo Antônio do Pinhal";-;1;-;-;-;1
"354840 Santópolis do Aguapeí";2;-;-;-;-;2
"354850 Santos";36;-;-;-;-;36
"354870 São Bernardo do Campo";9;-;-;-;-;9
"354890 São Carlos";12;-;-;-;-;12
"354910 São João da Boa Vista";3;-;-;-;-;3
"354925 São João de Iracema";14;-;-;-;-;14
"354940 São Joaquim da Barra";345;-;-;-;-;345
"354970 São José do Rio Pardo";9;-;-;-;-;9
"354980 São José do Rio Preto";512;16;66;-;-;594
"354990 São José dos Campos";163;-;-;-;-;163
"354995 São Lourenço da Serra";2;-;-;-;-;2
"355010 São Manuel";1;-;-;-;-;1
"355030 São Paulo";551;3;1;-;-;555
"355050 São Pedro do Turvo";3;-;-;-;-;3
"355060 São Roque";3;-;-;-;-;3
"355070 São Sebastião";18;-;-;-;-;18
"355080 São Sebastião da Grama";1;-;-;-;-;1
"355090 São Simão";2;-;-;-;-;2
"355100 São Vicente";6;-;-;-;-;6
"355130 Sebastianópolis do Sul";4;-;-;-;-;4
"355150 Serrana";6;-;-;-;-;6
"355170 Sertãozinho";18;-;-;-;-;18
"355180 Sete Barras";1;-;-;-;-;1
"355190 Severínia";1;-;-;-;-;1
"355210 Socorro";8;-;-;-;-;8
"355220 Sorocaba";42;2;-;-;-;44
"355230 Sud Mennucci";1;-;-;-;-;1
"355240 Sumaré";11;-;-;-;-;11
"355255 Suzanápolis";7;-;-;-;-;7
"355250 Suzano";10;-;-;-;-;10
"355260 Tabapuã";9;-;-;-;-;9
"355280 Taboão da Serra";1;-;-;-;-;1
"355330 Tambaú";11;-;-;-;-;11
"355340 Tanabi";11;-;-;-;-;11
"355370 Taquaritinga";158;-;-;-;-;158
"355395 Tarumã";1;-;-;-;-;1
"355400 Tatuí";1;-;-;-;-;1
"355410 Taubaté";34;-;-;-;-;34
"355430 Teodoro Sampaio";5;-;-;-;-;5
"355440 Terra Roxa";1;-;-;-;-;1
"355450 Tietê";1;-;-;-;-;1
"355465 Torre de Pedra";6;-;-;-;-;6
"355475 Trabiju";7;-;-;-;-;7
"355500 Tupã";8;-;-;-;-;8
"355510 Tupi Paulista";24;-;-;-;-;24
"355530 Turmalina";1;-;-;-;-;1
"355540 Ubatuba";13;-;-;-;-;13
"355560 Uchoa";282;-;4;-;-;286
"355570 União Paulista";1;-;-;-;-;1
"355580 Urânia";8;2;-;-;-;10
"355600 Urupês";4;-;-;-;-;4
"355610 Valentim Gentil";187;-;-;-;-;187
"355630 Valparaíso";2;-;-;-;-;2
"355640 Vargem Grande do Sul";3;-;-;-;-;3
"355670 Vinhedo";4;-;-;-;-;4
"355680 Viradouro";4;-;-;-;-;4
"355695 Vitória Brasil";5;-;-;-;-;5
"355700 Votorantim";2;-;-;-;-;2
"355710 Votuporanga";215;-;-;-;-;215
"410010 Abatiá";1;-;-;-;-;1
"410060 Alto Paraná";1;-;-;-;-;1
"410090 Amaporã";7;-;-;-;-;7
"410105 Anahy";1;-;-;-;-;1
"410115 Ângulo";1;-;-;-;-;1
"410140 Apucarana";5;1;-;-;-;6
"410150 Arapongas";3;-;-;-;-;3
"410190 Assaí";5;-;-;-;-;5
"410200 Assis Chateaubriand";2;-;-;-;-;2
"410210 Astorga";1;-;-;-;-;1
"410270 Barra do Jacaré";1;-;-;-;-;1
"410290 Bituruna";1;-;-;-;-;1
"410305 Boa Vista da Aparecida";2;-;-;-;-;2
"410335 Braganey";3;-;-;-;-;3
"410345 Cafelândia";5;-;-;-;-;5
"410347 Cafezal do Sul";2;-;-;-;-;2
"410370 Cambé";4;-;-;-;-;4
"410440 Cândido de Abreu";2;-;-;-;-;2
"410480 Cascavel";14;-;-;-;-;14
"410500 Catanduvas";3;-;-;-;-;3
"410550 Cianorte";3;-;-;-;-;3
"410590 Colorado";3;-;1;-;-;4
"410620 Contenda";1;-;-;-;-;1
"410630 Corbélia";6;-;-;-;-;6
"410640 Cornélio Procópio";2;-;1;-;-;3
"410657 Cruzeiro do Iguaçu";1;-;-;-;-;1
"410690 Curitiba";3;-;-;-;-;3
"410710 Diamante do Norte";2;-;-;-;-;2
"410720 Dois Vizinhos";1;-;-;-;-;1
"410760 Faxinal";2;-;-;-;-;2
"410770 Fênix";1;-;-;-;-;1
"410790 Floresta";3;-;-;-;-;3
"410800 Florestópolis";3;-;-;-;-;3
"410830 Foz do Iguaçu";95;9;-;-;1;105
"410832 Francisco Alves";1;-;-;-;-;1
"410840 Francisco Beltrão";2;-;-;-;-;2
"410880 Guaíra";18;-;-;-;-;18
"410980 Ibiporã";5;-;-;-;-;5
"411005 Iguatu";1;-;-;-;-;1
"411095 Itaipulândia";2;-;-;-;-;2
"411100 Itambaracá";1;-;-;-;-;1
"411110 Itambé";1;-;-;-;-;1
"411150 Ivaiporã";3;-;-;-;-;3
"411160 Ivatuba";1;-;-;-;-;1
"411190 Jaguapitã";1;-;-;-;-;1
"411270 Jataizinho";2;-;-;-;-;2
"411275 Jesuítas";1;-;-;-;-;1
"411300 Jussara";1;-;-;-;-;1
"411360 Lobato";58;-;14;-;-;72
"411370 Londrina";42;3;-;-;-;45
"411380 Lupionópolis";4;1;-;-;-;5
"411420 Mandaguari";1;-;-;-;-;1
"411460 Marechal Cândido Rondon";5;-;-;-;-;5
"411500 Marilena";6;-;-;-;-;6
"411510 Mariluz";9;-;-;-;-;9
"411520 Maringá";20;1;1;-;-;22
"411535 Maripá";1;-;-;-;-;1
"411560 Matelândia";3;-;-;-;-;3
"411570 Matinhos";2;-;-;-;-;2
"411580 Medianeira";1;-;-;-;-;1
"411600 Miraselva";2;-;-;-;-;2
"411670 Nova Aurora";5;-;-;-;-;5
"411690 Nova Esperança";1;-;-;-;-;1
"411710 Nova Londrina";3;-;-;-;-;3
"411721 Nova Santa Bárbara";1;-;-;-;-;1
"411750 Paiçandu";1;-;-;-;-;1
"411790 Palotina";3;-;-;-;-;3
"411800 Paraíso do Norte";1;-;-;-;-;1
"411820 Paranaguá";1;-;-;-;-;1
"411830 Paranapoema";4;-;-;-;-;4
"411840 Paranavaí";41;-;-;-;-;41
"411845 Pato Bragado";2;-;-;-;-;2
"411990 Ponta Grossa";1;-;-;-;-;1
"411995 Pontal do Paraná";1;-;-;-;-;1
"412000 Porecatu";3;-;-;-;-;3
"412020 Porto Rico";1;-;-;-;-;1
"412090 Quedas do Iguaçu";1;-;-;-;-;1
"412100 Querência do Norte";1;-;-;-;-;1
"412125 Ramilândia";1;-;-;-;-;1
"412130 Rancho Alegre";3;-;-;-;-;3
"412240 Rolândia";2;-;-;-;-;2
"412250 Roncador";1;-;-;-;-;1
"412270 Sabáudia";1;-;-;-;-;1
"412340 Santa Fé";2;-;-;-;-;2
"412350 Santa Helena";1;-;-;-;-;1
"412370 Santa Isabel do Ivaí";7;-;-;-;-;7
"412382 Santa Lúcia";1;-;-;-;-;1
"412390 Santa Mariana";-;2;-;-;-;2
"412405 Santa Terezinha de Itaipu";7;-;-;-;-;7
"412420 Santo Antônio do Caiuá";1;-;-;-;-;1
"412490 São João do Caiuá";2;-;-;-;-;2
"412500 São João do Ivaí";110;12;-;-;-;122
"412550 São José dos Pinhais";2;-;-;-;-;2
"412560 São Mateus do Sul";2;-;-;-;-;2
"412570 São Miguel do Iguaçu";9;2;-;-;-;11
"412580 São Pedro do Ivaí";2;1;-;-;-;3
"412625 Sarandi";5;-;-;-;-;5
"412635 Serranópolis do Iguaçu";1;-;-;-;-;1
"412650 Sertanópolis";2;-;-;-;-;2
"412670 Tamboara";1;-;-;-;-;1
"412690 Tapira";1;-;-;-;-;1
"412730 Terra Rica";3;-;-;-;-;3
"412740 Terra Roxa";9;-;-;-;-;9
"412770 Toledo";2;-;-;-;-;2
"412785 Três Barras do Paraná";2;-;-;-;-;2
"412790 Tuneiras do Oeste";4;-;-;-;-;4
"412800 Ubiratã";1;-;-;-;-;1
"412840 Uraí";29;-;9;-;-;38
"412855 Vera Cruz do Oeste";17;-;-;-;-;17
"420200 Balneário Camboriú";4;3;-;-;-;7
"420300 Caçador";1;-;-;-;-;1
"420320 Camboriú";1;-;-;-;-;1
"420420 Chapecó";1;-;-;-;-;1
"420540 Florianópolis";2;-;-;-;-;2
"420800 Itá";1;-;-;-;-;1
"420830 Itapema";19;2;7;-;-;28
"420940 Laguna";1;-;-;-;-;1
"421320 Pomerode";1;-;-;-;-;1
"421350 Porto Belo";2;-;2;-;-;4
"421750 Seara";1;-;-;-;-;1
"421930 Videira";1;-;-;-;-;1
"430150 Augusto Pestana";1;-;-;-;-;1
"430160 Bagé";1;-;-;-;-;1
"430600 Crissiumal";1;-;-;-;-;1
"431230 Miraguaí";1;-;-;-;-;1
"431247 Morro Reuter";1;-;-;-;-;1
"431370 Palmeira das Missões";1;-;-;-;-;1
"431390 Panambi";1;-;-;-;-;1
"431490 Porto Alegre";1;-;-;-;-;1
"431800 São Borja";1;-;-;-;-;1
"432000 Sapucaia do Sul";1;-;-;-;-;1
"432300 Viamão";1;-;-;-;-;1
"500020 Água Clara";1;-;-;-;-;1
"500025 Alcinópolis";5;1;-;-;-;6
"500060 Amambai";35;1;-;-;-;36
"500085 Angélica";5;-;-;-;-;5
"500090 Antônio João";8;-;-;-;-;8
"500100 Aparecida do Taboado";1;-;-;-;-;1
"500110 Aquidauana";17;-;-;-;-;17
"500124 Aral Moreira";2;-;-;-;-;2
"500190 Bataguassu";2;-;-;-;-;2
"500200 Batayporã";1;-;-;-;-;1
"500210 Bela Vista";19;-;-;-;-;19
"500215 Bodoquena";2;-;-;-;-;2
"500220 Bonito";3;-;-;-;-;3
"500230 Brasilândia";15;-;-;-;-;15
"500240 Caarapó";12;1;-;-;-;13
"500260 Camapuã";1;-;-;-;-;1
"500270 Campo Grande";1450;-;25;-;-;1475
"500290 Cassilândia";7;-;-;-;-;7
"500295 Chapadão do Sul";39;-;-;-;-;39
"500310 Corguinho";1;-;-;-;-;1
"500315 Coronel Sapucaia";25;-;-;-;-;25
"500320 Corumbá";20;-;-;-;-;20
"500325 Costa Rica";41;-;1;-;-;42
"500330 Coxim";4;-;-;-;-;4
"500345 Deodápolis";2;-;-;-;-;2
"500348 Dois Irmãos do Buriti";4;-;-;-;-;4
"500370 Dourados";45;-;-;-;-;45
"500375 Eldorado";4;-;-;-;-;4
"500380 Fátima do Sul";4;-;-;-;-;4
"500390 Figueirão";2;-;-;-;-;2
"500410 Guia Lopes da Laguna";4;-;-;-;-;4
"500430 Iguatemi";3;-;-;-;-;3
"500460 Itaquiraí";1;-;-;-;-;1
"500470 Ivinhema";5;-;-;-;-;5
"500490 Jaraguari";3;-;-;-;-;3
"500500 Jardim";9;-;-;-;-;9
"500510 Jateí";1;-;-;-;-;1
"500515 Juti";1;-;-;-;-;1
"500520 Ladário";5;-;-;-;-;5
"500540 Maracaju";8;-;-;-;-;8
"500560 Miranda";2;-;-;-;-;2
"500568 Mundo Novo";3;-;-;-;-;3
"500570 Naviraí";5;-;-;-;-;5
"500580 Nioaque";1;-;-;-;-;1
"500600 Nova Alvorada do Sul";4;-;-;-;-;4
"500620 Nova Andradina";2;-;-;-;-;2
"500627 Paraíso das Águas";4;-;-;-;-;4
"500635 Paranhos";1;-;-;-;-;1
"500660 Ponta Porã";3;-;-;-;-;3
"500690 Porto Murtinho";19;-;-;-;-;19
"500710 Ribas do Rio Pardo";9;-;-;-;-;9
"500730 Rio Negro";1;-;-;-;-;1
"500740 Rio Verde de Mato Grosso";11;-;-;-;-;11
"500750 Rochedo";3;-;-;-;-;3
"500755 Santa Rita do Pardo";1;-;-;-;-;1
"500769 São Gabriel do Oeste";4;-;-;-;-;4
"500780 Selvíria";6;-;1;-;-;7
"500770 Sete Quedas";1;-;-;-;-;1
"500790 Sidrolândia";23;-;2;-;-;25
"500793 Sonora";16;-;-;-;-;16
"500800 Terenos";2;-;-;-;-;2
"500830 Três Lagoas";3020;-;14;-;-;3034
"510010 Acorizal";3;-;-;-;-;3
"510020 Água Boa";3;-;-;-;-;3
"510025 Alta Floresta";107;-;-;-;-;107
"510030 Alto Araguaia";105;-;-;-;-;105
"510040 Alto Garças";3;-;-;-;-;3
"510060 Alto Taquari";5;-;-;-;-;5
"510100 Araguaiana";4;-;-;-;-;4
"510125 Araputanga";9;-;-;-;-;9
"510130 Arenápolis";84;-;1;-;-;85
"510140 Aripuanã";22;-;-;-;-;22
"510170 Barra do Bugres";54;-;-;-;-;54
"510180 Barra do Garças";73;-;-;-;-;73
"510185 Bom Jesus do Araguaia";189;3;-;-;1;193
"510190 Brasnorte";21;-;-;-;-;21
"510250 Cáceres";39;-;-;-;-;39
"510260 Campinápolis";2;-;-;-;-;2
"510263 Campo Novo do Parecis";45;1;-;-;-;46
"510267 Campo Verde";24;1;-;-;-;25
"510268 Campos de Júlio";56;-;-;-;-;56
"510270 Canarana";64;-;-;-;-;64
"510279 Carlinda";6;-;-;-;-;6
"510300 Chapada dos Guimarães";10;-;-;-;-;10
"510305 Cláudia";10;-;-;-;-;10
"510310 Cocalinho";61;-;-;-;-;61
"510320 Colíder";2;-;-;-;-;2
"510325 Colniza";68;-;-;-;-;68
"510330 Comodoro";2;-;-;-;-;2
"510335 Confresa";79;-;-;-;-;79
"510336 Conquista D'Oeste";1;-;-;-;-;1
"510337 Cotriguaçu";5;1;-;-;-;6
"510340 Cuiabá";1291;-;-;-;-;1291
"510345 Denise";1;-;-;-;-;1
"510350 Diamantino";3;-;-;-;-;3
"510360 Dom Aquino";2;-;-;-;-;2
"510370 Feliz Natal";12;-;-;-;-;12
"510385 Gaúcha do Norte";110;-;-;-;-;110
"510390 General Carneiro";4;-;-;-;-;4
"510410 Guarantã do Norte";3;-;-;-;-;3
"510454 Itanhangá";2;-;-;-;-;2
"510455 Itaúba";1;-;-;-;-;1
"510480 Jaciara";21;-;-;-;-;21
"510490 Jangada";2;-;-;-;-;2
"510510 Juara";20;1;-;-;-;21
"510515 Juína";3;1;-;-;-;4
"510520 Juscimeira";2;1;-;-;-;3
"510525 Lucas do Rio Verde";29;-;-;-;-;29
"510558 Marcelândia";2;-;-;-;-;2
"510560 Matupá";39;-;-;-;-;39
"510562 Mirassol d'Oeste";66;-;-;-;-;66
"510590 Nobres";6;1;-;-;-;7
"510600 Nortelândia";30;-;-;-;-;30
"510610 Nossa Senhora do Livramento";1;-;-;-;-;1
"510615 Nova Bandeirantes";3;-;-;-;-;3
"510620 Nova Brasilândia";1;-;-;-;-;1
"510621 Nova Canaã do Norte";12;-;-;-;-;12
"510618 Nova Lacerda";17;-;-;-;-;17
"510890 Nova Maringá";8;-;-;-;-;8
"510895 Nova Monte Verde";25;-;-;-;-;25
"510622 Nova Mutum";31;-;-;-;-;31
"510623 Nova Olímpia";7;1;-;-;-;8
"510619 Nova Santa Helena";19;-;-;-;-;19
"510624 Nova Ubiratã";2;-;-;-;-;2
"510625 Nova Xavantina";3;-;-;-;-;3
"510627 Novo Horizonte do Norte";4;-;-;-;-;4
"510631 Novo Santo Antônio";1;-;-;-;-;1
"510628 Novo São Joaquim";3;-;-;-;-;3
"510629 Paranaíta";79;-;-;-;-;79
"510630 Paranatinga";14;-;-;-;-;14
"510637 Pedra Preta";3;-;-;-;-;3
"510642 Peixoto de Azevedo";8;-;-;-;-;8
"510645 Planalto da Serra";1;3;-;-;-;4
"510650 Poconé";173;-;-;-;-;173
"510665 Pontal do Araguaia";4;-;-;-;-;4
"510670 Ponte Branca";1;-;-;-;-;1
"510675 Pontes e Lacerda";40;-;-;-;-;40
"510677 Porto Alegre do Norte";8;-;-;-;-;8
"510682 Porto Esperidião";6;-;-;-;-;6
"510700 Poxoréo";1;-;-;-;-;1
"510704 Primavera do Leste";1;-;-;-;-;1
"510706 Querência";108;-;-;-;-;108
"510718 Ribeirão Cascalheira";29;-;-;-;-;29
"510719 Ribeirãozinho";17;-;-;-;-;17
"510760 Rondonópolis";34;-;-;-;-;34
"510775 Salto do Céu";1;-;-;-;-;1
"510724 Santa Carmem";5;-;-;-;-;5
"510774 Santa Cruz do Xingu";2;-;-;-;-;2
"510776 Santa Rita do Trivelato";1;-;-;-;-;1
"510726 Santo Afonso";29;-;-;-;-;29
"510779 Santo Antônio do Leste";5;-;-;-;-;5
"510780 Santo Antônio do Leverger";3;-;-;-;-;3
"510785 São Félix do Araguaia";13;-;-;-;-;13
"510730 São José do Rio Claro";2;-;-;-;-;2
"510735 São José do Xingu";4;-;-;-;-;4
"510710 São José dos Quatro Marcos";5;-;-;-;-;5
"510787 Sapezal";2;-;-;-;-;2
"510790 Sinop";433;-;-;-;-;433
"510792 Sorriso";40;-;-;-;-;40
"510794 Tabaporã";2;-;-;-;-;2
"510795 Tangará da Serra";117;-;-;-;-;117
"510800 Tapurah";3;-;-;-;-;3
"510805 Terra Nova do Norte";2;-;-;-;-;2
"510810 Tesouro";3;-;-;-;-;3
"510820 Torixoréu";39;-;-;-;-;39
"510830 União do Sul";2;-;-;-;-;2
"510840 Várzea Grande";1501;-;-;-;-;1501
"510850 Vera";4;-;-;-;-;4
"510550 Vila Bela da Santíssima Trindade";21;1;-;-;-;22
"520005 Abadia de Goiás";13;-;-;-;-;13
"520010 Abadiânia";15;-;-;-;-;15
"520013 Acreúna";16;-;-;-;-;16
"520015 Adelândia";2;-;-;-;-;2
"520017 Água Fria de Goiás";1;-;-;-;-;1
"520020 Água Limpa";3;-;-;-;-;3
"520025 Águas Lindas de Goiás";80;-;-;-;-;80
"520030 Alexânia";21;-;-;-;-;21
"520050 Aloândia";1;-;-;-;-;1
"520055 Alto Horizonte";66;-;-;-;-;66
"520060 Alto Paraíso de Goiás";6;-;-;-;-;6
"520080 Alvorada do Norte";1;-;-;-;-;1
"520082 Amaralina";2;-;-;-;-;2
"520085 Americano do Brasil";12;-;-;-;-;12
"520090 Amorinópolis";3;-;-;-;-;3
"520110 Anápolis";2056;-;20;-;-;2076
"520120 Anhanguera";1;-;-;-;-;1
"520130 Anicuns";98;1;-;-;-;99
"520140 Aparecida de Goiânia";16881;-;5;-;-;16886
"520145 Aparecida do Rio Doce";11;-;-;-;-;11
"520170 Aragarças";12;-;-;-;-;12
"520180 Aragoiânia";5;-;-;-;-;5
"520215 Araguapaz";135;-;-;-;-;135
"520235 Arenópolis";45;-;-;-;-;45
"520250 Aruanã";4;-;-;-;-;4
"520260 Aurilândia";5;-;-;-;-;5
"520280 Avelinópolis";7;1;-;-;-;8
"520310 Baliza";8;-;-;-;-;8
"520320 Barro Alto";2;-;-;-;-;2
"520330 Bela Vista de Goiás";10;-;-;-;-;10
"520340 Bom Jardim de Goiás";200;-;-;-;-;200
"520350 Bom Jesus de Goiás";54;-;-;-;-;54
"520355 Bonfinópolis";26;-;-;-;-;26
"520357 Bonópolis";4;-;-;-;-;4
"520360 Brazabrantes";18;-;-;-;-;18
"520380 Britânia";10;-;-;-;-;10
"520390 Buriti Alegre";90;-;-;-;-;90
"520393 Buriti de Goiás";2;-;-;-;-;2
"520410 Cachoeira Alta";7;-;-;-;-;7
"520425 Cachoeira Dourada";3;-;-;-;-;3
"520430 Caçu";298;-;-;-;-;298
"520440 Caiapônia";438;-;2;-;-;440
"520450 Caldas Novas";308;-;-;-;-;308
"520455 Caldazinha";22;-;-;-;-;22
"520460 Campestre de Goiás";16;-;-;-;-;16
"520470 Campinorte";14;-;-;-;-;14
"520485 Campo Limpo de Goiás";22;-;-;-;-;22
"520490 Campos Belos";4;-;-;-;-;4
"520495 Campos Verdes";6;-;-;-;-;6
"520500 Carmo do Rio Verde";34;-;-;-;-;34
"520505 Castelândia";1;-;-;-;-;1
"520510 Catalão";143;1;-;-;-;144
"520520 Caturaí";21;-;-;-;-;21
"520540 Ceres";2;-;-;-;-;2
"520545 Cezarina";4;-;-;-;-;4
