DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2017
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"352390 Itu";7;-;-;-;-;7
"352400 Itupeva";2;-;-;-;-;2
"352410 Ituverava";6;-;-;-;-;6
"352420 Jaborandi";1;-;-;-;-;1
"352430 Jaboticabal";5;-;-;-;-;5
"352440 Jacareí";25;-;-;-;-;25
"352450 Jaci";2;-;-;-;-;2
"352470 Jaguariúna";4;-;-;-;-;4
"352480 Jales";22;-;-;-;-;22
"352490 Jambeiro";1;-;-;-;-;1
"352510 Jardinópolis";8;-;-;-;-;8
"352520 Jarinu";2;-;-;-;-;2
"352530 Jaú";2;-;-;-;-;2
"352570 José Bonifácio";14;-;-;-;-;14
"352590 Jundiaí";7;-;-;-;-;7
"352610 Juquiá";1;-;-;-;-;1
"352620 Juquitiba";1;-;-;-;-;1
"352650 Lavínia";1;-;-;-;-;1
"352670 Leme";8;-;-;-;-;8
"352680 Lençóis Paulista";1;-;-;-;-;1
"352690 Limeira";25;-;-;-;-;25
"352710 Lins";17;-;-;-;-;17
"352720 Lorena";11;-;-;-;-;11
"352770 Luiziânia";1;-;-;-;-;1
"352810 Macaubal";3;-;-;-;-;3
"352820 Macedônia";1;-;-;-;-;1
"352850 Mairiporã";1;-;-;-;-;1
"352880 Maracaí";2;-;-;-;-;2
"352885 Marapoama";1;-;-;-;-;1
"352900 Marília";53;-;-;-;-;53
"352920 Martinópolis";1;-;-;-;-;1
"352930 Matão";4;-;-;-;-;4
"352940 Mauá";6;-;-;-;-;6
"352990 Miracatu";1;-;-;-;-;1
"353010 Mirandópolis";16;-;-;-;-;16
"353020 Mirante do Paranapanema";7;-;-;-;-;7
"353030 Mirassol";214;-;1;-;-;215
"353040 Mirassolândia";4;-;-;-;-;4
"353050 Mococa";14;-;-;-;-;14
"353060 Mogi das Cruzes";4;-;-;-;-;4
"353070 Mogi Guaçu";10;-;-;-;-;10
"353080 Mogi Mirim";40;-;-;-;-;40
"353110 Mongaguá";5;-;-;-;-;5
"353120 Monte Alegre do Sul";1;-;-;-;-;1
"353130 Monte Alto";10;-;-;-;-;10
"353140 Monte Aprazível";7;-;-;-;-;7
"353150 Monte Azul Paulista";5;-;-;-;-;5
"353160 Monte Castelo";2;-;-;-;-;2
"353180 Monte Mor";4;-;-;-;-;4
"353190 Morro Agudo";4;-;-;-;-;4
"353205 Motuca";1;-;-;-;-;1
"353240 Nazaré Paulista";2;-;-;-;-;2
"353250 Neves Paulista";6;-;-;-;-;6
"353280 Nova Aliança";3;-;-;-;-;3
"353282 Nova Campina";1;-;-;-;-;1
"353300 Nova Granada";6;-;-;-;-;6
"353330 Nova Luzitânia";4;-;-;-;-;4
"353340 Nova Odessa";7;-;-;-;-;7
"353350 Novo Horizonte";8;-;1;-;-;9
"353390 Olímpia";16;-;-;-;-;16
"353400 Onda Verde";1;-;-;-;-;1
"353420 Orindiúva";2;-;-;-;-;2
"353430 Orlândia";6;-;-;-;-;6
"353440 Osasco";11;-;-;-;-;11
"353450 Oscar Bressane";1;-;-;-;-;1
"353460 Osvaldo Cruz";1;-;-;-;-;1
"353470 Ourinhos";10;-;-;-;-;10
"353475 Ouroeste";1;-;-;-;-;1
"353500 Palestina";2;-;-;-;-;2
"353510 Palmares Paulista";2;-;-;-;-;2
"353530 Palmital";2;-;-;-;-;2
"353550 Paraguaçu Paulista";14;-;-;-;-;14
"353560 Paraibuna";2;-;-;-;-;2
"353590 Paranapuã";6;-;-;-;-;6
"353600 Parapuã";1;-;-;-;-;1
"353620 Pariquera-Açu";2;-;-;-;-;2
"353630 Patrocínio Paulista";2;-;-;-;-;2
"353650 Paulínia";4;-;-;-;-;4
"353660 Paulo de Faria";13;-;-;-;-;13
"353710 Pedreira";11;-;-;-;-;11
"353715 Pedrinhas Paulista";1;-;-;-;-;1
"353720 Pedro de Toledo";2;-;-;-;-;2
"353730 Penápolis";42;-;-;-;-;42
"353740 Pereira Barreto";5;-;-;-;-;5
"353760 Peruíbe";2;-;-;-;-;2
"353770 Piacatu";1;-;-;-;-;1
"353790 Pilar do Sul";2;-;-;-;-;2
"353800 Pindamonhangaba";40;-;-;-;-;40
"353810 Pindorama";3;-;-;-;-;3
"353860 Piracaia";1;-;-;-;-;1
"353870 Piracicaba";62;-;-;-;-;62
"353880 Piraju";1;-;-;-;-;1
"353890 Pirajuí";3;-;-;-;-;3
"353900 Pirangi";1;-;-;-;-;1
"353930 Pirassununga";1;-;-;-;-;1
"353940 Piratininga";4;-;-;-;-;4
"353950 Pitangueiras";56;-;-;-;-;56
"353960 Planalto";5;-;-;-;-;5
"353970 Platina";2;-;-;-;-;2
"353980 Poá";20;-;-;-;-;20
"353990 Poloni";1;-;-;-;-;1
"354000 Pompéia";1;-;-;-;-;1
"354020 Pontal";8;-;-;-;-;8
"354050 Porangaba";1;-;-;-;-;1
"354070 Porto Ferreira";4;-;-;-;-;4
"354075 Potim";7;-;-;-;-;7
"354080 Potirendaba";1;-;-;-;-;1
"354085 Pracinha";1;-;-;-;-;1
"354090 Pradópolis";2;-;-;-;-;2
"354100 Praia Grande";7;-;-;-;-;7
"354130 Presidente Epitácio";6;-;-;-;-;6
"354140 Presidente Prudente";15;-;-;-;-;15
"354150 Presidente Venceslau";5;-;-;-;-;5
"354170 Quatá";2;-;-;-;-;2
"354220 Rancharia";3;-;-;-;-;3
"354240 Regente Feijó";7;-;-;-;-;7
"354260 Registro";7;-;-;-;-;7
"354270 Restinga";2;-;-;-;-;2
"354323 Ribeirão dos Índios";2;-;-;-;-;2
"354330 Ribeirão Pires";1;-;-;-;-;1
"354340 Ribeirão Preto";198;-;1;-;-;199
"354380 Rinópolis";1;-;-;-;-;1
"354390 Rio Claro";18;1;-;-;-;19
"354420 Riolândia";8;-;-;-;-;8
"354430 Roseira";2;-;-;-;-;2
"354450 Rubinéia";3;-;-;-;-;3
"354480 Sales";6;-;-;-;-;6
"354490 Sales Oliveira";7;-;-;-;-;7
"354520 Salto";11;-;-;-;-;11
"354540 Salto Grande";1;-;-;-;-;1
"354560 Santa Adélia";3;-;-;-;-;3
"354580 Santa Bárbara d'Oeste";6;-;-;-;-;6
"354600 Santa Branca";1;-;-;-;-;1
"354630 Santa Cruz das Palmeiras";20;-;-;-;-;20
"354640 Santa Cruz do Rio Pardo";1;-;-;-;-;1
"354660 Santa Fé do Sul";5;-;-;-;-;5
"354680 Santa Isabel";2;-;-;-;-;2
"354690 Santa Lúcia";1;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";9;-;-;-;-;9
"354730 Santana de Parnaíba";3;-;-;-;-;3
"354770 Santo Anastácio";3;-;-;-;-;3
"354780 Santo André";17;-;-;-;-;17
"354800 Santo Antônio de Posse";12;-;-;-;-;12
"354805 Santo Antônio do Aracanguá";1;-;-;-;-;1
"354850 Santos";49;-;1;-;-;50
"354870 São Bernardo do Campo";11;-;-;-;-;11
"354880 São Caetano do Sul";4;-;-;-;-;4
"354890 São Carlos";22;-;-;-;-;22
"354910 São João da Boa Vista";6;-;-;-;-;6
"354940 São Joaquim da Barra";37;-;-;-;-;37
"354970 São José do Rio Pardo";12;-;-;-;-;12
"354980 São José do Rio Preto";391;1;4;-;-;396
"354990 São José dos Campos";417;-;-;-;-;417
"355010 São Manuel";1;-;-;-;-;1
"355030 São Paulo";447;-;-;1;-;448
"355040 São Pedro";2;-;-;-;-;2
"355060 São Roque";1;-;-;-;-;1
"355070 São Sebastião";4;-;-;1;-;5
"355080 São Sebastião da Grama";9;-;-;-;-;9
"355090 São Simão";5;-;-;-;-;5
"355100 São Vicente";9;-;-;-;-;9
"355130 Sebastianópolis do Sul";1;-;-;-;-;1
"355140 Serra Azul";2;-;-;-;-;2
"355150 Serrana";1;1;-;-;-;2
"355170 Sertãozinho";8;-;-;-;-;8
"355180 Sete Barras";1;-;-;-;-;1
"355190 Severínia";1;-;-;-;-;1
"355220 Sorocaba";63;-;2;-;-;65
"355230 Sud Mennucci";5;-;-;-;-;5
"355240 Sumaré";48;-;-;2;-;50
"355250 Suzano";11;-;-;-;-;11
"355260 Tabapuã";7;-;-;-;-;7
"355310 Taiaçu";16;-;-;-;-;16
"355320 Taiúva";1;-;-;-;-;1
"355330 Tambaú";8;-;-;-;-;8
"355340 Tanabi";9;-;-;-;-;9
"355360 Tapiratiba";5;-;-;-;-;5
"355370 Taquaritinga";12;-;-;-;-;12
"355400 Tatuí";3;-;-;-;-;3
"355410 Taubaté";47;-;-;-;-;47
"355430 Teodoro Sampaio";9;-;-;-;-;9
"355440 Terra Roxa";1;-;-;-;-;1
"355480 Tremembé";2;-;-;-;-;2
"355490 Três Fronteiras";1;-;-;-;-;1
"355500 Tupã";5;-;-;-;-;5
"355520 Turiúba";1;-;-;-;-;1
"355540 Ubatuba";15;-;-;-;-;15
"355550 Ubirajara";1;-;-;-;-;1
"355560 Uchoa";1;-;-;-;-;1
"355570 União Paulista";1;-;-;-;-;1
"355580 Urânia";3;-;-;-;-;3
"355600 Urupês";1;-;-;-;-;1
"355610 Valentim Gentil";4;-;-;-;-;4
"355620 Valinhos";1;-;-;-;-;1
"355640 Vargem Grande do Sul";8;-;-;-;-;8
"355670 Vinhedo";5;-;-;-;-;5
"355680 Viradouro";1;-;-;-;-;1
"355690 Vista Alegre do Alto";1;-;-;-;-;1
"355710 Votuporanga";24;-;-;-;-;24
"355715 Zacarias";1;-;-;-;-;1
"410045 Altamira do Paraná";1;-;-;-;-;1
"412862 Alto Paraíso";1;-;-;-;-;1
"410060 Alto Paraná";1;-;-;-;-;1
"410080 Alvorada do Sul";5;-;-;-;-;5
"410100 Ampére";1;-;-;-;-;1
"410115 Ângulo";2;-;-;-;-;2
"410120 Antonina";1;-;-;-;-;1
"410140 Apucarana";4;-;-;-;-;4
"410150 Arapongas";1;-;-;-;-;1
"410200 Assis Chateaubriand";5;-;-;-;-;5
"410220 Atalaia";4;-;-;-;-;4
"410240 Bandeirantes";1;-;-;-;-;1
"410270 Barra do Jacaré";1;-;-;-;-;1
"410280 Bela Vista do Paraíso";1;-;-;-;-;1
"410305 Boa Vista da Aparecida";1;-;-;-;-;1
"410345 Cafelândia";11;-;-;-;-;11
"410347 Cafezal do Sul";3;-;-;-;-;3
"410360 Cambará";2;-;-;-;-;2
"410370 Cambé";15;-;-;-;-;15
"410430 Campo Mourão";1;-;-;-;-;1
"410450 Capanema";1;-;-;-;-;1
"410460 Capitão Leônidas Marques";2;-;-;-;-;2
"410480 Cascavel";28;-;-;-;-;28
"410510 Centenário do Sul";1;-;-;-;-;1
"410550 Cianorte";1;-;-;-;-;1
"410560 Cidade Gaúcha";1;-;-;-;-;1
"410630 Corbélia";7;1;-;-;-;8
"410660 Cruzeiro do Oeste";1;-;-;-;-;1
"410690 Curitiba";5;-;-;-;-;5
"410720 Dois Vizinhos";2;-;-;-;-;2
"410730 Doutor Camargo";1;-;-;-;-;1
"410750 Engenheiro Beltrão";1;-;-;-;-;1
"410753 Entre Rios do Oeste";2;-;-;-;-;2
"410760 Faxinal";1;-;-;-;-;1
"410770 Fênix";1;-;-;-;-;1
"410780 Floraí";1;-;-;-;-;1
"410820 Formosa do Oeste";2;-;-;-;-;2
"410830 Foz do Iguaçu";74;-;-;-;-;74
"410832 Francisco Alves";1;-;-;-;-;1
"410840 Francisco Beltrão";1;-;-;-;-;1
"410880 Guaíra";3;-;-;-;-;3
"410920 Guaraci";26;-;-;-;-;26
"410980 Ibiporã";20;-;-;-;-;20
"410990 Icaraíma";2;-;-;-;-;2
"411095 Itaipulândia";13;-;-;-;-;13
"411130 Itaúna do Sul";1;-;-;-;-;1
"411155 Ivaté";1;-;-;-;-;1
"411160 Ivatuba";1;-;-;-;-;1
"411180 Jacarezinho";1;-;-;-;-;1
"411190 Jaguapitã";1;-;-;-;-;1
"411200 Jaguariaíva";1;-;-;-;-;1
"411220 Janiópolis";1;-;-;-;-;1
"411250 Jardim Alegre";1;-;-;-;-;1
"411270 Jataizinho";3;-;-;-;-;3
"411275 Jesuítas";1;-;-;-;-;1
"411350 Loanda";1;-;-;-;-;1
"411370 Londrina";43;-;-;-;1;44
"411380 Lupionópolis";2;-;-;-;-;2
"411410 Mandaguaçu";2;-;-;-;-;2
"411420 Mandaguari";4;-;-;-;-;4
"411435 Manfrinópolis";1;-;-;-;-;1
"411460 Marechal Cândido Rondon";11;1;-;-;-;12
"411480 Marialva";9;-;-;-;-;9
"411500 Marilena";7;-;-;-;-;7
"411510 Mariluz";14;-;-;-;-;14
"411520 Maringá";221;1;-;-;-;222
"411580 Medianeira";13;-;-;-;-;13
"411620 Morretes";1;-;-;-;-;1
"411640 Nossa Senhora das Graças";3;-;-;-;-;3
"411670 Nova Aurora";2;-;-;-;-;2
"411690 Nova Esperança";2;-;-;-;-;2
"411710 Nova Londrina";1;-;-;-;-;1
"411720 Nova Olímpia";1;-;-;-;-;1
"411725 Nova Prata do Iguaçu";1;-;-;-;-;1
"411722 Nova Santa Rosa";4;-;-;-;-;4
"411750 Paiçandu";5;-;-;-;-;5
"411790 Palotina";5;-;-;-;-;5
"411800 Paraíso do Norte";1;-;-;-;-;1
"411810 Paranacity";1;-;-;-;-;1
"411820 Paranaguá";3;-;-;-;-;3
"411840 Paranavaí";20;-;-;-;-;20
"411845 Pato Bragado";1;-;-;-;-;1
"411960 Pitanga";1;-;-;-;-;1
"411965 Pitangueiras";2;-;-;-;-;2
"411990 Ponta Grossa";1;-;-;-;-;1
"411995 Pontal do Paraná";2;-;-;-;-;2
"412000 Porecatu";5;-;-;-;-;5
"412020 Porto Rico";1;-;-;-;-;1
"412040 Presidente Castelo Branco";2;-;-;-;-;2
"412060 Prudentópolis";1;-;-;-;-;1
"412080 Quatro Barras";2;-;-;-;-;2
"412090 Quedas do Iguaçu";1;-;-;-;-;1
"412100 Querência do Norte";4;-;-;-;-;4
"412240 Rolândia";10;-;-;-;-;10
"412260 Rondon";1;-;-;-;-;1
"412320 Santa Cecília do Pavão";1;-;-;-;-;1
"412330 Santa Cruz de Monte Castelo";2;-;-;-;-;2
"412340 Santa Fé";6;-;-;-;-;6
"412350 Santa Helena";13;-;-;-;-;13
"412382 Santa Lúcia";1;-;-;-;-;1
"412390 Santa Mariana";1;-;-;-;-;1
"412402 Santa Tereza do Oeste";2;-;-;-;-;2
"412405 Santa Terezinha de Itaipu";3;-;-;-;-;3
"412420 Santo Antônio do Caiuá";3;-;-;-;-;3
"412430 Santo Antônio do Paraíso";1;-;-;-;-;1
"412450 Santo Inácio";1;-;-;-;-;1
"412530 São Jorge do Ivaí";1;-;-;-;-;1
"412570 São Miguel do Iguaçu";10;-;-;-;-;10
"412625 Sarandi";19;-;-;-;-;19
"412635 Serranópolis do Iguaçu";2;-;-;-;-;2
"412650 Sertanópolis";1;-;-;-;-;1
"412667 Tamarana";3;-;-;-;-;3
"412670 Tamboara";30;-;-;-;-;30
"412690 Tapira";1;-;-;-;-;1
"412710 Telêmaco Borba";2;-;-;-;-;2
"412740 Terra Roxa";9;-;-;-;-;9
"412770 Toledo";8;-;-;-;-;8
"412785 Três Barras do Paraná";9;-;-;-;-;9
"412795 Tupãssi";1;-;-;-;-;1
"412800 Ubiratã";1;-;-;-;-;1
"412810 Umuarama";6;-;-;-;-;6
"412820 União da Vitória";1;-;-;-;-;1
"412880 Xambrê";3;-;-;-;-;3
"420200 Balneário Camboriú";2;-;-;-;-;2
"420540 Florianópolis";3;-;-;-;-;3
"420640 Guaraciaba";1;-;-;-;-;1
"420730 Imbituba";1;-;-;-;-;1
"420820 Itajaí";1;-;-;-;-;1
"420830 Itapema";1;-;-;-;-;1
"420845 Itapoá";1;-;-;-;-;1
"421230 Paulo Lopes";1;-;-;-;-;1
"421250 Penha";2;-;-;-;-;2
"421720 São Miguel do Oeste";1;-;-;-;-;1
"421800 Tijucas";1;-;-;-;-;1
"421950 Xanxerê";1;-;-;-;-;1
"421970 Xaxim";1;-;-;-;-;1
"430940 Guaporé";1;-;-;-;-;1
"431055 Itacurubi";1;-;-;-;-;1
"431180 Marau";1;-;-;-;-;1
"431244 Morrinhos do Sul";1;-;-;-;-;1
"431440 Pelotas";1;-;-;-;-;1
"431560 Rio Grande";1;-;-;-;-;1
"431710 Sant'Ana do Livramento";-;1;-;-;-;1
"431740 Santiago";1;-;-;-;-;1
"431830 São Gabriel";1;-;-;-;-;1
"431870 São Leopoldo";1;-;-;-;-;1
"431990 Sapiranga";1;-;-;-;-;1
"432030 Selbach";2;-;-;-;-;2
"432050 Sertão";1;-;-;-;-;1
"500025 Alcinópolis";7;-;-;-;-;7
"500060 Amambai";23;-;-;-;-;23
"500070 Anastácio";1;-;-;-;-;1
"500085 Angélica";1;-;-;-;-;1
"500090 Antônio João";3;-;-;-;-;3
"500100 Aparecida do Taboado";2;-;-;-;-;2
"500110 Aquidauana";6;-;-;-;-;6
"500124 Aral Moreira";4;-;-;-;-;4
"500150 Bandeirantes";2;-;-;-;-;2
"500190 Bataguassu";2;-;-;-;-;2
"500210 Bela Vista";5;-;-;-;-;5
"500215 Bodoquena";2;-;-;-;-;2
"500220 Bonito";47;-;-;-;-;47
"500240 Caarapó";9;-;-;-;-;9
"500260 Camapuã";48;13;-;-;-;61
"500270 Campo Grande";749;-;-;-;-;749
"500280 Caracol";1;-;-;-;-;1
"500290 Cassilândia";5;-;-;-;-;5
"500295 Chapadão do Sul";25;-;-;-;-;25
"500315 Coronel Sapucaia";4;-;-;-;-;4
"500320 Corumbá";49;-;-;-;-;49
"500325 Costa Rica";9;-;-;-;-;9
"500330 Coxim";4;-;-;-;-;4
"500345 Deodápolis";5;-;-;-;-;5
"500348 Dois Irmãos do Buriti";1;-;-;-;-;1
"500350 Douradina";2;-;-;-;-;2
"500370 Dourados";19;-;-;-;-;19
"500375 Eldorado";25;-;-;-;-;25
"500380 Fátima do Sul";5;-;-;-;-;5
"500390 Figueirão";1;-;-;-;-;1
"500410 Guia Lopes da Laguna";10;-;-;-;-;10
"500430 Iguatemi";3;-;-;-;-;3
"500440 Inocência";2;-;-;-;-;2
"500460 Itaquiraí";2;-;-;-;-;2
"500470 Ivinhema";2;-;-;-;-;2
"500480 Japorã";1;-;-;-;-;1
"500490 Jaraguari";20;1;-;-;-;21
"500500 Jardim";6;-;-;-;-;6
"500515 Juti";2;-;-;-;-;2
"500520 Ladário";5;-;-;-;-;5
"500540 Maracaju";4;-;-;-;-;4
"500560 Miranda";7;-;-;-;-;7
"500568 Mundo Novo";2;-;-;-;-;2
"500570 Naviraí";2;-;-;-;-;2
"500580 Nioaque";2;-;-;-;-;2
"500620 Nova Andradina";38;-;-;-;-;38
"500625 Novo Horizonte do Sul";1;-;-;-;-;1
"500627 Paraíso das Águas";10;-;-;-;-;10
"500630 Paranaíba";4;-;-;-;-;4
"500635 Paranhos";1;-;-;-;-;1
"500640 Pedro Gomes";3;-;-;-;-;3
"500660 Ponta Porã";1;-;-;-;-;1
"500690 Porto Murtinho";5;-;-;-;-;5
"500710 Ribas do Rio Pardo";2;-;-;-;-;2
"500720 Rio Brilhante";2;-;-;-;-;2
"500740 Rio Verde de Mato Grosso";9;-;-;-;-;9
"500750 Rochedo";2;-;-;-;-;2
"500755 Santa Rita do Pardo";3;-;-;-;-;3
"500769 São Gabriel do Oeste";11;1;-;-;-;12
"500770 Sete Quedas";5;-;-;-;-;5
"500790 Sidrolândia";10;-;-;-;-;10
"500793 Sonora";19;-;-;-;-;19
"500800 Terenos";2;-;-;-;-;2
"500830 Três Lagoas";29;-;-;-;-;29
"500840 Vicentina";3;-;-;-;-;3
"510010 Acorizal";1;-;-;-;-;1
"510020 Água Boa";9;-;-;-;-;9
"510025 Alta Floresta";421;-;-;-;-;421
"510030 Alto Araguaia";21;-;-;-;-;21
"510040 Alto Garças";2;-;-;-;-;2
"510060 Alto Taquari";4;-;-;-;-;4
"510120 Araguainha";3;-;-;-;-;3
"510125 Araputanga";33;-;-;-;-;33
"510130 Arenápolis";15;1;1;-;-;17
"510140 Aripuanã";67;-;-;-;-;67
"510170 Barra do Bugres";12;-;-;-;-;12
"510180 Barra do Garças";5;-;-;-;-;5
"510190 Brasnorte";16;-;-;-;-;16
"510250 Cáceres";51;1;-;-;-;52
"510260 Campinápolis";2;-;-;-;-;2
"510263 Campo Novo do Parecis";20;-;-;-;-;20
"510267 Campo Verde";37;-;-;-;-;37
"510268 Campos de Júlio";3;-;-;-;-;3
"510269 Canabrava do Norte";1;-;-;-;-;1
"510270 Canarana";21;-;-;-;-;21
"510279 Carlinda";13;-;-;-;-;13
"510285 Castanheira";7;1;-;-;-;8
"510300 Chapada dos Guimarães";4;-;-;-;-;4
"510305 Cláudia";11;-;-;-;-;11
"510310 Cocalinho";45;-;-;-;-;45
"510320 Colíder";27;-;-;-;-;27
"510325 Colniza";154;-;-;-;-;154
"510330 Comodoro";15;-;-;-;-;15
"510335 Confresa";2;-;-;-;-;2
"510337 Cotriguaçu";14;-;-;-;-;14
"510340 Cuiabá";3351;-;-;-;-;3351
"510350 Diamantino";2;-;-;-;-;2
"510370 Feliz Natal";4;-;-;-;-;4
"510385 Gaúcha do Norte";10;-;-;-;-;10
"510390 General Carneiro";11;-;-;-;-;11
"510410 Guarantã do Norte";26;-;-;-;-;26
"510420 Guiratinga";1;-;-;-;-;1
"510450 Indiavaí";1;-;-;-;-;1
"510454 Itanhangá";14;-;-;-;-;14
"510455 Itaúba";2;-;-;-;-;2
"510460 Itiquira";2;-;-;-;-;2
"510480 Jaciara";26;-;-;-;-;26
"510490 Jangada";4;-;-;-;-;4
"510510 Juara";40;1;-;-;-;41
"510515 Juína";50;-;-;-;-;50
"510520 Juscimeira";77;-;-;-;-;77
"510523 Lambari D'Oeste";1;-;-;-;-;1
"510525 Lucas do Rio Verde";23;-;-;-;-;23
"510558 Marcelândia";10;-;-;-;-;10
"510560 Matupá";90;-;-;-;-;90
"510562 Mirassol d'Oeste";6;-;-;-;-;6
"510590 Nobres";4;-;-;-;-;4
"510615 Nova Bandeirantes";5;-;-;-;-;5
"510620 Nova Brasilândia";5;-;-;-;-;5
"510621 Nova Canaã do Norte";2;-;-;-;-;2
"510880 Nova Guarita";2;-;-;-;-;2
"510885 Nova Marilândia";1;-;-;-;-;1
"510890 Nova Maringá";1;-;-;-;-;1
"510895 Nova Monte Verde";61;-;-;-;-;61
"510622 Nova Mutum";21;-;-;-;-;21
"510617 Nova Nazaré";50;-;-;-;-;50
"510619 Nova Santa Helena";1;-;-;-;-;1
"510624 Nova Ubiratã";1;-;-;-;-;1
"510625 Nova Xavantina";13;-;-;-;-;13
"510627 Novo Horizonte do Norte";1;-;-;-;-;1
"510626 Novo Mundo";4;-;-;-;-;4
"510628 Novo São Joaquim";6;-;-;-;-;6
"510629 Paranaíta";92;-;-;-;-;92
"510630 Paranatinga";26;-;-;-;-;26
"510637 Pedra Preta";8;-;-;-;-;8
"510642 Peixoto de Azevedo";44;-;-;-;-;44
"510650 Poconé";8;-;-;-;-;8
"510665 Pontal do Araguaia";2;-;-;-;-;2
"510670 Ponte Branca";1;-;-;-;-;1
"510675 Pontes e Lacerda";84;-;-;-;-;84
"510677 Porto Alegre do Norte";15;1;-;-;-;16
"510680 Porto dos Gaúchos";9;-;-;-;-;9
"510700 Poxoréo";2;-;-;-;-;2
"510704 Primavera do Leste";36;-;-;-;-;36
"510706 Querência";9;-;-;-;-;9
"510715 Reserva do Cabaçal";10;-;-;-;-;10
"510718 Ribeirão Cascalheira";1;-;-;-;-;1
"510719 Ribeirãozinho";4;-;-;-;-;4
"510757 Rondolândia";1;-;-;-;-;1
"510760 Rondonópolis";58;-;-;-;-;58
"510770 Rosário Oeste";3;-;-;-;-;3
"510724 Santa Carmem";10;-;-;-;-;10
"510774 Santa Cruz do Xingu";1;-;-;-;-;1
"510776 Santa Rita do Trivelato";1;-;-;-;-;1
"510779 Santo Antônio do Leste";13;-;-;-;-;13
"510780 Santo Antônio do Leverger";1;-;-;-;-;1
"510785 São Félix do Araguaia";1;-;-;-;-;1
"510730 São José do Rio Claro";6;-;-;-;-;6
"510735 São José do Xingu";5;-;-;-;-;5
"510710 São José dos Quatro Marcos";7;-;-;-;-;7
"510787 Sapezal";4;-;-;-;-;4
"510790 Sinop";413;-;-;-;-;413
"510792 Sorriso";33;-;-;-;-;33
"510794 Tabaporã";17;-;-;-;-;17
"510795 Tangará da Serra";130;-;-;-;-;130
"510800 Tapurah";1;-;-;-;-;1
"510805 Terra Nova do Norte";4;-;-;-;-;4
"510810 Tesouro";1;-;-;-;-;1
"510820 Torixoréu";25;-;-;-;-;25
"510830 União do Sul";1;-;-;-;-;1
"510835 Vale de São Domingos";2;-;-;-;-;2
"510840 Várzea Grande";2107;-;-;-;-;2107
"510850 Vera";6;-;-;-;-;6
"510550 Vila Bela da Santíssima Trindade";6;-;-;-;-;6
"520005 Abadia de Goiás";1;-;-;-;-;1
"520010 Abadiânia";15;-;-;-;-;15
"520013 Acreúna";88;-;-;-;-;88
"520015 Adelândia";1;-;-;-;-;1
"520017 Água Fria de Goiás";72;-;-;-;-;72
"520025 Águas Lindas de Goiás";50;-;1;-;-;51
"520030 Alexânia";52;-;-;-;-;52
"520055 Alto Horizonte";8;-;-;-;-;8
"520060 Alto Paraíso de Goiás";5;-;-;-;-;5
"520082 Amaralina";2;-;-;-;-;2
"520085 Americano do Brasil";6;-;-;-;-;6
"520110 Anápolis";1068;1;1;-;-;1070
"520130 Anicuns";22;-;-;-;-;22
"520140 Aparecida de Goiânia";10942;-;9;-;-;10951
"520160 Araçu";22;-;-;-;-;22
"520170 Aragarças";1;-;-;-;-;1
"520180 Aragoiânia";13;-;-;-;-;13
"520215 Araguapaz";43;-;-;-;-;43
"520235 Arenópolis";15;-;-;-;-;15
"520250 Aruanã";1;-;-;-;-;1
"520310 Baliza";1;-;-;-;-;1
"520320 Barro Alto";45;1;-;-;-;46
"520330 Bela Vista de Goiás";3;-;-;-;-;3
"520340 Bom Jardim de Goiás";3;-;-;-;-;3
"520355 Bonfinópolis";10;-;-;-;-;10
"520360 Brazabrantes";3;2;-;-;-;5
"520380 Britânia";1;-;-;-;-;1
"520390 Buriti Alegre";1;-;-;-;-;1
"520400 Cabeceiras";46;-;-;-;-;46
"520430 Caçu";11;-;-;-;-;11
"520440 Caiapônia";59;-;-;-;-;59
"520450 Caldas Novas";41;-;-;-;-;41
"520455 Caldazinha";3;-;-;-;-;3
"520460 Campestre de Goiás";1;-;-;-;-;1
"520465 Campinaçu";8;-;-;-;-;8
"520470 Campinorte";21;-;-;-;-;21
"520485 Campo Limpo de Goiás";16;-;-;-;-;16
"520490 Campos Belos";35;-;-;-;-;35
"520495 Campos Verdes";14;-;-;-;-;14
"520500 Carmo do Rio Verde";4;-;-;-;-;4
"520505 Castelândia";5;-;-;-;-;5
"520510 Catalão";180;-;-;-;-;180
"520520 Caturaí";16;-;-;-;-;16
"520530 Cavalcante";3;-;-;-;-;3
"520540 Ceres";3;-;-;-;-;3
"520545 Cezarina";10;-;-;-;-;10
"520549 Cidade Ocidental";128;-;-;-;-;128
"520551 Cocalzinho de Goiás";60;-;-;-;-;60
"520552 Colinas do Sul";4;-;-;-;-;4
"520580 Corumbá de Goiás";3;-;-;-;-;3
"520590 Corumbaíba";4;-;-;-;-;4
"520620 Cristalina";36;-;-;-;-;36
"520630 Cristianópolis";9;1;-;-;-;10
"520640 Crixás";103;1;-;-;-;104
"520660 Cumari";1;-;-;-;-;1
"520830 Divinópolis de Goiás";4;-;-;-;-;4
"520725 Doverlândia";5;-;-;-;-;5
"520735 Edealina";84;-;-;-;-;84
"520740 Edéia";14;-;-;-;-;14
