DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2020
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"314655 Pai Pedro";21;-;-;-;-;21
"314640 Paineiras";8;-;-;-;-;8
"314650 Pains";26;-;-;-;-;26
"314670 Palma";1;-;-;-;-;1
"314675 Palmópolis";53;-;-;-;-;53
"314690 Papagaios";422;-;-;-;-;422
"314710 Pará de Minas";3601;-;1;-;-;3602
"314700 Paracatu";583;-;-;-;-;583
"314720 Paraguaçu";426;-;-;-;-;426
"314730 Paraisópolis";10;-;-;-;-;10
"314740 Paraopeba";68;-;-;-;-;68
"314760 Passa Quatro";5;-;-;-;-;5
"314790 Passos";218;-;-;-;-;218
"314795 Patis";1;-;-;-;-;1
"314800 Patos de Minas";597;-;-;-;-;597
"314810 Patrocínio";143;-;-;-;-;143
"314830 Paula Cândido";1;-;-;-;-;1
"314840 Paulistas";101;-;-;-;-;101
"314850 Pavão";24;-;-;-;-;24
"314860 Peçanha";4;-;-;-;-;4
"314870 Pedra Azul";125;-;2;-;-;127
"314910 Pedralva";1;-;-;-;-;1
"314920 Pedrinópolis";2;-;-;-;-;2
"314930 Pedro Leopoldo";27;-;-;-;-;27
"314950 Pequeri";2;-;-;-;-;2
"314960 Pequi";25;-;-;-;-;25
"314970 Perdigão";299;-;-;-;-;299
"314980 Perdizes";8;-;-;-;-;8
"314990 Perdões";84;-;-;-;-;84
"314995 Periquito";29;-;-;-;-;29
"315000 Pescador";9;-;-;-;-;9
"315010 Piau";6;-;-;-;-;6
"315015 Piedade de Caratinga";8;-;-;-;-;8
"315020 Piedade de Ponte Nova";1;-;-;-;-;1
"315040 Piedade dos Gerais";2;-;-;-;-;2
"315050 Pimenta";1;-;-;-;-;1
"315053 Pingo-d'Água";44;-;-;-;-;44
"315060 Piracema";2;-;-;-;-;2
"315070 Pirajuba";9;-;-;-;-;9
"315100 Piranguinho";3;-;-;-;-;3
"315110 Pirapetinga";3;-;-;-;-;3
"315120 Pirapora";9;-;-;-;-;9
"315130 Piraúba";36;-;-;-;-;36
"315140 Pitangui";10;1;-;-;-;11
"315150 Piumhi";7;-;-;-;-;7
"315160 Planura";164;-;-;-;-;164
"315170 Poço Fundo";3;-;-;-;-;3
"315180 Poços de Caldas";13;-;-;-;-;13
"315190 Pocrane";8;-;-;-;-;8
"315200 Pompéu";108;2;-;-;-;110
"315210 Ponte Nova";14;-;-;-;-;14
"315213 Ponto Chique";5;-;-;-;-;5
"315217 Ponto dos Volantes";89;-;-;-;-;89
"315220 Porteirinha";148;-;-;-;-;148
"315230 Porto Firme";8;-;-;-;-;8
"315240 Poté";2;-;-;-;-;2
"315250 Pouso Alegre";25;-;-;-;-;25
"315260 Pouso Alto";1;-;-;-;-;1
"315280 Prata";13;-;-;-;-;13
"315290 Pratápolis";126;-;-;-;-;126
"315310 Presidente Bernardes";1;-;-;-;-;1
"315320 Presidente Juscelino";5;-;-;-;-;5
"315340 Presidente Olegário";8;-;-;-;-;8
"315360 Prudente de Morais";2;-;-;-;-;2
"315370 Quartel Geral";17;-;-;-;-;17
"315400 Raul Soares";214;-;-;-;-;214
"315430 Resplendor";623;-;-;-;-;623
"315445 Riachinho";6;-;-;-;-;6
"315450 Riacho dos Machados";1;-;-;-;-;1
"315460 Ribeirão das Neves";230;-;1;-;-;231
"315470 Ribeirão Vermelho";19;-;-;-;-;19
"315480 Rio Acima";11;-;-;-;-;11
"315490 Rio Casca";50;-;-;-;-;50
"315510 Rio do Prado";22;-;-;-;-;22
"315500 Rio Doce";1;-;-;-;-;1
"315530 Rio Manso";1;-;-;-;-;1
"315540 Rio Novo";2;-;-;-;-;2
"315550 Rio Paranaíba";26;-;-;-;-;26
"315560 Rio Pardo de Minas";1;-;-;-;-;1
"315580 Rio Pomba";135;-;1;-;-;136
"315620 Rochedo de Minas";2;-;-;-;-;2
"315630 Rodeiro";226;-;-;-;-;226
"315640 Romaria";3;-;-;-;-;3
"315650 Rubelita";17;-;-;-;-;17
"315660 Rubim";161;-;-;-;-;161
"315670 Sabará";16;-;-;-;-;16
"315680 Sabinópolis";12;-;-;-;-;12
"315690 Sacramento";81;-;-;-;-;81
"315700 Salinas";34;1;-;-;-;35
"315710 Salto da Divisa";2;-;-;-;-;2
"315725 Santa Bárbara do Leste";30;-;-;-;-;30
"315727 Santa Bárbara do Monte Verde";1;-;-;-;-;1
"315733 Santa Cruz de Minas";19;-;-;-;-;19
"315737 Santa Cruz de Salinas";5;-;-;-;-;5
"315750 Santa Efigênia de Minas";1;-;-;-;-;1
"315760 Santa Fé de Minas";15;-;-;-;-;15
"315770 Santa Juliana";71;-;-;-;-;71
"315780 Santa Luzia";94;-;-;-;-;94
"315790 Santa Margarida";25;-;-;-;-;25
"315800 Santa Maria de Itabira";32;-;-;-;-;32
"315820 Santa Maria do Suaçuí";27;-;-;-;-;27
"315950 Santa Rita do Itueto";3;-;-;-;-;3
"315960 Santa Rita do Sapucaí";6;-;-;-;-;6
"315970 Santa Rosa da Serra";1;-;-;-;-;1
"315980 Santa Vitória";34;-;1;-;-;35
"315830 Santana da Vargem";7;-;-;-;-;7
"315850 Santana de Pirapama";51;3;1;-;-;55
"315880 Santana do Jacaré";38;-;-;-;-;38
"315890 Santana do Manhuaçu";8;3;-;-;-;11
"315895 Santana do Paraíso";71;1;-;-;-;72
"315900 Santana do Riacho";1;-;-;-;-;1
"315990 Santo Antônio do Amparo";1;-;-;-;-;1
"316010 Santo Antônio do Grama";54;-;-;-;-;54
"316030 Santo Antônio do Jacinto";5;-;-;-;-;5
"316040 Santo Antônio do Monte";518;-;4;-;-;522
"316045 Santo Antônio do Retiro";1;-;-;-;-;1
"316095 São Domingos das Dores";1;-;-;-;-;1
"316100 São Domingos do Prata";1;-;-;-;-;1
"316105 São Félix de Minas";2;-;-;-;-;2
"316110 São Francisco";2;-;-;-;-;2
"316130 São Francisco de Sales";5;-;-;-;-;5
"316160 São Geraldo da Piedade";85;-;-;-;-;85
"316165 São Geraldo do Baixio";26;-;1;-;-;27
"316170 São Gonçalo do Abaeté";2;-;-;-;-;2
"316180 São Gonçalo do Pará";7;-;-;-;-;7
"316190 São Gonçalo do Rio Abaixo";5;-;-;-;-;5
"312550 São Gonçalo do Rio Preto";6;-;-;-;-;6
"316200 São Gonçalo do Sapucaí";16;-;-;-;-;16
"316210 São Gotardo";104;-;-;-;-;104
"316220 São João Batista do Glória";52;-;-;-;-;52
"316240 São João da Ponte";10;-;-;-;-;10
"316245 São João das Missões";1;-;-;-;-;1
"316250 São João del Rei";58;-;-;-;-;58
"316257 São João do Manteninha";71;-;-;-;-;71
"316260 São João do Oriente";22;-;-;-;-;22
"316265 São João do Pacuí";8;-;-;-;-;8
"316270 São João do Paraíso";3;-;-;-;-;3
"316280 São João Evangelista";2;-;-;-;-;2
"316290 São João Nepomuceno";9;-;-;-;-;9
"316294 São José da Barra";2;-;-;-;-;2
"316295 São José da Lapa";37;-;-;-;-;37
"316300 São José da Safira";2;-;-;-;-;2
"316310 São José da Varginha";109;-;2;-;-;111
"316320 São José do Alegre";1;-;-;-;-;1
"316330 São José do Divino";15;-;-;-;-;15
"316340 São José do Goiabal";142;-;-;-;-;142
"316350 São José do Jacuri";5;-;-;-;-;5
"316360 São José do Mantimento";6;-;-;-;-;6
"316370 São Lourenço";144;-;-;-;-;144
"316400 São Pedro dos Ferros";286;-;-;-;-;286
"316450 São Sebastião do Maranhão";1;-;-;-;-;1
"316460 São Sebastião do Oeste";1;-;-;-;-;1
"316470 São Sebastião do Paraíso";105;-;-;-;-;105
"316520 São Thomé das Letras";2;-;-;-;-;2
"316500 São Tiago";10;-;-;-;-;10
"316510 São Tomás de Aquino";14;-;-;-;-;14
"316530 São Vicente de Minas";2;-;-;-;-;2
"316550 Sardoá";2;-;-;-;-;2
"316553 Sarzedo";3;-;-;-;-;3
"316570 Senador Firmino";14;-;-;-;-;14
"316590 Senador Modestino Gonçalves";28;1;-;-;-;29
"316600 Senhora de Oliveira";1;-;-;-;-;1
"316630 Sericita";1;-;-;-;-;1
"316680 Serra do Salitre";29;1;2;-;-;32
"316670 Serra dos Aimorés";7;-;-;-;-;7
"316690 Serrania";3;-;-;-;-;3
"316695 Serranópolis de Minas";1;-;-;-;-;1
"316710 Serro";8;-;-;-;-;8
"316720 Sete Lagoas";647;-;-;-;-;647
"316555 Setubinha";21;-;-;-;-;21
"316730 Silveirânia";3;-;-;-;-;3
"316760 Simonésia";5;-;-;-;-;5
"316780 Soledade de Minas";12;-;-;-;-;12
"316790 Tabuleiro";5;-;-;-;-;5
"316800 Taiobeiras";18;-;-;-;-;18
"316805 Taparuba";46;-;-;-;-;46
"316820 Tapiraí";2;-;-;-;-;2
"316830 Taquaraçu de Minas";2;-;-;-;-;2
"316840 Tarumirim";34;-;-;-;-;34
"316860 Teófilo Otoni";627;-;1;-;1;629
"316870 Timóteo";430;1;-;-;-;431
"316880 Tiradentes";2;-;-;-;-;2
"316890 Tiros";146;4;-;-;-;150
"316900 Tocantins";160;-;-;-;-;160
"316930 Três Corações";12;1;-;-;-;13
"316935 Três Marias";3;-;-;-;-;3
"316940 Três Pontas";11;-;-;-;-;11
"316950 Tumiritinga";149;-;-;-;-;149
"316970 Turmalina";145;-;-;-;-;145
"316990 Ubá";1241;-;-;-;-;1241
"317000 Ubaí";10;-;-;-;-;10
"317005 Ubaporanga";159;-;-;-;-;159
"317010 Uberaba";261;-;11;-;-;272
"317020 Uberlândia";13;-;-;-;-;13
"317030 Umburatiba";8;-;-;-;-;8
"317040 Unaí";10;-;-;-;-;10
"317043 União de Minas";10;-;-;-;-;10
"317047 Uruana de Minas";1;-;-;-;-;1
"317052 Urucuia";27;-;-;-;-;27
"317057 Vargem Alegre";85;-;-;-;-;85
"317070 Varginha";64;-;-;-;-;64
"317075 Varjão de Minas";34;2;-;-;-;36
"317080 Várzea da Palma";146;-;-;-;-;146
"317090 Varzelândia";5;-;-;-;-;5
"317100 Vazante";86;-;-;-;-;86
"317103 Verdelândia";1;-;-;-;-;1
"317107 Veredinha";1;-;-;-;-;1
"317110 Veríssimo";7;-;-;-;-;7
"317120 Vespasiano";5;-;-;-;-;5
"317130 Viçosa";18;-;-;-;-;18
"317160 Virgem da Lapa";109;-;-;-;-;109
"317170 Virgínia";5;-;-;-;-;5
"317180 Virginópolis";1;-;-;-;-;1
"317190 Virgolândia";49;-;-;-;-;49
"317200 Visconde do Rio Branco";134;-;-;-;-;134
"320010 Afonso Cláudio";1;-;-;-;-;1
"320020 Alegre";3;-;-;-;-;3
"320035 Alto Rio Novo";2;-;-;-;-;2
"320060 Aracruz";2;-;-;-;-;2
"320080 Baixo Guandu";1;-;-;-;-;1
"320090 Barra de São Francisco";5;-;-;-;-;5
"320100 Boa Esperança";1;-;-;-;-;1
"320110 Bom Jesus do Norte";1;-;-;-;-;1
"320120 Cachoeiro de Itapemirim";7;-;-;-;-;7
"320130 Cariacica";42;-;-;-;-;42
"320150 Colatina";3;-;-;-;-;3
"320160 Conceição da Barra";1;-;-;-;-;1
"320210 Ecoporanga";1;-;-;-;-;1
"320230 Guaçuí";1;-;-;-;-;1
"320240 Guarapari";8;-;-;-;-;8
"320250 Ibiraçu";1;-;-;-;-;1
"320280 Itapemirim";5;-;-;-;-;5
"320320 Linhares";58;-;-;-;-;58
"320330 Mantenópolis";1;-;-;-;-;1
"320334 Marechal Floriano";1;-;-;-;-;1
"320420 Piúma";1;-;-;-;-;1
"320450 Santa Leopoldina";2;-;-;-;-;2
"320470 São Gabriel da Palha";1;-;-;-;-;1
"320480 São José do Calçado";1;-;-;-;-;1
"320490 São Mateus";6;-;-;-;-;6
"320500 Serra";95;-;-;-;-;95
"320503 Vargem Alta";1;-;-;-;-;1
"320510 Viana";1;-;-;-;-;1
"320517 Vila Valério";2;-;-;-;-;2
"320520 Vila Velha";30;-;-;-;-;30
"320530 Vitória";6540;-;1;-;-;6541
"330010 Angra dos Reis";3;-;-;-;-;3
"330015 Aperibé";45;-;-;-;-;45
"330023 Armação dos Búzios";1;-;-;-;-;1
"330025 Arraial do Cabo";1;-;-;-;-;1
"330030 Barra do Piraí";1;-;-;-;-;1
"330040 Barra Mansa";27;-;-;-;-;27
"330045 Belford Roxo";1;-;-;-;-;1
"330060 Bom Jesus do Itabapoana";20;-;-;-;-;20
"330070 Cabo Frio";7;-;-;-;-;7
"330080 Cachoeiras de Macacu";1;-;-;-;-;1
"330090 Cambuci";3;-;-;-;-;3
"330100 Campos dos Goytacazes";9;-;-;-;-;9
"330093 Carapebus";2;-;-;-;-;2
"330115 Cardoso Moreira";1;-;-;-;-;1
"330120 Carmo";1;-;-;-;-;1
"330130 Casimiro de Abreu";21;-;-;-;-;21
"330150 Cordeiro";2;-;1;-;-;3
"330160 Duas Barras";2;-;-;-;-;2
"330170 Duque de Caxias";15;-;-;-;-;15
"330190 Itaboraí";4;-;-;-;-;4
"330200 Itaguaí";2;-;-;-;-;2
"330205 Italva";20;-;-;-;-;20
"330220 Itaperuna";54;-;-;-;-;54
"330225 Itatiaia";22;-;-;-;-;22
"330227 Japeri";1;-;-;-;-;1
"330240 Macaé";42;-;-;-;-;42
"330250 Magé";2;-;-;-;-;2
"330260 Mangaratiba";5;-;-;-;-;5
"330270 Maricá";2;-;-;-;-;2
"330285 Mesquita";1;-;-;-;-;1
"330300 Miracema";1;-;-;-;-;1
"330310 Natividade";1;-;-;-;-;1
"330320 Nilópolis";3;-;-;-;-;3
"330330 Niterói";3;-;-;-;-;3
"330340 Nova Friburgo";5;-;-;-;-;5
"330350 Nova Iguaçu";1;-;-;-;-;1
"330360 Paracambi";1;-;-;-;-;1
"330380 Paraty";27;5;3;-;-;35
"330385 Paty do Alferes";1;-;-;-;-;1
"330395 Pinheiral";43;-;1;-;-;44
"330400 Piraí";1;-;-;-;-;1
"330410 Porciúncula";8;-;-;-;-;8
"330411 Porto Real";3;-;-;-;-;3
"330412 Quatis";1;-;-;-;-;1
"330414 Queimados";1;-;-;-;-;1
"330420 Resende";34;4;1;-;-;39
"330430 Rio Bonito";1;-;-;-;-;1
"330450 Rio das Flores";2;-;-;-;-;2
"330452 Rio das Ostras";8;-;-;-;-;8
"330455 Rio de Janeiro";602;-;1;-;-;603
"330470 Santo Antônio de Pádua";6;-;-;-;-;6
"330480 São Fidélis";6;-;-;-;-;6
"330475 São Francisco de Itabapoana";2;-;-;-;-;2
"330515 São José do Vale do Rio Preto";1;-;-;-;-;1
"330520 São Pedro da Aldeia";3;-;-;-;-;3
"330540 Sapucaia";1;-;-;-;-;1
"330550 Saquarema";5;-;-;-;-;5
"330555 Seropédica";2;-;-;-;-;2
"330575 Tanguá";5;-;-;-;-;5
"330580 Teresópolis";5;-;-;-;-;5
"330600 Três Rios";1;-;-;-;-;1
"330620 Vassouras";98;-;-;-;-;98
"330630 Volta Redonda";58;-;-;-;-;58
"350010 Adamantina";1058;-;2;-;-;1060
"350020 Adolfo";5;-;-;-;-;5
"350030 Aguaí";1861;-;-;-;-;1861
"350040 Águas da Prata";7;-;1;-;-;8
"350050 Águas de Lindóia";2;-;-;-;-;2
"350055 Águas de Santa Bárbara";3;-;-;-;-;3
"350060 Águas de São Pedro";20;-;-;-;-;20
"350070 Agudos";22;-;-;-;-;22
"350080 Alfredo Marcondes";85;-;-;-;-;85
"350090 Altair";2;-;-;-;-;2
"350100 Altinópolis";14;-;-;-;-;14
"350110 Alto Alegre";22;-;-;-;-;22
"350115 Alumínio";1;-;-;-;-;1
"350120 Álvares Florence";53;-;-;-;-;53
"350130 Álvares Machado";414;-;-;-;-;414
"350140 Álvaro de Carvalho";10;-;-;-;-;10
"350150 Alvinlândia";16;-;2;-;-;18
"350160 Americana";679;1;-;-;-;680
"350170 Américo Brasiliense";8;-;-;-;-;8
"350180 Américo de Campos";256;-;2;-;-;258
"350190 Amparo";34;-;-;-;-;34
"350200 Analândia";18;-;-;-;-;18
"350210 Andradina";223;-;1;-;-;224
"350220 Angatuba";1;-;-;-;-;1
"350230 Anhembi";5;-;-;-;-;5
"350240 Anhumas";3;-;-;-;-;3
"350250 Aparecida";718;-;1;-;-;719
"350260 Aparecida d'Oeste";13;-;-;-;-;13
"350270 Apiaí";1;-;-;-;-;1
"350275 Araçariguama";-;-;1;-;-;1
"350280 Araçatuba";513;16;11;-;-;540
"350290 Araçoiaba da Serra";1;-;-;-;-;1
"350300 Aramina";7;-;-;-;-;7
"350315 Arapeí";4;-;-;-;-;4
"350320 Araraquara";191;-;3;-;-;194
"350330 Araras";857;-;2;-;-;859
"350335 Arco-Íris";32;-;-;-;-;32
"350340 Arealva";2;-;-;-;-;2
"350350 Areias";19;-;-;-;-;19
"350370 Ariranha";302;-;-;-;-;302
"350380 Artur Nogueira";78;-;-;-;-;78
"350390 Arujá";6;-;-;-;-;6
"350395 Aspásia";8;-;-;-;-;8
"350400 Assis";829;-;13;-;-;842
"350410 Atibaia";130;-;-;-;-;130
"350420 Auriflama";159;-;-;-;-;159
"350430 Avaí";5;-;-;-;-;5
"350440 Avanhandava";47;-;-;-;-;47
"350450 Avaré";11;-;-;-;-;11
"350460 Bady Bassitt";43;-;-;-;-;43
"350480 Bálsamo";12;-;-;-;-;12
"350490 Bananal";1;-;-;-;-;1
"350500 Barão de Antonina";12;-;-;-;-;12
"350510 Barbosa";21;-;-;-;-;21
"350520 Bariri";99;-;-;-;-;99
"350530 Barra Bonita";7;-;-;-;-;7
"350540 Barra do Turvo";152;-;-;-;-;152
"350550 Barretos";62;-;-;-;-;62
"350560 Barrinha";6;-;-;-;-;6
"350570 Barueri";9;-;1;-;-;10
"350580 Bastos";768;-;4;-;-;772
"350590 Batatais";27;-;-;-;-;27
"350600 Bauru";828;-;-;-;-;828
"350610 Bebedouro";225;-;2;-;-;227
"350620 Bento de Abreu";36;-;-;-;-;36
"350630 Bernardino de Campos";5;-;-;-;-;5
"350635 Bertioga";49;-;1;-;-;50
"350640 Bilac";57;-;-;-;-;57
"350650 Birigui";519;1;2;-;-;522
"350660 Biritiba-Mirim";1;-;-;-;-;1
"350670 Boa Esperança do Sul";6;-;-;-;-;6
"350680 Bocaina";39;-;-;-;-;39
"350700 Boituva";62;-;-;-;-;62
"350710 Bom Jesus dos Perdões";5;-;-;-;-;5
"350720 Borá";1;-;-;-;-;1
"350730 Boracéia";2;-;-;-;-;2
"350740 Borborema";102;-;1;-;-;103
"350750 Botucatu";23;-;-;-;-;23
"350760 Bragança Paulista";190;-;-;-;-;190
"350770 Braúna";2;-;-;-;-;2
"350775 Brejo Alegre";28;-;-;-;-;28
"350780 Brodowski";3;-;-;-;-;3
"350790 Brotas";264;-;-;-;-;264
"350810 Buritama";563;2;-;-;-;565
"350820 Buritizal";1;-;-;-;-;1
"350840 Cabreúva";30;-;-;-;-;30
"350850 Caçapava";100;-;-;-;-;100
"350860 Cachoeira Paulista";466;-;-;-;-;466
"350870 Caconde";16;-;-;-;-;16
"350880 Cafelândia";52;-;-;-;-;52
"350890 Caiabu";1;-;-;-;-;1
"350900 Caieiras";1;-;-;-;-;1
"350910 Caiuá";195;-;1;-;-;196
"350920 Cajamar";21;-;-;-;-;21
"350925 Cajati";132;-;-;-;-;132
"350930 Cajobi";31;-;1;-;-;32
"350940 Cajuru";66;-;-;-;-;66
"350945 Campina do Monte Alegre";4;-;-;-;-;4
"350950 Campinas";2799;1;-;-;-;2800
"350960 Campo Limpo Paulista";4;-;-;-;-;4
"350970 Campos do Jordão";3;-;-;-;-;3
"350980 Campos Novos Paulista";7;-;-;-;-;7
"350990 Cananéia";6;-;-;-;-;6
"350995 Canas";54;-;-;-;-;54
"351000 Cândido Mota";283;-;2;-;-;285
"351010 Cândido Rodrigues";19;-;-;-;-;19
"351015 Canitar";51;-;-;-;-;51
"351020 Capão Bonito";2;-;-;-;-;2
"351030 Capela do Alto";9;-;-;-;-;9
"351040 Capivari";15;-;-;-;-;15
"351050 Caraguatatuba";36;-;-;-;-;36
"351060 Carapicuíba";15;-;1;-;-;16
"351070 Cardoso";180;-;-;-;-;180
"351080 Casa Branca";712;-;-;-;-;712
"351090 Cássia dos Coqueiros";11;-;-;-;-;11
"351100 Castilho";388;-;-;-;-;388
"351110 Catanduva";7075;1;6;-;-;7082
"351120 Catiguá";23;-;-;-;-;23
"351130 Cedral";51;-;-;-;-;51
"351140 Cerqueira César";7;-;-;-;-;7
"351150 Cerquilho";25;-;-;-;-;25
"351160 Cesário Lange";1;-;-;-;-;1
"351170 Charqueada";64;-;-;-;-;64
"355720 Chavantes";9;-;-;-;-;9
"351190 Clementina";109;-;-;-;-;109
"351210 Colômbia";9;-;-;-;-;9
"351220 Conchal";1234;-;5;-;-;1239
"351230 Conchas";3;-;-;-;-;3
"351240 Cordeirópolis";423;4;-;-;-;427
"351250 Coroados";7;-;-;-;-;7
"351260 Coronel Macedo";2;-;-;-;-;2
"351270 Corumbataí";5;-;-;-;-;5
"351280 Cosmópolis";60;-;-;-;-;60
"351290 Cosmorama";53;-;-;-;-;53
"351300 Cotia";19;-;-;-;-;19
"351310 Cravinhos";138;-;-;-;-;138
"351330 Cruzália";1;-;-;-;-;1
"351340 Cruzeiro";4012;-;1;-;-;4013
"351350 Cubatão";78;1;1;-;-;80
"351370 Descalvado";6;-;-;-;-;6
"351380 Diadema";16;-;-;-;-;16
"351385 Dirce Reis";33;-;-;-;-;33
"351400 Dobrada";19;-;-;-;-;19
"351410 Dois Córregos";101;-;-;-;-;101
"351420 Dolcinópolis";25;-;-;-;-;25
"351430 Dourado";1;-;-;-;-;1
"351440 Dracena";2502;-;2;-;-;2504
"351450 Duartina";45;-;1;-;-;46
"351460 Dumont";141;-;-;-;-;141
"351470 Echaporã";10;-;3;-;-;13
"351480 Eldorado";96;-;-;-;-;96
"351492 Elisiário";29;-;-;-;-;29
"351495 Embaúba";21;-;-;-;-;21
"351500 Embu das Artes";1;-;-;-;-;1
"351510 Embu-Guaçu";2;-;-;-;-;2
"351512 Emilianópolis";3;-;-;-;-;3
"351515 Engenheiro Coelho";114;-;-;-;-;114
"351518 Espírito Santo do Pinhal";69;-;-;-;-;69
"355730 Estiva Gerbi";3;-;-;-;-;3
"351520 Estrela d'Oeste";726;-;-;-;-;726
"351530 Estrela do Norte";25;-;-;-;-;25
"351535 Euclides da Cunha Paulista";148;-;-;-;-;148
"351540 Fartura";2;-;-;-;-;2
"351550 Fernandópolis";174;-;2;-;-;176
"351565 Fernão";34;-;-;-;-;34
"351570 Ferraz de Vasconcelos";1;-;-;-;-;1
"351580 Flora Rica";25;-;-;-;-;25
"351590 Floreal";31;-;-;-;-;31
"351600 Flórida Paulista";162;-;-;-;-;162
"351620 Franca";104;-;-;-;-;104
"351630 Francisco Morato";30;-;-;-;-;30
"351640 Franco da Rocha";8;-;-;-;-;8
"351650 Gabriel Monteiro";43;-;-;-;-;43
"351660 Gália";1;-;-;-;-;1
"351670 Garça";769;-;2;-;-;771
"351680 Gastão Vidigal";152;1;-;-;-;153
"351685 Gavião Peixoto";2;-;-;-;-;2
"351690 General Salgado";287;-;-;-;-;287
"351700 Getulina";19;-;-;-;-;19
"351710 Glicério";14;-;-;-;-;14
"351720 Guaiçara";24;-;-;-;-;24
"351730 Guaimbê";184;-;-;-;-;184
"351740 Guaíra";99;-;-;-;-;99
"351750 Guapiaçu";66;-;-;-;-;66
"351770 Guará";9;-;-;-;-;9
"351780 Guaraçaí";45;-;-;-;-;45
"351790 Guaraci";6;-;-;-;-;6
"351800 Guarani d'Oeste";24;-;-;-;-;24
"351810 Guarantã";32;-;-;-;-;32
"351820 Guararapes";1409;1;1;-;-;1411
"351830 Guararema";64;-;-;-;-;64
"351840 Guaratinguetá";3162;2;10;-;-;3174
"351850 Guareí";6;-;-;-;-;6
"351860 Guariba";34;-;-;-;-;34
"351870 Guarujá";384;-;6;-;-;390
"351880 Guarulhos";259;2;2;-;-;263
"351885 Guatapará";9;-;-;-;-;9
"351890 Guzolândia";10;-;-;-;-;10
"351900 Herculândia";633;-;1;-;-;634
"351905 Holambra";3;-;-;-;-;3
"351907 Hortolândia";1044;-;1;-;-;1045
"351910 Iacanga";16;-;-;-;-;16
"351920 Iacri";214;-;6;-;-;220
"351925 Iaras";8;-;-;-;-;8
"351930 Ibaté";18;-;-;-;-;18
"351940 Ibirá";32;-;1;-;-;33
"351950 Ibirarema";6;-;-;-;-;6
"351960 Ibitinga";30;-;2;-;-;32
"351970 Ibiúna";6;-;-;-;-;6
"351980 Icém";2;-;-;-;-;2
"351990 Iepê";74;-;-;-;-;74
"352000 Igaraçu do Tietê";4;-;-;-;-;4
"352010 Igarapava";4;-;-;-;-;4
"352020 Igaratá";2;-;-;-;-;2
"352030 Iguape";41;-;-;-;-;41
"352042 Ilha Comprida";20;-;-;-;-;20
"352044 Ilha Solteira";7;-;-;-;-;7
"352040 Ilhabela";329;-;-;-;-;329
"352050 Indaiatuba";63;-;-;-;-;63
"352060 Indiana";56;-;-;-;-;56
"352070 Indiaporã";126;-;3;-;-;129
"352080 Inúbia Paulista";364;-;3;-;-;367
"352090 Ipaussu";9;-;-;-;-;9
"352100 Iperó";1198;-;5;-;-;1203
"352110 Ipeúna";72;-;-;-;-;72
"352115 Ipiguá";74;-;-;-;-;74
"352120 Iporanga";85;-;-;-;-;85
"352130 Ipuã";7;-;-;-;-;7
"352140 Iracemápolis";58;-;-;-;-;58
"352150 Irapuã";77;-;-;-;-;77
"352160 Irapuru";7;-;-;-;-;7
"352170 Itaberá";1;-;-;-;-;1
"352180 Itaí";20;-;-;-;-;20
"352190 Itajobi";145;-;-;-;-;145
"352200 Itaju";5;-;-;-;-;5
"352210 Itanhaém";103;-;-;-;-;103
"352220 Itapecerica da Serra";2;-;-;-;-;2
"352230 Itapetininga";30;-;-;-;-;30
"352240 Itapeva";53;2;-;-;-;55
"352250 Itapevi";10;-;1;-;-;11
"352260 Itapira";21;-;-;-;-;21
"352270 Itápolis";1324;-;2;-;-;1326
"352280 Itaporanga";11;-;-;-;-;11
"352290 Itapuí";9;-;-;-;-;9
"352300 Itapura";18;-;-;-;-;18
"352310 Itaquaquecetuba";15;-;-;-;-;15
"352320 Itararé";32;-;-;-;-;32
"352330 Itariri";236;-;4;-;-;240
"352340 Itatiba";7;-;-;-;-;7
"352350 Itatinga";5;-;-;-;-;5
"352360 Itirapina";13;-;-;-;-;13
"352380 Itobi";44;-;-;-;-;44
"352390 Itu";72;-;-;-;-;72
"352400 Itupeva";2;-;-;-;-;2
"352410 Ituverava";14;-;-;-;-;14
"352420 Jaborandi";7;-;-;-;-;7
"352430 Jaboticabal";128;-;-;-;-;128
"352440 Jacareí";366;-;-;-;-;366
"352450 Jaci";12;-;1;-;-;13
"352460 Jacupiranga";8;-;-;-;-;8
"352470 Jaguariúna";5;-;-;-;-;5
"352480 Jales";771;-;-;-;-;771
"352500 Jandira";3;-;-;-;-;3
"352510 Jardinópolis";51;-;-;-;-;51
"352520 Jarinu";2;-;-;-;-;2
"352530 Jaú";215;-;-;-;-;215
"352540 Jeriquara";6;-;-;-;-;6
"352550 Joanópolis";7;-;-;-;-;7
"352560 João Ramalho";106;-;-;-;-;106
"352570 José Bonifácio";68;1;-;-;-;69
"352580 Júlio Mesquita";186;-;-;-;-;186
"352585 Jumirim";1;-;-;-;-;1
"352590 Jundiaí";62;-;-;-;-;62
"352600 Junqueirópolis";409;-;-;-;-;409
"352610 Juquiá";110;-;-;-;-;110
"352620 Juquitiba";2;-;-;-;-;2
"352630 Lagoinha";2;-;-;-;-;2
"352640 Laranjal Paulista";111;-;-;-;-;111
"352650 Lavínia";68;-;-;-;-;68
"352660 Lavrinhas";414;-;-;-;-;414
