DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2019
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"317090 Varzelândia";498;1;2;1;-;502
"317100 Vazante";23;-;-;-;-;23
"317103 Verdelândia";31;-;-;-;-;31
"317107 Veredinha";3;-;-;-;-;3
"317110 Veríssimo";104;-;-;-;-;104
"317120 Vespasiano";64;-;-;-;-;64
"317130 Viçosa";658;-;-;-;-;658
"317160 Virgem da Lapa";6;-;-;-;-;6
"317170 Virgínia";1;-;-;-;-;1
"317180 Virginópolis";-;1;-;-;-;1
"317190 Virgolândia";3;-;-;-;-;3
"317200 Visconde do Rio Branco";41;-;-;-;-;41
"320010 Afonso Cláudio";1155;-;-;-;-;1155
"320016 Água Doce do Norte";9;-;-;-;-;9
"320013 Águia Branca";2;-;-;-;-;2
"320020 Alegre";301;-;1;-;-;302
"320030 Alfredo Chaves";5;-;-;-;-;5
"320035 Alto Rio Novo";3;-;-;-;-;3
"320040 Anchieta";32;-;-;-;-;32
"320050 Apiacá";1;-;-;-;-;1
"320060 Aracruz";30;-;-;-;-;30
"320070 Atilio Vivacqua";35;-;-;-;-;35
"320080 Baixo Guandu";294;-;-;-;-;294
"320090 Barra de São Francisco";121;-;-;-;-;121
"320100 Boa Esperança";97;-;-;-;-;97
"320115 Brejetuba";12;-;-;-;-;12
"320120 Cachoeiro de Itapemirim";4514;-;1;-;-;4515
"320130 Cariacica";444;-;3;-;-;447
"320140 Castelo";57;-;-;-;-;57
"320150 Colatina";229;-;-;-;-;229
"320160 Conceição da Barra";8;-;-;-;-;8
"320170 Conceição do Castelo";16;1;-;-;-;17
"320190 Domingos Martins";16;-;-;-;-;16
"320200 Dores do Rio Preto";-;-;1;-;-;1
"320210 Ecoporanga";147;-;-;-;-;147
"320220 Fundão";102;-;-;-;-;102
"320230 Guaçuí";4;-;-;-;-;4
"320240 Guarapari";38;-;-;-;-;38
"320245 Ibatiba";414;4;6;-;-;424
"320250 Ibiraçu";2;-;-;-;-;2
"320255 Ibitirama";7;1;-;-;-;8
"320260 Iconha";23;-;-;-;-;23
"320265 Irupi";111;-;2;-;-;113
"320270 Itaguaçu";196;-;3;-;-;199
"320280 Itapemirim";303;-;-;-;-;303
"320290 Itarana";4;-;-;-;-;4
"320300 Iúna";639;-;3;-;-;642
"320305 Jaguaré";69;-;-;-;-;69
"320310 Jerônimo Monteiro";460;-;-;-;-;460
"320313 João Neiva";220;-;-;-;-;220
"320316 Laranja da Terra";15;-;1;-;-;16
"320320 Linhares";36;-;-;-;-;36
"320330 Mantenópolis";307;-;-;-;-;307
"320332 Marataízes";67;-;-;-;-;67
"320334 Marechal Floriano";5;-;-;-;-;5
"320335 Marilândia";11;-;-;-;-;11
"320340 Mimoso do Sul";4;-;-;-;-;4
"320350 Montanha";433;-;-;-;-;433
"320360 Mucurici";1;-;-;-;-;1
"320370 Muniz Freire";4;-;-;-;-;4
"320380 Muqui";115;-;-;-;-;115
"320390 Nova Venécia";109;-;2;-;-;111
"320400 Pancas";47;-;-;-;-;47
"320405 Pedro Canário";578;-;-;-;-;578
"320410 Pinheiros";156;-;-;-;-;156
"320420 Piúma";37;-;-;-;-;37
"320425 Ponto Belo";350;-;-;-;-;350
"320430 Presidente Kennedy";13;-;-;-;-;13
"320435 Rio Bananal";2;-;-;-;-;2
"320440 Rio Novo do Sul";26;-;-;-;-;26
"320450 Santa Leopoldina";2;-;-;-;-;2
"320455 Santa Maria de Jetibá";25;-;-;-;-;25
"320460 Santa Teresa";66;-;-;-;-;66
"320465 São Domingos do Norte";7;-;-;-;-;7
"320470 São Gabriel da Palha";5;-;-;-;-;5
"320480 São José do Calçado";7;-;-;-;-;7
"320490 São Mateus";101;-;-;-;-;101
"320495 São Roque do Canaã";85;-;-;-;-;85
"320500 Serra";16032;4;16;-;-;16052
"320501 Sooretama";138;-;-;-;-;138
"320503 Vargem Alta";13;-;-;-;-;13
"320506 Venda Nova do Imigrante";19;-;-;-;-;19
"320510 Viana";779;-;3;-;-;782
"320515 Vila Pavão";4;-;-;-;-;4
"320517 Vila Valério";3;1;-;-;-;4
"320520 Vila Velha";6545;-;10;-;-;6555
"320530 Vitória";7090;5;62;-;-;7157
"330010 Angra dos Reis";11;-;4;-;-;15
"330015 Aperibé";5;-;-;-;-;5
"330020 Araruama";27;-;-;-;-;27
"330023 Armação dos Búzios";53;-;-;-;-;53
"330025 Arraial do Cabo";32;-;-;-;-;32
"330030 Barra do Piraí";16;-;1;-;-;17
"330040 Barra Mansa";233;-;2;-;-;235
"330045 Belford Roxo";36;-;-;-;-;36
"330050 Bom Jardim";42;-;-;-;-;42
"330060 Bom Jesus do Itabapoana";204;-;-;-;-;204
"330070 Cabo Frio";18;1;2;-;-;21
"330080 Cachoeiras de Macacu";4;-;-;-;-;4
"330090 Cambuci";3;-;-;-;-;3
"330100 Campos dos Goytacazes";72;1;-;-;-;73
"330110 Cantagalo";4;-;-;-;-;4
"330093 Carapebus";24;-;-;-;-;24
"330115 Cardoso Moreira";7;-;-;-;-;7
"330120 Carmo";1;-;-;-;-;1
"330130 Casimiro de Abreu";70;-;-;-;-;70
"330095 Comendador Levy Gasparian";1;-;-;-;-;1
"330140 Conceição de Macabu";2;-;-;-;-;2
"330150 Cordeiro";2;-;-;-;-;2
"330160 Duas Barras";2;-;-;-;-;2
"330170 Duque de Caxias";477;1;-;-;-;478
"330185 Guapimirim";7;-;-;-;-;7
"330187 Iguaba Grande";1;-;-;-;-;1
"330190 Itaboraí";3;-;-;-;-;3
"330200 Itaguaí";15;-;-;-;-;15
"330205 Italva";12;-;-;-;-;12
"330210 Itaocara";1;-;-;-;-;1
"330220 Itaperuna";56;-;-;-;-;56
"330225 Itatiaia";51;-;-;-;-;51
"330227 Japeri";3;-;-;-;-;3
"330230 Laje do Muriaé";3;-;-;-;-;3
"330240 Macaé";190;-;-;-;-;190
"330250 Magé";35;-;1;-;-;36
"330260 Mangaratiba";44;-;1;-;-;45
"330270 Maricá";7;-;-;-;-;7
"330285 Mesquita";3;-;-;-;-;3
"330290 Miguel Pereira";4;-;-;-;-;4
"330300 Miracema";1;-;-;-;-;1
"330310 Natividade";3;-;-;-;-;3
"330320 Nilópolis";4;-;-;-;-;4
"330330 Niterói";8;-;-;-;-;8
"330340 Nova Friburgo";3;-;1;-;-;4
"330350 Nova Iguaçu";1;-;-;-;-;1
"330370 Paraíba do Sul";1;-;-;-;-;1
"330380 Paraty";38;-;-;-;-;38
"330390 Petrópolis";3;-;-;-;-;3
"330395 Pinheiral";50;-;-;-;-;50
"330400 Piraí";1;-;-;-;-;1
"330410 Porciúncula";116;-;14;-;-;130
"330411 Porto Real";12;-;1;-;-;13
"330412 Quatis";1;-;-;-;-;1
"330414 Queimados";24;-;-;-;-;24
"330415 Quissamã";1;-;-;-;-;1
"330420 Resende";284;-;2;-;-;286
"330430 Rio Bonito";12;-;-;-;-;12
"330450 Rio das Flores";13;-;-;-;-;13
"330452 Rio das Ostras";184;-;-;-;-;184
"330455 Rio de Janeiro";10012;-;-;-;-;10012
"330470 Santo Antônio de Pádua";5;-;1;-;-;6
"330475 São Francisco de Itabapoana";1;-;-;-;-;1
"330490 São Gonçalo";7;-;-;-;-;7
"330500 São João da Barra";6;-;-;-;-;6
"330510 São João de Meriti";22;-;-;-;-;22
"330513 São José de Ubá";1;-;-;-;-;1
"330520 São Pedro da Aldeia";1;-;-;-;-;1
"330550 Saquarema";5;-;-;-;-;5
"330555 Seropédica";5;-;-;-;-;5
"330560 Silva Jardim";4;-;-;-;-;4
"330580 Teresópolis";11;-;-;-;-;11
"330600 Três Rios";43;-;-;-;-;43
"330610 Valença";7;-;-;-;-;7
"330620 Vassouras";10;-;-;-;-;10
"330630 Volta Redonda";1833;-;20;-;-;1853
"350010 Adamantina";2081;-;4;-;-;2085
"350020 Adolfo";110;-;2;-;-;112
"350030 Aguaí";497;-;-;-;-;497
"350040 Águas da Prata";27;-;-;-;-;27
"350050 Águas de Lindóia";14;-;-;-;-;14
"350055 Águas de Santa Bárbara";9;-;1;-;-;10
"350060 Águas de São Pedro";6;-;-;-;-;6
"350070 Agudos";1702;-;3;-;-;1705
"350080 Alfredo Marcondes";18;-;-;-;-;18
"350090 Altair";52;-;-;-;-;52
"350100 Altinópolis";12;-;1;-;-;13
"350110 Alto Alegre";13;-;-;-;-;13
"350115 Alumínio";4;-;-;-;-;4
"350120 Álvares Florence";32;-;-;-;-;32
"350130 Álvares Machado";188;-;-;-;-;188
"350140 Álvaro de Carvalho";16;-;-;-;-;16
"350150 Alvinlândia";1;-;-;-;-;1
"350160 Americana";4583;-;13;-;-;4596
"350170 Américo Brasiliense";495;1;5;-;-;501
"350180 Américo de Campos";316;-;-;-;-;316
"350190 Amparo";92;-;-;-;-;92
"350200 Analândia";15;-;-;-;-;15
"350210 Andradina";3370;-;7;-;-;3377
"350220 Angatuba";6;-;-;-;-;6
"350230 Anhembi";2;-;-;-;-;2
"350240 Anhumas";9;-;-;-;-;9
"350250 Aparecida";131;1;-;-;-;132
"350260 Aparecida d'Oeste";31;-;-;-;-;31
"350270 Apiaí";2;-;-;-;-;2
"350275 Araçariguama";22;-;-;-;-;22
"350280 Araçatuba";1232;-;6;-;-;1238
"350290 Araçoiaba da Serra";4;-;-;-;-;4
"350300 Aramina";158;-;-;-;-;158
"350320 Araraquara";22811;2;60;-;1;22874
"350330 Araras";615;1;2;-;-;618
"350335 Arco-Íris";16;-;-;-;-;16
"350340 Arealva";160;-;-;-;-;160
"350350 Areias";2;-;-;-;-;2
"350360 Areiópolis";8;-;-;-;-;8
"350370 Ariranha";38;-;-;-;-;38
"350380 Artur Nogueira";77;-;-;-;-;77
"350390 Arujá";155;-;-;-;-;155
"350395 Aspásia";10;1;-;-;-;11
"350400 Assis";2449;2;36;-;-;2487
"350410 Atibaia";32;-;1;-;-;33
"350420 Auriflama";572;-;-;-;-;572
"350430 Avaí";153;-;-;-;-;153
"350440 Avanhandava";122;-;-;-;-;122
"350450 Avaré";17;-;-;-;-;17
"350460 Bady Bassitt";930;1;19;-;-;950
"350470 Balbinos";47;-;-;-;-;47
"350480 Bálsamo";430;-;8;-;-;438
"350490 Bananal";2;-;-;-;-;2
"350500 Barão de Antonina";1;-;-;-;-;1
"350510 Barbosa";193;-;-;-;-;193
"350520 Bariri";170;-;-;-;-;170
"350530 Barra Bonita";112;-;-;-;-;112
"350550 Barretos";5019;-;40;-;-;5059
"350560 Barrinha";15;-;-;-;-;15
"350570 Barueri";168;-;1;-;-;169
"350580 Bastos";354;-;1;-;-;355
"350590 Batatais";543;-;1;-;-;544
"350600 Bauru";26791;-;25;-;-;26816
"350610 Bebedouro";653;-;3;-;-;656
"350620 Bento de Abreu";13;-;-;-;-;13
"350630 Bernardino de Campos";62;-;-;-;-;62
"350635 Bertioga";64;-;4;-;-;68
"350640 Bilac";778;-;2;-;-;780
"350650 Birigui";7772;-;11;-;-;7783
"350660 Biritiba-Mirim";146;-;-;-;-;146
"350670 Boa Esperança do Sul";206;-;-;-;-;206
"350680 Bocaina";119;-;-;-;-;119
"350690 Bofete";1;-;-;-;-;1
"350700 Boituva";311;-;1;-;-;312
"350710 Bom Jesus dos Perdões";2;-;-;-;-;2
"350720 Borá";1;-;-;-;-;1
"350730 Boracéia";27;-;-;-;-;27
"350740 Borborema";567;-;-;-;-;567
"350745 Borebi";14;-;-;-;-;14
"350750 Botucatu";70;-;-;-;-;70
"350760 Bragança Paulista";43;-;-;-;-;43
"350770 Braúna";2;-;-;-;-;2
"350775 Brejo Alegre";18;-;-;-;-;18
"350780 Brodowski";709;-;5;-;-;714
"350790 Brotas";274;-;-;-;-;274
"350800 Buri";46;-;2;-;-;48
"350810 Buritama";749;-;1;-;-;750
"350820 Buritizal";53;-;-;-;-;53
"350830 Cabrália Paulista";29;-;-;-;-;29
"350840 Cabreúva";30;-;-;-;-;30
"350850 Caçapava";493;1;1;-;-;495
"350860 Cachoeira Paulista";109;-;-;-;-;109
"350870 Caconde";9;-;-;-;-;9
"350880 Cafelândia";270;-;1;-;-;271
"350890 Caiabu";80;-;-;-;-;80
"350900 Caieiras";56;-;-;-;-;56
"350910 Caiuá";87;-;-;-;-;87
"350920 Cajamar";15;-;-;-;-;15
"350925 Cajati";24;-;-;-;-;24
"350930 Cajobi";248;-;-;-;-;248
"350940 Cajuru";42;-;-;-;-;42
"350950 Campinas";21885;1;31;-;-;21917
"350960 Campo Limpo Paulista";142;-;-;-;-;142
"350970 Campos do Jordão";2;-;-;-;-;2
"350980 Campos Novos Paulista";3;-;-;-;-;3
"350990 Cananéia";1;-;-;-;-;1
"350995 Canas";1;-;-;-;-;1
"351000 Cândido Mota";223;-;-;-;-;223
"351010 Cândido Rodrigues";16;-;-;-;-;16
"351015 Canitar";39;-;-;-;-;39
"351020 Capão Bonito";10;-;-;-;-;10
"351030 Capela do Alto";20;-;-;-;-;20
"351040 Capivari";305;-;2;-;-;307
"351050 Caraguatatuba";347;-;1;-;-;348
"351060 Carapicuíba";1231;1;6;-;-;1238
"351070 Cardoso";522;-;-;-;-;522
"351080 Casa Branca";402;-;3;-;-;405
"351090 Cássia dos Coqueiros";4;-;-;-;-;4
"351100 Castilho";1161;-;1;-;-;1162
"351110 Catanduva";2282;-;12;-;-;2294
"351120 Catiguá";340;-;-;-;-;340
"351130 Cedral";621;-;4;-;-;625
"351140 Cerqueira César";2;-;-;-;-;2
"351150 Cerquilho";18;1;1;-;-;20
"351160 Cesário Lange";1;-;-;-;-;1
"351170 Charqueada";16;-;-;-;-;16
"355720 Chavantes";161;-;-;-;-;161
"351190 Clementina";34;-;-;-;-;34
"351200 Colina";163;-;-;-;-;163
"351210 Colômbia";344;-;-;-;-;344
"351220 Conchal";168;-;-;-;-;168
"351230 Conchas";23;-;-;-;-;23
"351240 Cordeirópolis";119;-;-;-;-;119
"351250 Coroados";80;-;-;-;-;80
"351270 Corumbataí";1;-;-;-;-;1
"351280 Cosmópolis";84;-;-;-;-;84
"351290 Cosmorama";105;-;1;-;-;106
"351300 Cotia";73;-;-;-;-;73
"351310 Cravinhos";317;-;-;-;-;317
"351320 Cristais Paulista";5;-;-;-;-;5
"351330 Cruzália";3;-;-;-;-;3
"351340 Cruzeiro";291;-;1;-;-;292
"351350 Cubatão";35;-;1;-;-;36
"351360 Cunha";5;-;-;-;-;5
"351370 Descalvado";19;-;-;-;-;19
"351380 Diadema";456;-;-;-;-;456
"351385 Dirce Reis";30;-;-;-;-;30
"351390 Divinolândia";1;-;-;-;-;1
"351400 Dobrada";384;-;-;-;-;384
"351410 Dois Córregos";43;-;-;-;-;43
"351420 Dolcinópolis";6;-;-;-;-;6
"351430 Dourado";19;-;-;-;-;19
"351440 Dracena";823;-;-;-;-;823
"351450 Duartina";184;-;1;-;-;185
"351460 Dumont";139;-;-;-;-;139
"351470 Echaporã";1;-;-;-;-;1
"351480 Eldorado";23;-;-;-;-;23
"351490 Elias Fausto";24;-;1;-;-;25
"351492 Elisiário";25;-;1;-;-;26
"351495 Embaúba";113;-;1;-;-;114
"351500 Embu das Artes";82;1;-;-;-;83
"351510 Embu-Guaçu";11;-;-;-;-;11
"351512 Emilianópolis";5;-;-;-;-;5
"351515 Engenheiro Coelho";243;-;3;-;-;246
"351518 Espírito Santo do Pinhal";19;-;-;-;-;19
"351519 Espírito Santo do Turvo";5;-;-;-;-;5
"355730 Estiva Gerbi";12;-;-;-;-;12
"351520 Estrela d'Oeste";337;-;-;-;-;337
"351530 Estrela do Norte";1;-;-;-;-;1
"351535 Euclides da Cunha Paulista";111;-;-;-;-;111
"351540 Fartura";184;-;-;-;-;184
"351560 Fernando Prestes";42;-;-;-;-;42
"351550 Fernandópolis";4312;-;4;-;-;4316
"351565 Fernão";6;-;2;-;-;8
"351570 Ferraz de Vasconcelos";40;-;-;-;-;40
"351580 Flora Rica";1;-;-;-;-;1
"351590 Floreal";62;-;-;-;-;62
"351600 Flórida Paulista";681;-;3;-;-;684
"351610 Florínia";171;-;-;-;-;171
"351620 Franca";3968;-;4;-;-;3972
"351630 Francisco Morato";1052;3;3;-;-;1058
"351640 Franco da Rocha";155;-;3;-;-;158
"351650 Gabriel Monteiro";18;-;-;-;-;18
"351660 Gália";83;-;3;-;-;86
"351670 Garça";496;-;12;-;-;508
"351680 Gastão Vidigal";98;-;-;-;-;98
"351685 Gavião Peixoto";305;-;1;-;-;306
"351690 General Salgado";138;-;-;-;-;138
"351700 Getulina";462;-;1;-;-;463
"351710 Glicério";145;-;-;-;-;145
"351720 Guaiçara";521;-;1;-;-;522
"351730 Guaimbê";99;-;8;-;-;107
"351740 Guaíra";2271;-;5;-;-;2276
"351750 Guapiaçu";667;1;1;-;-;669
"351760 Guapiara";1;-;-;-;-;1
"351770 Guará";332;-;-;-;-;332
"351780 Guaraçaí";240;-;-;-;-;240
"351790 Guaraci";180;-;2;-;-;182
"351800 Guarani d'Oeste";37;-;-;-;-;37
"351810 Guarantã";93;-;3;-;-;96
"351820 Guararapes";1175;-;1;-;-;1176
"351830 Guararema";16;-;-;-;-;16
"351840 Guaratinguetá";184;-;-;-;-;184
"351850 Guareí";4;-;-;-;-;4
"351860 Guariba";44;-;1;-;-;45
"351870 Guarujá";316;-;3;-;-;319
"351880 Guarulhos";6408;9;7;-;-;6424
"351885 Guatapará";84;-;-;-;-;84
"351890 Guzolândia";60;-;-;-;-;60
"351900 Herculândia";261;-;1;-;-;262
"351905 Holambra";9;-;-;-;-;9
"351907 Hortolândia";1268;-;3;-;-;1271
"351910 Iacanga";197;-;-;-;-;197
"351920 Iacri";44;-;-;-;-;44
"351925 Iaras";15;-;-;-;-;15
"351930 Ibaté";363;-;1;-;-;364
"351940 Ibirá";715;-;4;-;-;719
"351950 Ibirarema";196;-;1;-;-;197
"351960 Ibitinga";176;2;-;-;-;178
"351970 Ibiúna";12;-;-;-;-;12
"351980 Icém";61;-;4;-;-;65
"351990 Iepê";17;-;-;-;-;17
"352000 Igaraçu do Tietê";16;-;-;-;-;16
"352010 Igarapava";440;-;2;-;-;442
"352020 Igaratá";1;-;-;-;-;1
"352030 Iguape";9;-;-;-;-;9
"352042 Ilha Comprida";8;-;-;-;-;8
"352044 Ilha Solteira";48;-;3;-;-;51
"352040 Ilhabela";153;2;-;-;-;155
"352050 Indaiatuba";267;-;-;-;-;267
"352060 Indiana";9;-;-;-;-;9
"352070 Indiaporã";40;-;-;-;-;40
"352080 Inúbia Paulista";60;-;1;-;-;61
"352090 Ipaussu";13;-;-;-;-;13
"352100 Iperó";36;-;1;-;-;37
"352110 Ipeúna";26;-;-;-;-;26
"352115 Ipiguá";232;-;13;-;-;245
"352120 Iporanga";6;-;-;-;-;6
"352130 Ipuã";881;-;1;-;-;882
"352140 Iracemápolis";120;-;2;-;-;122
"352150 Irapuã";22;-;-;-;-;22
"352160 Irapuru";23;-;-;-;-;23
"352170 Itaberá";1;-;-;-;-;1
"352190 Itajobi";66;-;-;-;-;66
"352200 Itaju";4;-;-;-;-;4
"352210 Itanhaém";522;1;1;-;-;524
"352220 Itapecerica da Serra";14;-;-;-;-;14
"352230 Itapetininga";99;-;-;-;-;99
"352240 Itapeva";6;1;-;-;-;7
"352250 Itapevi";46;-;-;-;-;46
"352260 Itapira";146;-;-;-;-;146
"352265 Itapirapuã Paulista";1;-;-;-;-;1
"352270 Itápolis";1058;-;2;-;-;1060
"352280 Itaporanga";4;-;1;-;-;5
"352290 Itapuí";791;-;-;-;-;791
"352300 Itapura";154;-;-;-;-;154
"352310 Itaquaquecetuba";69;-;-;-;-;69
"352330 Itariri";1;-;-;-;-;1
"352340 Itatiba";120;1;-;-;-;121
"352350 Itatinga";101;2;-;-;-;103
"352360 Itirapina";73;-;-;-;-;73
"352370 Itirapuã";54;-;1;-;-;55
"352380 Itobi";2;-;-;-;-;2
"352390 Itu";89;1;2;-;-;92
"352400 Itupeva";96;-;-;-;-;96
"352410 Ituverava";1695;-;3;-;-;1698
"352420 Jaborandi";199;-;-;-;-;199
"352430 Jaboticabal";220;-;1;-;-;221
"352440 Jacareí";340;-;-;-;-;340
"352450 Jaci";186;-;1;-;-;187
"352470 Jaguariúna";177;-;-;-;-;177
"352480 Jales";2464;-;-;-;-;2464
"352490 Jambeiro";1;-;-;-;-;1
"352500 Jandira";6;-;-;-;-;6
"352510 Jardinópolis";161;-;1;-;-;162
"352520 Jarinu";15;-;-;-;-;15
"352530 Jaú";1920;-;4;-;-;1924
"352540 Jeriquara";139;-;-;-;-;139
"352550 Joanópolis";1;-;-;-;-;1
"352560 João Ramalho";5;-;-;-;-;5
"352570 José Bonifácio";1003;1;9;-;-;1013
"352580 Júlio Mesquita";27;-;-;-;-;27
"352590 Jundiaí";2461;-;1;-;-;2462
"352600 Junqueirópolis";68;-;1;-;-;69
"352610 Juquiá";9;1;-;-;-;10
"352630 Lagoinha";3;-;-;-;-;3
"352640 Laranjal Paulista";23;-;-;-;-;23
"352650 Lavínia";94;-;-;-;-;94
"352660 Lavrinhas";140;-;5;-;-;145
"352670 Leme";2837;-;3;-;-;2840
"352680 Lençóis Paulista";242;-;-;-;-;242
"352690 Limeira";1217;-;12;-;-;1229
"352700 Lindóia";1;-;-;-;-;1
"352710 Lins";2816;-;2;-;-;2818
"352720 Lorena";323;-;-;-;-;323
"352725 Lourdes";48;-;-;-;-;48
"352730 Louveira";89;-;1;-;-;90
"352740 Lucélia";479;-;2;-;-;481
"352750 Lucianópolis";3;-;-;-;-;3
"352760 Luís Antônio";20;-;-;-;-;20
"352770 Luiziânia";40;-;-;-;-;40
"352780 Lupércio";9;-;-;-;-;9
"352790 Lutécia";6;-;-;-;-;6
"352800 Macatuba";47;-;1;-;-;48
"352810 Macaubal";286;-;-;-;-;286
"352820 Macedônia";84;-;-;-;-;84
"352830 Magda";76;-;1;-;-;77
"352840 Mairinque";7;-;-;-;-;7
"352850 Mairiporã";16;1;2;-;-;19
"352860 Manduri";4;-;-;-;-;4
"352870 Marabá Paulista";50;-;-;-;-;50
"352880 Maracaí";47;-;-;-;-;47
"352885 Marapoama";40;-;-;-;-;40
"352890 Mariápolis";99;-;1;-;-;100
"352900 Marília";2571;-;19;-;-;2590
"352910 Marinópolis";48;-;-;-;-;48
"352920 Martinópolis";126;-;-;-;-;126
"352930 Matão";1058;-;-;-;-;1058
"352940 Mauá";351;15;2;-;-;368
"352950 Mendonça";60;-;3;-;-;63
"352960 Meridiano";38;-;-;-;-;38
"352965 Mesópolis";6;-;-;-;-;6
"352970 Miguelópolis";21;1;-;-;-;22
"352980 Mineiros do Tietê";218;-;-;-;-;218
"353000 Mira Estrela";51;-;-;-;-;51
"352990 Miracatu";47;-;-;-;-;47
"353010 Mirandópolis";2280;-;1;-;-;2281
"353020 Mirante do Paranapanema";68;-;-;-;-;68
"353030 Mirassol";389;-;17;-;-;406
"353040 Mirassolândia";183;-;-;-;-;183
"353050 Mococa";360;-;-;-;-;360
"353060 Mogi das Cruzes";100;-;-;-;-;100
"353070 Mogi Guaçu";1151;-;8;-;-;1159
"353080 Mogi Mirim";870;-;2;-;-;872
"353090 Mombuca";7;-;-;-;-;7
"353100 Monções";102;-;-;-;-;102
"353110 Mongaguá";337;-;2;-;-;339
"353120 Monte Alegre do Sul";9;-;-;-;-;9
"353130 Monte Alto";475;-;-;-;-;475
"353140 Monte Aprazível";1031;2;3;-;-;1036
"353150 Monte Azul Paulista";563;-;2;-;-;565
"353160 Monte Castelo";1;-;-;-;-;1
"353180 Monte Mor";192;-;-;-;-;192
"353190 Morro Agudo";1705;-;2;-;-;1707
"353200 Morungaba";2;-;-;-;-;2
"353205 Motuca";116;-;-;-;-;116
"353210 Murutinga do Sul";122;-;-;-;-;122
"353215 Nantes";2;-;-;-;-;2
"353220 Narandiba";73;-;-;-;-;73
"353230 Natividade da Serra";2;-;-;-;-;2
"353240 Nazaré Paulista";3;-;-;-;-;3
"353250 Neves Paulista";566;-;8;-;-;574
"353260 Nhandeara";355;1;2;-;-;358
"353270 Nipoã";24;-;-;-;-;24
"353280 Nova Aliança";486;-;5;-;-;491
"353284 Nova Canaã Paulista";21;-;-;-;-;21
"353286 Nova Castilho";16;-;-;-;-;16
"353290 Nova Europa";313;-;2;-;-;315
"353300 Nova Granada";351;-;3;-;-;354
"353310 Nova Guataporanga";34;-;-;-;-;34
"353320 Nova Independência";152;-;-;-;-;152
"353330 Nova Luzitânia";20;-;-;-;-;20
"353340 Nova Odessa";1151;-;2;-;-;1153
"353325 Novais";29;-;-;-;-;29
"353350 Novo Horizonte";658;-;1;-;-;659
"353360 Nuporanga";155;-;-;-;-;155
"353390 Olímpia";3438;5;22;-;-;3465
"353400 Onda Verde";193;-;-;-;-;193
"353410 Oriente";53;-;-;-;-;53
"353420 Orindiúva";412;-;1;-;-;413
"353430 Orlândia";806;-;-;-;-;806
"353440 Osasco";154;-;-;-;-;154
"353450 Oscar Bressane";14;-;-;-;-;14
"353460 Osvaldo Cruz";1179;-;5;-;-;1184
"353470 Ourinhos";243;-;3;-;-;246
"353480 Ouro Verde";69;-;1;-;-;70
"353475 Ouroeste";320;-;-;-;-;320
"353490 Pacaembu";206;-;-;-;-;206
"353500 Palestina";1047;-;1;-;-;1048
"353510 Palmares Paulista";257;-;3;-;-;260
"353520 Palmeira d'Oeste";107;-;-;-;-;107
"353530 Palmital";40;-;1;-;-;41
"353540 Panorama";611;-;2;-;-;613
"353550 Paraguaçu Paulista";1510;-;-;-;-;1510
"353560 Paraibuna";4;-;-;-;-;4
"353570 Paraíso";15;-;-;-;-;15
"353590 Paranapuã";86;-;-;-;-;86
"353600 Parapuã";268;-;-;-;-;268
"353610 Pardinho";1;-;-;-;-;1
"353620 Pariquera-Açu";8;-;-;-;-;8
"353625 Parisi";33;-;-;-;-;33
"353630 Patrocínio Paulista";201;-;1;-;-;202
"353640 Paulicéia";166;-;1;-;-;167
"353650 Paulínia";862;-;-;-;-;862
"353657 Paulistânia";10;-;-;-;-;10
"353660 Paulo de Faria";689;-;2;-;-;691
"353670 Pederneiras";1166;-;1;-;-;1167
"353700 Pedregulho";7;-;-;-;-;7
"353710 Pedreira";2132;-;-;-;-;2132
"353715 Pedrinhas Paulista";5;-;-;-;-;5
"353720 Pedro de Toledo";9;-;-;-;-;9
"353730 Penápolis";2174;-;27;-;-;2201
"353740 Pereira Barreto";665;-;3;-;-;668
"353760 Peruíbe";74;-;1;-;-;75
"353770 Piacatu";131;-;1;-;-;132
"353780 Piedade";4;-;-;-;-;4
"353790 Pilar do Sul";6;-;-;-;-;6
"353800 Pindamonhangaba";197;-;1;-;-;198
"353810 Pindorama";166;-;-;-;-;166
"353820 Pinhalzinho";1;-;-;-;-;1
"353830 Piquerobi";5;-;-;-;-;5
"353850 Piquete";20;-;1;-;-;21
"353860 Piracaia";3;-;-;-;-;3
"353870 Piracicaba";3925;17;43;-;-;3985
"353880 Piraju";20;-;-;-;-;20
"353890 Pirajuí";998;-;1;-;-;999
"353900 Pirangi";60;-;1;-;-;61
"353910 Pirapora do Bom Jesus";6;-;-;-;-;6
"353920 Pirapozinho";297;-;-;-;-;297
"353930 Pirassununga";266;-;3;-;-;269
"353940 Piratininga";643;-;1;-;-;644
"353950 Pitangueiras";48;-;-;-;-;48
"353960 Planalto";120;-;-;-;-;120
"353970 Platina";10;-;-;-;-;10
"353980 Poá";32;-;-;-;-;32
"353990 Poloni";157;-;2;-;-;159
"354000 Pompéia";214;-;9;-;-;223
"354010 Pongaí";2;-;-;-;-;2
"354020 Pontal";28;-;5;-;-;33
"354025 Pontalinda";102;-;-;-;-;102
"354030 Pontes Gestal";5;-;-;-;-;5
"354040 Populina";34;-;-;-;-;34
