DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2014
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"354360 Rifaina";43;-;-;-;-;43
"354370 Rincão";2;-;-;-;-;2
"354380 Rinópolis";8;-;-;-;-;8
"354390 Rio Claro";679;26;-;-;1;706
"354400 Rio das Pedras";9;-;-;-;-;9
"354410 Rio Grande da Serra";1;-;-;-;-;1
"354420 Riolândia";36;-;-;-;-;36
"354425 Rosana";746;1;-;-;-;747
"354430 Roseira";10;-;-;-;-;10
"354440 Rubiácea";6;-;-;-;-;6
"354450 Rubinéia";47;20;-;-;-;67
"354470 Sagres";3;-;-;-;-;3
"354480 Sales";13;-;-;-;-;13
"354490 Sales Oliveira";57;-;-;-;-;57
"354510 Salmourão";19;-;-;-;-;19
"354515 Saltinho";1;-;-;-;-;1
"354520 Salto";135;2;-;-;-;137
"354530 Salto de Pirapora";6;-;-;-;-;6
"354540 Salto Grande";3;-;-;-;-;3
"354550 Sandovalina";10;-;-;-;-;10
"354560 Santa Adélia";7;-;-;-;-;7
"354570 Santa Albertina";5;-;-;-;-;5
"354580 Santa Bárbara d'Oeste";3108;19;-;-;7;3134
"354600 Santa Branca";3;-;-;-;-;3
"354610 Santa Clara d'Oeste";5;3;-;-;-;8
"354620 Santa Cruz da Conceição";11;-;-;-;-;11
"354630 Santa Cruz das Palmeiras";37;-;-;-;-;37
"354640 Santa Cruz do Rio Pardo";59;-;-;-;-;59
"354650 Santa Ernestina";1;-;-;-;-;1
"354660 Santa Fé do Sul";96;24;-;-;-;120
"354670 Santa Gertrudes";46;-;-;-;-;46
"354680 Santa Isabel";52;-;-;-;-;52
"354690 Santa Lúcia";14;-;-;-;-;14
"354700 Santa Maria da Serra";41;-;-;-;-;41
"354710 Santa Mercedes";1;-;-;-;-;1
"354740 Santa Rita d'Oeste";1;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";53;-;-;-;-;53
"354760 Santa Rosa de Viterbo";25;-;-;-;-;25
"354765 Santa Salete";1;-;-;-;-;1
"354720 Santana da Ponte Pensa";2;-;-;-;-;2
"354730 Santana de Parnaíba";169;8;-;-;-;177
"354770 Santo Anastácio";19;-;-;-;-;19
"354780 Santo André";240;14;-;-;-;254
"354790 Santo Antônio da Alegria";1;-;-;-;-;1
"354800 Santo Antônio de Posse";392;3;-;-;-;395
"354805 Santo Antônio do Aracanguá";88;-;-;-;-;88
"354840 Santópolis do Aguapeí";9;-;-;-;-;9
"354850 Santos";2286;6;-;-;3;2295
"354860 São Bento do Sapucaí";1;-;-;-;-;1
"354870 São Bernardo do Campo";508;4;-;-;-;512
"354880 São Caetano do Sul";34;1;-;-;-;35
"354890 São Carlos";286;-;-;-;-;286
"354900 São Francisco";7;-;-;-;-;7
"354910 São João da Boa Vista";543;-;-;-;-;543
"354930 São João do Pau d'Alho";4;-;-;-;-;4
"354940 São Joaquim da Barra";90;-;-;-;-;90
"354960 São José do Barreiro";8;-;-;-;-;8
"354970 São José do Rio Pardo";37;-;-;-;-;37
"354980 São José do Rio Preto";1250;28;6;-;-;1284
"354990 São José dos Campos";685;5;-;-;-;690
"354995 São Lourenço da Serra";1;-;-;-;-;1
"355000 São Luís do Paraitinga";6;-;-;-;-;6
"355010 São Manuel";6;-;-;-;-;6
"355020 São Miguel Arcanjo";1;-;-;-;-;1
"355030 São Paulo";29787;36;-;-;2;29825
"355040 São Pedro";976;5;-;-;-;981
"355050 São Pedro do Turvo";3;-;-;-;-;3
"355060 São Roque";69;-;-;-;-;69
"355070 São Sebastião";1513;11;-;-;4;1528
"355080 São Sebastião da Grama";1;-;-;-;-;1
"355100 São Vicente";230;1;-;-;-;231
"355110 Sarapuí";1;-;-;-;-;1
"355130 Sebastianópolis do Sul";3;-;-;-;-;3
"355140 Serra Azul";4;-;-;-;-;4
"355160 Serra Negra";24;-;-;-;-;24
"355150 Serrana";40;-;-;-;-;40
"355170 Sertãozinho";187;4;-;-;3;194
"355180 Sete Barras";2;-;-;-;-;2
"355190 Severínia";28;-;-;-;-;28
"355210 Socorro";4;-;-;-;-;4
"355220 Sorocaba";344;26;-;-;-;370
"355230 Sud Mennucci";10;-;-;-;-;10
"355240 Sumaré";3501;6;-;-;-;3507
"355255 Suzanápolis";48;-;-;-;-;48
"355250 Suzano";17;1;-;-;-;18
"355260 Tabapuã";8;-;-;-;-;8
"355270 Tabatinga";3;-;-;-;-;3
"355280 Taboão da Serra";958;-;-;-;-;958
"355290 Taciba";2;-;-;-;-;2
"355310 Taiaçu";1;-;-;-;-;1
"355330 Tambaú";273;-;-;-;-;273
"355340 Tanabi";177;-;-;-;-;177
"355360 Tapiratiba";4;-;-;-;-;4
"355365 Taquaral";1;-;-;-;-;1
"355370 Taquaritinga";111;-;-;-;-;111
"355390 Tarabai";11;-;-;-;-;11
"355395 Tarumã";115;-;-;-;-;115
"355400 Tatuí";26;-;-;-;-;26
"355410 Taubaté";9863;77;-;-;-;9940
"355420 Tejupá";2;-;-;-;-;2
"355430 Teodoro Sampaio";19;-;-;-;-;19
"355440 Terra Roxa";4;-;-;-;-;4
"355450 Tietê";11;-;-;-;-;11
"355470 Torrinha";19;-;-;-;-;19
"355475 Trabiju";59;-;-;-;-;59
"355480 Tremembé";736;-;-;-;-;736
"355490 Três Fronteiras";7;-;-;-;-;7
"355495 Tuiuti";2;-;-;-;-;2
"355500 Tupã";842;8;-;-;-;850
"355510 Tupi Paulista";7;-;-;-;-;7
"355520 Turiúba";26;-;-;-;-;26
"355530 Turmalina";5;1;-;-;-;6
"355535 Ubarana";84;-;-;-;-;84
"355540 Ubatuba";1200;76;-;-;1;1277
"355550 Ubirajara";5;-;-;-;-;5
"355560 Uchoa";23;-;-;-;-;23
"355580 Urânia";5;-;-;-;-;5
"355600 Urupês";3;-;-;-;-;3
"355610 Valentim Gentil";77;-;-;-;-;77
"355620 Valinhos";213;-;-;-;-;213
"355630 Valparaíso";24;-;-;-;-;24
"355635 Vargem";2;-;-;-;-;2
"355640 Vargem Grande do Sul";28;-;-;-;-;28
"355645 Vargem Grande Paulista";4;-;-;-;-;4
"355650 Várzea Paulista";462;-;-;-;-;462
"355660 Vera Cruz";8;1;-;-;-;9
"355670 Vinhedo";182;-;-;-;-;182
"355680 Viradouro";87;-;-;-;-;87
"355690 Vista Alegre do Alto";2;-;-;-;-;2
"355695 Vitória Brasil";1;-;-;-;-;1
"355700 Votorantim";26;1;-;-;-;27
"355710 Votuporanga";2771;8;-;-;-;2779
"355715 Zacarias";78;-;1;-;-;79
"350000 Município ignorado - SP";3;-;-;-;-;3
"410010 Abatiá";2;-;-;-;-;2
"410020 Adrianópolis";1;-;-;-;-;1
"410045 Altamira do Paraná";5;-;-;-;-;5
"410060 Alto Paraná";95;-;1;-;-;96
"410070 Alto Piquiri";1;-;-;-;-;1
"410050 Altônia";40;-;-;-;-;40
"410080 Alvorada do Sul";57;3;-;-;-;60
"410090 Amaporã";11;-;-;-;-;11
"410105 Anahy";1;-;-;-;-;1
"410110 Andirá";2;1;-;-;-;3
"410115 Ângulo";28;1;-;-;-;29
"410140 Apucarana";7;-;-;-;-;7
"410150 Arapongas";33;-;-;-;-;33
"410170 Araruna";2;-;-;-;-;2
"410190 Assaí";22;-;-;-;-;22
"410200 Assis Chateaubriand";10;-;-;-;-;10
"410210 Astorga";218;-;-;-;-;218
"410220 Atalaia";3;-;-;-;-;3
"410240 Bandeirantes";4;-;-;-;-;4
"410250 Barbosa Ferraz";20;-;-;-;-;20
"410280 Bela Vista do Paraíso";19;-;-;-;-;19
"410300 Boa Esperança";7;1;-;-;-;8
"410320 Bom Sucesso";1;-;-;-;-;1
"410337 Brasilândia do Sul";1;-;-;-;-;1
"410340 Cafeara";2;-;-;-;-;2
"410345 Cafelândia";7;-;-;-;-;7
"410360 Cambará";19;-;-;-;-;19
"410370 Cambé";580;9;-;-;-;589
"410380 Cambira";5;-;-;-;-;5
"410420 Campo Largo";1;-;-;-;-;1
"410430 Campo Mourão";29;-;-;-;-;29
"410465 Carambeí";1;-;-;-;-;1
"410480 Cascavel";51;-;-;-;-;51
"410510 Centenário do Sul";1;-;-;-;-;1
"410550 Cianorte";489;3;-;-;-;492
"410560 Cidade Gaúcha";378;3;-;-;-;381
"410590 Colorado";22;-;-;-;-;22
"410630 Corbélia";2;-;-;-;-;2
"410640 Cornélio Procópio";9;-;-;-;-;9
"410655 Corumbataí do Sul";5;-;-;-;-;5
"410660 Cruzeiro do Oeste";3;-;-;-;-;3
"410670 Cruzeiro do Sul";3;-;-;-;-;3
"410690 Curitiba";8;-;-;-;-;8
"410700 Curiúva";1;-;-;-;-;1
"410710 Diamante do Norte";184;-;-;-;-;184
"410725 Douradina";19;-;-;-;-;19
"410730 Doutor Camargo";14;-;-;-;-;14
"410750 Engenheiro Beltrão";18;-;-;-;-;18
"410780 Floraí";8;-;-;-;-;8
"410790 Floresta";15;-;-;-;-;15
"410800 Florestópolis";13;-;-;-;-;13
"410810 Flórida";2;-;-;-;-;2
"410820 Formosa do Oeste";1;-;-;-;-;1
"410830 Foz do Iguaçu";77;8;-;-;-;85
"410832 Francisco Alves";36;2;-;-;-;38
"410840 Francisco Beltrão";5;-;-;-;-;5
"410860 Goioerê";6;1;-;-;-;7
"410880 Guaíra";803;-;-;-;-;803
"410890 Guairaçá";2;-;-;-;-;2
"410910 Guaporema";30;-;-;-;-;30
"410920 Guaraci";36;-;-;-;-;36
"410930 Guaraniaçu";1;-;-;-;-;1
"410940 Guarapuava";1;-;-;-;-;1
"410980 Ibiporã";451;7;-;-;-;458
"410990 Icaraíma";8;-;-;-;-;8
"411000 Iguaraçu";16;-;-;-;-;16
"411030 Inajá";8;-;-;-;-;8
"411040 Indianópolis";135;5;-;-;-;140
"411060 Iporã";15;-;-;-;-;15
"411070 Irati";1;-;-;-;-;1
"411090 Itaguajé";1;-;-;-;-;1
"411095 Itaipulândia";3;-;-;-;-;3
"411100 Itambaracá";1;-;-;-;-;1
"411130 Itaúna do Sul";230;-;-;-;-;230
"411150 Ivaiporã";1;-;-;-;-;1
"411160 Ivatuba";2;-;-;-;-;2
"411180 Jacarezinho";1;-;-;-;-;1
"411190 Jaguapitã";12;-;-;-;-;12
"411210 Jandaia do Sul";47;-;-;-;-;47
"411220 Janiópolis";5;-;-;-;-;5
"411240 Japurá";7;-;-;-;-;7
"411250 Jardim Alegre";1;-;-;-;-;1
"411260 Jardim Olinda";-;1;-;-;-;1
"411270 Jataizinho";271;1;-;-;-;272
"411275 Jesuítas";3;-;-;-;-;3
"411295 Juranda";1;-;-;-;-;1
"411300 Jussara";1;-;-;-;-;1
"411310 Kaloré";2;-;-;-;-;2
"411340 Leópolis";18;3;-;-;-;21
"411350 Loanda";388;-;-;-;-;388
"411360 Lobato";6;-;-;-;-;6
"411370 Londrina";1479;32;-;-;4;1515
"411380 Lupionópolis";9;-;-;-;-;9
"411410 Mandaguaçu";83;-;-;-;-;83
"411420 Mandaguari";291;-;-;-;-;291
"411430 Mandirituba";1;-;-;-;-;1
"411450 Manoel Ribas";1;-;-;-;-;1
"411460 Marechal Cândido Rondon";23;-;-;-;-;23
"411470 Maria Helena";2;-;-;-;-;2
"411480 Marialva";318;-;-;-;-;318
"411490 Marilândia do Sul";2;-;-;-;-;2
"411500 Marilena";911;-;-;-;-;911
"411510 Mariluz";6;-;-;-;-;6
"411520 Maringá";3678;107;-;-;-;3785
"411535 Maripá";9;-;-;-;-;9
"411550 Marumbi";2;-;-;-;-;2
"411560 Matelândia";1;-;-;-;-;1
"411580 Medianeira";12;-;-;-;-;12
"411585 Mercedes";13;-;-;-;-;13
"411590 Mirador";1;-;-;-;-;1
"411600 Miraselva";1;-;-;-;-;1
"411605 Missal";260;6;-;-;-;266
"411610 Moreira Sales";74;6;-;-;-;80
"411630 Munhoz de Melo";43;-;-;-;-;43
"411640 Nossa Senhora das Graças";55;-;-;-;-;55
"411650 Nova Aliança do Ivaí";2;-;-;-;-;2
"411670 Nova Aurora";2;-;-;-;-;2
"411690 Nova Esperança";144;-;-;-;-;144
"411710 Nova Londrina";1429;1;-;-;-;1430
"411720 Nova Olímpia";30;1;-;-;-;31
"411729 Novo Itacolomi";16;-;-;-;-;16
"411740 Ourizona";59;-;-;-;-;59
"411745 Ouro Verde do Oeste";1;-;-;-;-;1
"411750 Paiçandu";372;-;-;-;-;372
"411760 Palmas";1;-;-;-;-;1
"411790 Palotina";106;-;-;-;-;106
"411800 Paraíso do Norte";5;-;-;-;-;5
"411810 Paranacity";83;-;-;-;-;83
"411820 Paranaguá";5;-;-;-;-;5
"411830 Paranapoema";42;-;-;-;-;42
"411840 Paranavaí";164;5;-;-;-;169
"411850 Pato Branco";2;-;-;-;-;2
"411890 Pérola";12;-;-;-;-;12
"411970 Planaltina do Paraná";7;-;-;-;-;7
"411995 Pontal do Paraná";1;-;-;-;-;1
"412000 Porecatu";39;-;-;-;-;39
"412020 Porto Rico";21;-;-;-;-;21
"412033 Prado Ferreira";1;-;-;-;-;1
"412040 Presidente Castelo Branco";412;-;-;-;-;412
"412100 Querência do Norte";167;12;-;-;-;179
"412110 Quinta do Sol";6;-;-;-;-;6
"412130 Rancho Alegre";2;-;-;-;-;2
"412140 Realeza";2;-;-;-;-;2
"412180 Ribeirão Claro";1;-;-;-;-;1
"412210 Rio Bom";84;3;-;-;-;87
"412240 Rolândia";159;-;-;-;-;159
"412260 Rondon";34;-;-;-;-;34
"412330 Santa Cruz de Monte Castelo";19;-;-;-;-;19
"412340 Santa Fé";35;-;-;-;-;35
"412350 Santa Helena";5;-;-;-;-;5
"412370 Santa Isabel do Ivaí";42;-;-;-;-;42
"412382 Santa Lúcia";-;1;-;-;-;1
"412390 Santa Mariana";10;-;-;-;-;10
"412395 Santa Mônica";3;-;-;-;-;3
"412402 Santa Tereza do Oeste";15;2;-;-;-;17
"412405 Santa Terezinha de Itaipu";13;-;-;-;-;13
"412410 Santo Antônio da Platina";247;-;-;-;-;247
"412420 Santo Antônio do Caiuá";37;2;-;-;-;39
"412450 Santo Inácio";15;-;-;-;-;15
"412460 São Carlos do Ivaí";11;-;-;-;-;11
"412490 São João do Caiuá";75;-;-;-;-;75
"412500 São João do Ivaí";1;-;-;-;-;1
"412530 São Jorge do Ivaí";24;1;-;-;-;25
"412555 São Manoel do Paraná";1;-;-;-;-;1
"412570 São Miguel do Iguaçu";27;2;-;-;-;29
"412580 São Pedro do Ivaí";3;-;-;-;-;3
"412590 São Pedro do Paraná";13;-;-;-;-;13
"412610 São Tomé";3;-;-;-;-;3
"412625 Sarandi";2000;1;-;-;-;2001
"412635 Serranópolis do Iguaçu";2;-;-;-;-;2
"412640 Sertaneja";15;1;-;-;-;16
"412650 Sertanópolis";26;-;-;-;-;26
"412667 Tamarana";1;-;-;-;-;1
"412670 Tamboara";178;-;-;-;-;178
"412680 Tapejara";1;-;-;-;-;1
"412690 Tapira";25;-;-;-;-;25
"412720 Terra Boa";178;2;-;-;-;180
"412730 Terra Rica";11;-;-;-;-;11
"412740 Terra Roxa";149;-;-;-;-;149
"412770 Toledo";22;-;-;-;-;22
"412790 Tuneiras do Oeste";3;-;-;-;-;3
"412800 Ubiratã";20;3;-;-;-;23
"412810 Umuarama";21;-;-;-;-;21
"412830 Uniflor";2;-;-;-;-;2
"412840 Uraí";64;1;-;-;-;65
"412855 Vera Cruz do Oeste";3;-;-;-;-;3
"412880 Xambrê";2;-;-;-;-;2
"420040 Água Doce";3;-;-;-;-;3
"420200 Balneário Camboriú";1;-;-;-;-;1
"420210 Barra Velha";1;-;-;-;-;1
"420240 Blumenau";2;-;-;-;-;2
"420245 Bombinhas";1;-;-;-;-;1
"420320 Camboriú";2;-;-;-;-;2
"420420 Chapecó";1;-;-;-;-;1
"420460 Criciúma";2;-;-;-;-;2
"420640 Guaraciaba";1;-;-;-;-;1
"420820 Itajaí";5;1;-;-;-;6
"420900 Joaçaba";1;-;-;-;-;1
"421050 Maravilha";1;-;-;-;-;1
"421060 Massaranduba";2;-;-;-;-;2
"421120 Morro da Fumaça";1;-;-;-;-;1
"421130 Navegantes";1;-;-;-;-;1
"421260 Peritiba";1;-;-;-;-;1
"421480 Rio do Sul";1;-;-;-;-;1
"430170 Barão de Cotegipe";1;-;-;-;-;1
"430390 Campo Bom";1;-;-;-;-;1
"430920 Gravataí";1;-;-;-;-;1
"431020 Ijuí";1;-;-;-;-;1
"431470 Planalto";1;-;-;-;-;1
"431490 Porto Alegre";6;-;-;-;1;7
"431560 Rio Grande";1;-;-;-;-;1
"431890 São Luiz Gonzaga";1;-;-;-;-;1
"432234 Ubiretama";26;12;-;-;-;38
"500020 Água Clara";16;-;-;-;-;16
"500025 Alcinópolis";6;-;-;-;-;6
"500060 Amambai";3;-;-;-;-;3
"500070 Anastácio";15;-;-;-;1;16
"500080 Anaurilândia";1;-;-;-;-;1
"500085 Angélica";1;-;-;-;-;1
"500090 Antônio João";43;-;-;-;-;43
"500100 Aparecida do Taboado";11;1;-;-;-;12
"500110 Aquidauana";17;-;-;-;-;17
"500124 Aral Moreira";1;-;-;-;-;1
"500150 Bandeirantes";25;-;-;-;1;26
"500190 Bataguassu";7;-;-;-;-;7
"500210 Bela Vista";1;-;-;-;-;1
"500215 Bodoquena";187;-;-;-;8;195
"500220 Bonito";44;-;-;-;3;47
"500230 Brasilândia";17;-;-;-;-;17
"500240 Caarapó";5;-;-;-;-;5
"500260 Camapuã";1;-;-;-;-;1
"500270 Campo Grande";748;-;-;-;2;750
"500280 Caracol";2;-;-;-;-;2
"500290 Cassilândia";51;-;-;-;-;51
"500295 Chapadão do Sul";13;-;-;-;-;13
"500320 Corumbá";268;-;-;-;3;271
"500325 Costa Rica";11;-;-;-;-;11
"500330 Coxim";11;-;-;-;-;11
"500345 Deodápolis";17;-;-;-;-;17
"500370 Dourados";34;-;-;-;-;34
"500375 Eldorado";10;1;-;-;1;12
"500380 Fátima do Sul";6;-;-;-;-;6
"500400 Glória de Dourados";17;-;-;-;-;17
"500410 Guia Lopes da Laguna";4;-;-;-;-;4
"500430 Iguatemi";45;-;-;-;-;45
"500450 Itaporã";1;-;-;-;-;1
"500460 Itaquiraí";87;21;-;-;-;108
"500470 Ivinhema";4;-;-;-;-;4
"500480 Japorã";1;-;-;-;-;1
"500490 Jaraguari";4;-;-;-;-;4
"500500 Jardim";6;-;-;-;-;6
"500510 Jateí";44;-;-;-;2;46
"500520 Ladário";16;-;-;-;-;16
"500525 Laguna Carapã";5;-;-;-;-;5
"500540 Maracaju";3;-;-;-;-;3
"500560 Miranda";37;3;-;-;-;40
"500568 Mundo Novo";16;-;-;-;-;16
"500570 Naviraí";9;-;-;-;-;9
"500580 Nioaque";2;-;-;-;-;2
"500600 Nova Alvorada do Sul";3;-;-;-;-;3
"500620 Nova Andradina";2;-;-;-;-;2
"500630 Paranaíba";3;-;-;-;-;3
"500640 Pedro Gomes";2;-;-;-;-;2
"500660 Ponta Porã";36;-;-;-;1;37
"500690 Porto Murtinho";5;-;-;-;-;5
"500730 Rio Negro";22;-;-;-;1;23
"500740 Rio Verde de Mato Grosso";9;-;-;-;-;9
"500750 Rochedo";3;-;-;-;-;3
"500769 São Gabriel do Oeste";3;-;-;-;-;3
"500780 Selvíria";40;1;2;-;-;43
"500770 Sete Quedas";12;-;-;-;-;12
"500790 Sidrolândia";42;-;-;-;9;51
"500793 Sonora";6;-;-;-;-;6
"500795 Tacuru";4;-;-;-;-;4
"500800 Terenos";6;-;-;-;-;6
"500830 Três Lagoas";119;-;-;-;-;119
"500840 Vicentina";4;-;-;-;-;4
"510010 Acorizal";2;-;-;-;-;2
"510020 Água Boa";8;-;-;-;-;8
"510025 Alta Floresta";592;-;-;-;-;592
"510030 Alto Araguaia";13;-;-;-;-;13
"510040 Alto Garças";3;-;-;-;-;3
"510050 Alto Paraguai";2;-;-;-;-;2
"510060 Alto Taquari";12;-;-;-;-;12
"510080 Apiacás";1;-;-;-;-;1
"510100 Araguaiana";2;-;-;-;-;2
"510125 Araputanga";45;-;-;-;-;45
"510130 Arenápolis";4;-;-;-;-;4
"510140 Aripuanã";48;2;-;-;-;50
"510170 Barra do Bugres";4;-;-;-;-;4
"510180 Barra do Garças";35;-;-;-;-;35
"510185 Bom Jesus do Araguaia";13;-;-;-;-;13
"510190 Brasnorte";18;-;-;-;-;18
"510250 Cáceres";53;-;-;-;-;53
"510260 Campinápolis";3;-;-;-;-;3
"510263 Campo Novo do Parecis";9;-;-;-;-;9
"510267 Campo Verde";40;-;-;-;-;40
"510268 Campos de Júlio";76;-;-;-;-;76
"510269 Canabrava do Norte";11;1;-;-;-;12
"510270 Canarana";6;-;-;-;-;6
"510279 Carlinda";22;-;-;-;-;22
"510285 Castanheira";1;-;-;-;-;1
"510300 Chapada dos Guimarães";2;-;-;-;-;2
"510305 Cláudia";14;-;-;-;-;14
"510310 Cocalinho";1;-;-;-;-;1
"510320 Colíder";33;-;-;-;-;33
"510325 Colniza";214;-;-;-;-;214
"510330 Comodoro";58;-;-;-;-;58
"510335 Confresa";39;-;-;-;-;39
"510337 Cotriguaçu";9;-;-;-;-;9
"510340 Cuiabá";1294;1;-;-;-;1295
"510343 Curvelândia";1;-;-;-;-;1
"510360 Dom Aquino";4;-;-;-;-;4
"510370 Feliz Natal";19;-;-;-;-;19
"510385 Gaúcha do Norte";5;-;-;-;-;5
"510390 General Carneiro";3;-;-;-;-;3
"510410 Guarantã do Norte";13;-;-;-;-;13
"510420 Guiratinga";8;-;-;-;-;8
"510450 Indiavaí";8;-;-;-;-;8
"510452 Ipiranga do Norte";5;-;-;-;-;5
"510454 Itanhangá";14;-;-;-;-;14
"510455 Itaúba";43;-;-;-;-;43
"510460 Itiquira";2;-;-;-;-;2
"510480 Jaciara";32;-;-;-;-;32
"510500 Jauru";13;-;-;-;-;13
"510510 Juara";40;-;-;-;-;40
"510515 Juína";104;-;-;-;-;104
"510517 Juruena";3;-;-;-;-;3
"510520 Juscimeira";4;-;-;-;-;4
"510523 Lambari D'Oeste";2;-;-;-;-;2
"510525 Lucas do Rio Verde";24;1;-;-;-;25
"510558 Marcelândia";38;-;-;-;-;38
"510560 Matupá";50;-;-;-;-;50
"510562 Mirassol d'Oeste";2;-;-;-;-;2
"510590 Nobres";10;-;-;-;-;10
"510600 Nortelândia";1;-;-;-;-;1
"510610 Nossa Senhora do Livramento";2;-;-;-;-;2
"510615 Nova Bandeirantes";3;-;-;-;-;3
"510621 Nova Canaã do Norte";24;-;-;-;-;24
"510618 Nova Lacerda";2;-;-;-;-;2
"510895 Nova Monte Verde";10;-;-;-;-;10
"510622 Nova Mutum";14;-;-;-;-;14
"510623 Nova Olímpia";30;-;-;-;-;30
"510619 Nova Santa Helena";25;-;-;-;-;25
"510624 Nova Ubiratã";21;-;-;-;-;21
"510625 Nova Xavantina";23;-;-;-;-;23
"510626 Novo Mundo";1;-;-;-;-;1
"510629 Paranaíta";33;-;-;-;-;33
"510637 Pedra Preta";3;1;-;-;-;4
"510642 Peixoto de Azevedo";24;-;-;-;-;24
"510650 Poconé";2;-;-;-;-;2
"510665 Pontal do Araguaia";4;-;-;-;-;4
"510670 Ponte Branca";6;-;-;-;-;6
"510675 Pontes e Lacerda";95;1;-;-;-;96
"510677 Porto Alegre do Norte";16;-;-;-;-;16
"510680 Porto dos Gaúchos";6;-;-;-;-;6
"510682 Porto Esperidião";58;-;-;-;-;58
"510700 Poxoréo";3;-;-;-;-;3
"510704 Primavera do Leste";16;-;-;-;-;16
"510706 Querência";9;-;-;-;-;9
"510715 Reserva do Cabaçal";113;-;-;-;-;113
"510718 Ribeirão Cascalheira";2;-;-;-;-;2
"510719 Ribeirãozinho";4;-;-;-;-;4
"510720 Rio Branco";2;-;-;-;-;2
"510760 Rondonópolis";131;-;-;-;-;131
"510770 Rosário Oeste";3;1;-;-;-;4
"510775 Salto do Céu";4;-;-;-;-;4
"510724 Santa Carmem";9;-;-;-;-;9
"510774 Santa Cruz do Xingu";1;1;-;-;-;2
"510776 Santa Rita do Trivelato";1;-;-;-;-;1
"510785 São Félix do Araguaia";1;-;-;-;-;1
"510729 São José do Povo";1;-;-;-;-;1
"510730 São José do Rio Claro";2;-;-;-;-;2
"510710 São José dos Quatro Marcos";16;1;-;-;-;17
"510787 Sapezal";39;-;-;-;-;39
"510788 Serra Nova Dourada";1;-;-;-;-;1
"510790 Sinop";1551;-;-;-;-;1551
"510792 Sorriso";106;-;-;-;-;106
"510795 Tangará da Serra";21;-;-;-;-;21
"510800 Tapurah";98;-;-;-;-;98
"510805 Terra Nova do Norte";15;-;-;-;-;15
"510810 Tesouro";1;-;-;-;-;1
"510820 Torixoréu";6;-;-;-;-;6
"510830 União do Sul";5;-;-;-;-;5
"510835 Vale de São Domingos";3;-;-;-;-;3
"510840 Várzea Grande";225;-;-;-;-;225
"510850 Vera";32;-;-;-;-;32
"510550 Vila Bela da Santíssima Trindade";78;-;-;-;-;78
"520005 Abadia de Goiás";7;-;-;-;-;7
"520010 Abadiânia";51;-;-;-;-;51
"520013 Acreúna";36;-;-;-;-;36
"520017 Água Fria de Goiás";9;-;-;-;-;9
"520020 Água Limpa";1;-;-;-;-;1
"520025 Águas Lindas de Goiás";134;-;-;-;-;134
"520030 Alexânia";547;-;-;-;-;547
"520050 Aloândia";18;-;-;-;-;18
"520055 Alto Horizonte";4;-;-;-;-;4
"520060 Alto Paraíso de Goiás";58;-;-;-;-;58
"520080 Alvorada do Norte";15;-;-;-;-;15
"520085 Americano do Brasil";18;-;-;-;-;18
"520090 Amorinópolis";130;-;-;-;-;130
"520110 Anápolis";4311;9;-;-;2;4322
"520120 Anhanguera";60;1;-;-;-;61
"520130 Anicuns";1;-;-;-;-;1
"520140 Aparecida de Goiânia";9109;59;-;-;12;9180
"520145 Aparecida do Rio Doce";4;-;-;-;-;4
"520150 Aporé";2;-;-;-;-;2
"520160 Araçu";1;-;-;-;-;1
"520170 Aragarças";12;2;-;-;-;14
"520180 Aragoiânia";33;-;-;-;-;33
"520215 Araguapaz";44;-;-;-;-;44
"520235 Arenópolis";16;-;-;-;-;16
"520250 Aruanã";137;-;-;-;-;137
"520260 Aurilândia";8;-;-;-;-;8
"520310 Baliza";2;-;-;-;-;2
"520320 Barro Alto";45;-;-;-;-;45
"520330 Bela Vista de Goiás";173;-;-;-;-;173
"520340 Bom Jardim de Goiás";172;-;-;-;-;172
"520350 Bom Jesus de Goiás";3;-;-;-;-;3
"520355 Bonfinópolis";8;-;-;-;-;8
"520360 Brazabrantes";2;-;-;-;-;2
"520380 Britânia";28;-;-;-;-;28
"520390 Buriti Alegre";53;-;-;-;-;53
"520396 Buritinópolis";12;-;-;-;-;12
"520400 Cabeceiras";18;-;-;-;-;18
"520410 Cachoeira Alta";1;-;-;-;-;1
"520425 Cachoeira Dourada";6;-;-;-;-;6
"520430 Caçu";2;-;-;-;-;2
"520440 Caiapônia";384;1;-;-;-;385
"520450 Caldas Novas";682;2;-;-;-;684
"520455 Caldazinha";1;-;-;-;-;1
"520460 Campestre de Goiás";2;-;-;-;-;2
"520470 Campinorte";123;-;-;-;-;123
"520480 Campo Alegre de Goiás";89;-;-;-;-;89
"520485 Campo Limpo de Goiás";89;-;-;-;-;89
"520490 Campos Belos";118;-;-;-;-;118
"520495 Campos Verdes";12;-;-;-;-;12
"520500 Carmo do Rio Verde";152;4;-;-;-;156
"520505 Castelândia";195;1;-;-;-;196
"520510 Catalão";1393;1;-;-;-;1394
"520520 Caturaí";36;-;-;-;-;36
"520530 Cavalcante";187;-;-;-;-;187
"520540 Ceres";50;-;-;-;-;50
"520545 Cezarina";5;-;-;-;-;5
