DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município infecção e Sorotipo                     
Período:2016
"Município infecção";"Ign/Branco";"DEN 1";"DEN 2";"DEN 3";"DEN 4";"Total"
"313005 Icaraí de Minas";39;-;-;-;-;39
"313010 Igarapé";21;-;-;-;-;21
"313020 Igaratinga";991;-;-;-;-;991
"313040 Ijaci";16;-;-;-;-;16
"313050 Ilicínea";86;-;-;-;-;86
"313055 Imbé de Minas";25;-;-;-;-;25
"313060 Inconfidentes";1;-;-;-;-;1
"313065 Indaiabira";10;-;-;-;-;10
"313070 Indianópolis";16;-;-;-;-;16
"313090 Inhapim";364;-;-;-;-;364
"313100 Inhaúma";4;-;-;-;-;4
"313110 Inimutaba";183;-;-;-;-;183
"313115 Ipaba";396;-;-;-;-;396
"313120 Ipanema";28;-;-;-;-;28
"313130 Ipatinga";4820;-;-;-;-;4820
"313140 Ipiaçu";138;-;-;-;-;138
"313160 Iraí de Minas";11;-;-;-;-;11
"313170 Itabira";653;17;-;-;-;670
"313180 Itabirinha";112;-;-;-;-;112
"313190 Itabirito";471;1;-;-;-;472
"313210 Itacarambi";22;-;-;-;-;22
"313220 Itaguara";3;-;-;-;-;3
"313230 Itaipé";6;-;-;-;-;6
"313240 Itajubá";43;-;-;-;-;43
"313250 Itamarandiba";958;12;-;-;-;970
"313260 Itamarati de Minas";117;-;-;-;-;117
"313270 Itambacuri";254;-;-;-;-;254
"313300 Itamonte";328;-;-;-;-;328
"313310 Itanhandu";3;-;-;-;-;3
"313320 Itanhomi";195;-;-;-;-;195
"313330 Itaobim";2;-;-;-;-;2
"313340 Itapagipe";39;-;-;-;-;39
"313350 Itapecerica";398;-;-;-;-;398
"313370 Itatiaiuçu";273;1;-;-;-;274
"313375 Itaú de Minas";49;-;-;-;-;49
"313380 Itaúna";3579;-;-;-;-;3579
"313400 Itinga";7;-;-;-;-;7
"313410 Itueta";20;-;-;-;-;20
"313420 Ituiutaba";2387;-;-;-;-;2387
"313440 Iturama";333;-;-;-;-;333
"313450 Itutinga";12;-;-;-;-;12
"313460 Jaboticatubas";426;-;-;-;-;426
"313470 Jacinto";2;-;-;-;-;2
"313480 Jacuí";1;-;-;-;-;1
"313490 Jacutinga";1;-;-;-;-;1
"313500 Jaguaraçu";19;-;-;-;-;19
"313505 Jaíba";8;2;-;-;-;10
"313507 Jampruca";28;-;-;-;-;28
"313510 Janaúba";525;-;-;-;-;525
"313520 Januária";449;-;-;-;-;449
"313530 Japaraíba";7;-;-;-;-;7
"313535 Japonvar";78;-;-;-;-;78
"313540 Jeceaba";38;-;-;-;-;38
"313545 Jenipapo de Minas";5;-;-;-;-;5
"313550 Jequeri";65;-;-;-;-;65
"313560 Jequitaí";41;-;-;-;-;41
"313570 Jequitibá";232;-;-;-;-;232
"313580 Jequitinhonha";16;-;-;-;-;16
"313600 Joaíma";10;-;-;-;-;10
"313610 Joanésia";24;-;-;-;-;24
"313620 João Monlevade";3895;-;-;-;-;3895
"313630 João Pinheiro";1169;-;-;-;-;1169
"313655 José Raydan";23;-;-;-;-;23
"313657 Josenópolis";4;-;-;-;-;4
"313665 Juatuba";27;-;-;-;-;27
"313670 Juiz de Fora";1559;12;-;-;-;1571
"313695 Juvenília";43;-;-;-;-;43
"313700 Ladainha";27;-;-;-;-;27
"313710 Lagamar";20;-;-;-;-;20
"313720 Lagoa da Prata";69;-;-;-;-;69
"313730 Lagoa dos Patos";29;-;-;-;-;29
"313740 Lagoa Dourada";7;-;-;-;-;7
"313750 Lagoa Formosa";46;-;-;-;-;46
"313753 Lagoa Grande";170;-;-;-;-;170
"313760 Lagoa Santa";1253;1;-;-;-;1254
"313770 Lajinha";264;-;-;-;-;264
"313780 Lambari";4;-;-;-;-;4
"313790 Lamim";1;-;-;-;-;1
"313800 Laranjal";46;-;-;-;-;46
"313810 Lassance";5;-;-;-;-;5
"313820 Lavras";699;5;-;-;-;704
"313830 Leandro Ferreira";13;-;-;-;-;13
"313835 Leme do Prado";26;-;-;-;-;26
"313840 Leopoldina";960;2;-;-;-;962
"313860 Lima Duarte";128;-;-;-;-;128
"313862 Limeira do Oeste";24;-;-;-;-;24
"313865 Lontra";6;-;-;-;-;6
"313867 Luisburgo";7;-;-;-;-;7
"313868 Luislândia";104;-;-;-;-;104
"313880 Luz";633;1;-;-;-;634
"313890 Machacalis";6;-;-;-;-;6
"313900 Machado";211;-;-;-;-;211
"313920 Malacacheta";26;-;-;-;-;26
"313925 Mamonas";28;-;-;-;-;28
"313930 Manga";204;-;-;-;-;204
"313940 Manhuaçu";1683;-;-;-;-;1683
"313950 Manhumirim";343;-;-;-;-;343
"313960 Mantena";69;-;-;-;-;69
"313980 Mar de Espanha";56;-;-;-;-;56
"313970 Maravilhas";14;-;-;-;-;14
"314000 Mariana";405;-;-;-;-;405
"314010 Marilac";24;-;-;-;-;24
"314015 Mário Campos";415;-;-;-;-;415
"314020 Maripá de Minas";11;-;-;-;-;11
"314030 Marliéria";19;-;-;-;-;19
"314050 Martinho Campos";71;-;-;-;-;71
"314053 Martins Soares";16;-;-;-;-;16
"314055 Mata Verde";12;-;-;-;-;12
"314060 Materlândia";1;-;-;-;-;1
"314070 Mateus Leme";1373;-;-;-;-;1373
"317150 Mathias Lobato";3;-;-;-;-;3
"314080 Matias Barbosa";312;1;-;-;-;313
"314085 Matias Cardoso";1;-;-;-;-;1
"314090 Matipó";72;-;-;-;-;72
"314110 Matozinhos";778;-;-;-;-;778
"314120 Matutina";252;-;-;-;-;252
"314140 Medina";47;-;-;-;-;47
"314150 Mendes Pimentel";38;-;-;-;-;38
"314160 Mercês";3;-;-;-;-;3
"314170 Mesquita";144;-;-;-;-;144
"314180 Minas Novas";54;3;-;-;-;57
"314190 Minduri";2;-;-;-;-;2
"314200 Mirabela";88;-;-;-;-;88
"314210 Miradouro";138;-;-;-;-;138
"314220 Miraí";79;-;-;-;-;79
"314225 Miravânia";3;-;-;-;-;3
"314230 Moeda";18;-;-;-;-;18
"314240 Moema";2;-;-;-;-;2
"314250 Monjolos";19;-;-;-;-;19
"314260 Monsenhor Paulo";6;-;-;-;-;6
"314270 Montalvânia";147;-;-;-;-;147
"314280 Monte Alegre de Minas";23;-;-;-;-;23
"314290 Monte Azul";28;-;-;-;-;28
"314300 Monte Belo";14;-;-;-;-;14
"314310 Monte Carmelo";12;-;-;-;-;12
"314315 Monte Formoso";4;-;-;-;-;4
"314320 Monte Santo de Minas";40;-;-;-;-;40
"314340 Monte Sião";2;-;-;-;-;2
"314330 Montes Claros";388;-;-;-;-;388
"314350 Morada Nova de Minas";520;-;-;-;-;520
"314360 Morro da Garça";255;1;-;-;-;256
"314390 Muriaé";1814;-;-;-;-;1814
"314400 Mutum";1056;2;-;-;-;1058
"314410 Muzambinho";3;-;-;-;-;3
"314420 Nacip Raydan";25;-;-;-;-;25
"314430 Nanuque";321;-;-;-;-;321
"314435 Naque";3;-;-;-;-;3
"314437 Natalândia";90;5;-;-;-;95
"314450 Nazareno";6;-;-;-;-;6
"314460 Nepomuceno";175;-;-;-;-;175
"314467 Nova Belém";25;-;-;-;-;25
"314470 Nova Era";33;-;-;-;-;33
"314480 Nova Lima";3674;1;-;-;-;3675
"314490 Nova Módica";8;-;-;-;-;8
"314500 Nova Ponte";12;-;-;-;-;12
"314510 Nova Resende";3;-;-;-;-;3
"314520 Nova Serrana";2109;-;-;-;-;2109
"313660 Nova União";31;-;-;-;-;31
"314530 Novo Cruzeiro";65;-;-;-;-;65
"314535 Novo Oriente de Minas";21;-;-;-;-;21
"314540 Olaria";86;1;-;-;-;87
"314545 Olhos-d'Água";12;-;-;-;-;12
"314560 Oliveira";13;-;-;-;-;13
"314570 Oliveira Fortes";-;1;-;-;-;1
"314580 Onça de Pitangui";7;-;-;-;-;7
"314585 Oratórios";30;-;-;-;-;30
"314587 Orizânia";5;-;-;-;-;5
"314590 Ouro Branco";25;-;-;-;-;25
"314600 Ouro Fino";9;-;-;-;-;9
"314610 Ouro Preto";153;-;-;-;-;153
"314620 Ouro Verde de Minas";170;-;-;-;-;170
"314625 Padre Carvalho";30;-;-;-;-;30
"314630 Padre Paraíso";48;4;1;-;-;53
"314655 Pai Pedro";2;-;-;-;-;2
"314640 Paineiras";130;-;-;-;-;130
"314650 Pains";47;-;-;-;-;47
"314670 Palma";18;-;-;-;-;18
"314675 Palmópolis";11;-;-;-;-;11
"314690 Papagaios";698;-;-;-;-;698
"314710 Pará de Minas";4312;7;-;-;-;4319
"314700 Paracatu";491;-;-;-;-;491
"314720 Paraguaçu";22;-;-;-;-;22
"314730 Paraisópolis";6;-;-;-;-;6
"314740 Paraopeba";532;-;-;-;-;532
"314760 Passa Quatro";14;-;-;-;-;14
"314790 Passos";1215;-;-;-;-;1215
"314795 Patis";115;1;-;-;-;116
"314800 Patos de Minas";1260;-;-;-;-;1260
"314810 Patrocínio";2032;-;-;-;-;2032
"314820 Patrocínio do Muriaé";164;-;-;-;-;164
"314830 Paula Cândido";124;-;-;-;-;124
"314840 Paulistas";24;-;-;-;-;24
"314850 Pavão";2;-;-;-;-;2
"314860 Peçanha";3;-;-;-;-;3
"314870 Pedra Azul";229;-;-;-;-;229
"314880 Pedra do Anta";10;-;-;-;-;10
"314890 Pedra do Indaiá";27;-;-;-;-;27
"314900 Pedra Dourada";1;-;-;-;-;1
"314910 Pedralva";112;1;-;-;-;113
"314915 Pedras de Maria da Cruz";21;-;-;-;-;21
"314920 Pedrinópolis";4;-;-;-;-;4
"314930 Pedro Leopoldo";4;-;-;-;-;4
"314940 Pedro Teixeira";3;-;-;-;-;3
"314950 Pequeri";8;-;-;-;-;8
"314960 Pequi";455;-;-;-;-;455
"314970 Perdigão";373;-;-;-;-;373
"314980 Perdizes";160;-;-;-;-;160
"314990 Perdões";9;-;-;-;-;9
"314995 Periquito";126;-;-;-;-;126
"315000 Pescador";2;-;-;-;-;2
"315010 Piau";10;-;-;-;-;10
"315015 Piedade de Caratinga";48;-;-;-;-;48
"315020 Piedade de Ponte Nova";9;-;-;-;-;9
"315040 Piedade dos Gerais";1;1;-;-;-;2
"315050 Pimenta";4;-;-;-;-;4
"315053 Pingo-d'Água";4;-;-;-;-;4
"315057 Pintópolis";21;-;-;-;-;21
"315060 Piracema";14;-;-;-;-;14
"315070 Pirajuba";172;-;-;-;-;172
"315080 Piranga";76;-;-;-;-;76
"315090 Piranguçu";1;-;-;-;-;1
"315110 Pirapetinga";128;3;-;-;-;131
"315120 Pirapora";214;-;-;-;-;214
"315130 Piraúba";6;-;-;-;-;6
"315140 Pitangui";34;-;-;-;-;34
"315150 Piumhi";110;-;-;-;-;110
"315160 Planura";21;-;-;-;-;21
"315170 Poço Fundo";12;-;-;-;-;12
"315180 Poços de Caldas";28;-;-;-;-;28
"315200 Pompéu";6;-;-;-;-;6
"315210 Ponte Nova";549;-;-;-;-;549
"315213 Ponto Chique";6;-;-;-;-;6
"315217 Ponto dos Volantes";5;-;-;-;-;5
"315220 Porteirinha";48;-;-;-;-;48
"315230 Porto Firme";26;-;-;-;-;26
"315240 Poté";4;-;-;-;-;4
"315250 Pouso Alegre";36;1;-;-;-;37
"315260 Pouso Alto";2;-;-;-;-;2
"315270 Prados";183;-;-;-;-;183
"315280 Prata";426;1;-;-;-;427
"315290 Pratápolis";5;-;-;-;-;5
"315310 Presidente Bernardes";13;-;-;-;-;13
"315320 Presidente Juscelino";5;-;-;-;-;5
"315340 Presidente Olegário";233;-;-;-;-;233
"315360 Prudente de Morais";11;-;-;-;-;11
"315370 Quartel Geral";46;-;-;-;-;46
"315390 Raposos";55;-;-;-;-;55
"315400 Raul Soares";142;-;-;-;-;142
"315410 Recreio";19;-;-;-;-;19
"315415 Reduto";49;-;-;-;-;49
"315420 Resende Costa";4;-;-;-;-;4
"315430 Resplendor";218;1;-;-;-;219
"315440 Ressaquinha";2;-;-;-;-;2
"315450 Riacho dos Machados";1;-;-;-;-;1
"315460 Ribeirão das Neves";11318;2;-;-;-;11320
"315470 Ribeirão Vermelho";2;-;-;-;-;2
"315480 Rio Acima";384;-;-;-;-;384
"315490 Rio Casca";76;2;-;-;-;78
"315510 Rio do Prado";31;-;-;-;-;31
"315500 Rio Doce";2;1;-;-;-;3
"315520 Rio Espera";1;-;-;-;-;1
"315530 Rio Manso";28;-;-;-;-;28
"315540 Rio Novo";15;-;-;-;-;15
"315550 Rio Paranaíba";91;-;-;-;-;91
"315570 Rio Piracicaba";135;-;-;-;-;135
"315580 Rio Pomba";549;-;-;-;-;549
"315590 Rio Preto";1;-;-;-;-;1
"315600 Rio Vermelho";2;-;-;-;-;2
"315610 Ritápolis";10;-;-;-;-;10
"315630 Rodeiro";52;-;-;-;-;52
"315640 Romaria";15;-;-;-;-;15
"315645 Rosário da Limeira";3;-;-;-;-;3
"315650 Rubelita";6;-;-;-;-;6
"315660 Rubim";10;-;-;-;-;10
"315670 Sabará";188;-;-;-;-;188
"315680 Sabinópolis";16;-;-;-;-;16
"315690 Sacramento";570;6;-;-;-;576
"315700 Salinas";3;-;-;-;-;3
"315710 Salto da Divisa";3;-;-;-;-;3
"315720 Santa Bárbara";6;-;-;-;-;6
"315725 Santa Bárbara do Leste";5;-;-;-;-;5
"315727 Santa Bárbara do Monte Verde";4;-;-;-;-;4
"315730 Santa Bárbara do Tugúrio";119;1;-;-;-;120
"315733 Santa Cruz de Minas";327;-;-;-;-;327
"315737 Santa Cruz de Salinas";163;-;-;-;-;163
"315740 Santa Cruz do Escalvado";5;-;-;-;-;5
"315760 Santa Fé de Minas";2;-;-;-;-;2
"315765 Santa Helena de Minas";2;-;-;-;-;2
"315770 Santa Juliana";13;-;-;-;-;13
"315780 Santa Luzia";175;-;-;1;-;176
"315790 Santa Margarida";94;-;-;-;-;94
"315800 Santa Maria de Itabira";3;1;-;-;-;4
"315820 Santa Maria do Suaçuí";130;1;-;-;-;131
"315920 Santa Rita de Caldas";2;-;-;-;-;2
"315935 Santa Rita de Minas";7;-;-;-;-;7
"315950 Santa Rita do Itueto";7;-;-;-;-;7
"315960 Santa Rita do Sapucaí";26;-;-;-;-;26
"315970 Santa Rosa da Serra";9;-;-;-;-;9
"315980 Santa Vitória";110;-;-;-;-;110
"315830 Santana da Vargem";1;-;-;-;-;1
"315840 Santana de Cataguases";9;-;-;-;-;9
"315850 Santana de Pirapama";195;-;-;-;-;195
"315860 Santana do Deserto";1;-;-;-;-;1
"315880 Santana do Jacaré";6;-;-;-;-;6
"315890 Santana do Manhuaçu";1;-;-;-;-;1
"315895 Santana do Paraíso";136;-;-;-;-;136
"315900 Santana do Riacho";7;1;-;-;-;8
"315910 Santana dos Montes";1;-;-;-;-;1
"315990 Santo Antônio do Amparo";42;-;-;-;-;42
"316000 Santo Antônio do Aventureiro";5;-;-;-;-;5
"316010 Santo Antônio do Grama";7;-;-;-;-;7
"316020 Santo Antônio do Itambé";3;-;-;-;-;3
"316030 Santo Antônio do Jacinto";8;-;-;-;-;8
"316040 Santo Antônio do Monte";36;-;-;-;-;36
"316060 Santo Hipólito";81;-;-;-;-;81
"316070 Santos Dumont";168;-;-;-;-;168
"316080 São Bento Abade";1;-;-;-;-;1
"316090 São Brás do Suaçuí";1;-;-;-;-;1
"316095 São Domingos das Dores";1;-;-;-;-;1
"316100 São Domingos do Prata";49;-;-;-;-;49
"316105 São Félix de Minas";36;-;-;-;-;36
"316110 São Francisco";551;-;-;-;-;551
"316120 São Francisco de Paula";3;2;-;-;-;5
"316130 São Francisco de Sales";28;-;-;-;-;28
"316140 São Francisco do Glória";29;-;-;-;-;29
"316150 São Geraldo";18;-;-;-;-;18
"316165 São Geraldo do Baixio";5;2;-;-;-;7
"316170 São Gonçalo do Abaeté";248;-;-;-;-;248
"316180 São Gonçalo do Pará";8;-;-;-;-;8
"316190 São Gonçalo do Rio Abaixo";43;-;-;-;-;43
"316200 São Gonçalo do Sapucaí";10;-;-;-;-;10
"316210 São Gotardo";3943;-;-;-;-;3943
"316220 São João Batista do Glória";42;-;-;-;-;42
"316225 São João da Lagoa";7;-;-;-;-;7
"316240 São João da Ponte";371;-;-;-;-;371
"316245 São João das Missões";5;-;-;-;-;5
"316250 São João del Rei";1616;7;-;-;-;1623
"316255 São João do Manhuaçu";12;-;-;-;-;12
"316257 São João do Manteninha";42;-;-;-;-;42
"316260 São João do Oriente";230;-;-;-;-;230
"316265 São João do Pacuí";4;-;-;-;-;4
"316270 São João do Paraíso";7;-;-;-;-;7
"316280 São João Evangelista";341;1;-;-;-;342
"316290 São João Nepomuceno";255;-;-;-;-;255
"316292 São Joaquim de Bicas";41;-;-;-;-;41
"316294 São José da Barra";1;-;-;-;-;1
"316295 São José da Lapa";24;-;-;-;-;24
"316300 São José da Safira";28;-;-;-;-;28
"316310 São José da Varginha";251;-;-;-;-;251
"316330 São José do Divino";35;-;-;-;-;35
"316340 São José do Goiabal";108;-;-;-;-;108
"316350 São José do Jacuri";10;-;-;-;-;10
"316370 São Lourenço";27;-;-;-;-;27
"316380 São Miguel do Anta";17;-;-;-;-;17
"316390 São Pedro da União";1;-;-;-;-;1
"316410 São Pedro do Suaçuí";17;-;-;-;-;17
"316400 São Pedro dos Ferros";102;-;-;-;-;102
"316420 São Romão";158;-;-;-;-;158
"316430 São Roque de Minas";50;-;-;-;-;50
"316443 São Sebastião da Vargem Alegre";5;-;-;-;-;5
"316447 São Sebastião do Anta";2;-;-;-;-;2
"316450 São Sebastião do Maranhão";76;-;-;-;-;76
"316460 São Sebastião do Oeste";44;-;-;-;-;44
"316470 São Sebastião do Paraíso";366;2;-;-;-;368
"316480 São Sebastião do Rio Preto";1;-;-;-;-;1
"316520 São Thomé das Letras";1;-;-;-;-;1
"316500 São Tiago";21;-;-;-;-;21
"316510 São Tomás de Aquino";34;-;-;-;-;34
"316530 São Vicente de Minas";1;-;-;-;-;1
"316540 Sapucaí-Mirim";1;-;-;-;-;1
"316550 Sardoá";5;-;-;-;-;5
"316553 Sarzedo";1192;-;-;-;-;1192
"316556 Sem-Peixe";54;-;-;-;-;54
"316560 Senador Cortes";6;-;-;-;-;6
"316570 Senador Firmino";12;-;-;-;-;12
"316590 Senador Modestino Gonçalves";1;-;-;-;-;1
"316600 Senhora de Oliveira";1;-;-;-;-;1
"316630 Sericita";31;-;-;-;-;31
"316650 Serra Azul de Minas";13;-;-;-;-;13
"316660 Serra da Saudade";2;-;-;-;-;2
"316680 Serra do Salitre";20;-;-;-;-;20
"316670 Serra dos Aimorés";88;-;-;-;-;88
"316690 Serrania";2;-;-;-;-;2
"316710 Serro";3;-;-;-;-;3
"316720 Sete Lagoas";9445;-;-;-;-;9445
"316555 Setubinha";116;-;-;-;-;116
"316730 Silveirânia";4;-;-;-;-;4
"316750 Simão Pereira";14;-;-;-;-;14
"316760 Simonésia";69;-;-;-;-;69
"316770 Sobrália";37;-;-;-;-;37
"316790 Tabuleiro";7;-;-;-;-;7
"316800 Taiobeiras";4;-;-;-;-;4
"316805 Taparuba";108;-;-;-;-;108
"316810 Tapira";4;-;-;-;-;4
"316820 Tapiraí";3;-;-;-;-;3
"316830 Taquaraçu de Minas";4;-;-;-;-;4
"316840 Tarumirim";1;-;-;-;-;1
"316850 Teixeiras";24;-;-;-;-;24
"316860 Teófilo Otoni";26;-;-;-;-;26
"316870 Timóteo";1513;-;-;-;-;1513
"316880 Tiradentes";67;-;-;-;-;67
"316890 Tiros";139;10;-;-;-;149
"316900 Tocantins";458;-;-;-;-;458
"316910 Toledo";2;-;-;-;-;2
"316920 Tombos";187;-;-;-;-;187
"316930 Três Corações";415;2;-;-;-;417
"316935 Três Marias";115;-;-;-;-;115
"316940 Três Pontas";494;4;-;-;-;498
"316950 Tumiritinga";79;-;-;-;-;79
"316960 Tupaciguara";889;-;-;-;-;889
"316970 Turmalina";367;-;-;-;-;367
"316990 Ubá";3524;2;-;-;-;3526
"317000 Ubaí";71;5;-;-;-;76
"317005 Ubaporanga";101;-;-;-;-;101
"317010 Uberaba";1866;13;2;-;3;1884
"317020 Uberlândia";9143;13;-;-;-;9156
"317040 Unaí";7;-;-;-;-;7
"317043 União de Minas";40;-;-;-;-;40
"317047 Uruana de Minas";9;-;-;-;-;9
"317050 Urucânia";155;-;-;-;-;155
"317052 Urucuia";8;-;-;-;-;8
"317057 Vargem Alegre";32;-;-;-;-;32
"317065 Vargem Grande do Rio Pardo";4;-;-;-;-;4
"317070 Varginha";2916;-;-;-;-;2916
"317075 Varjão de Minas";8;-;-;-;-;8
"317080 Várzea da Palma";107;-;-;-;-;107
"317090 Varzelândia";93;-;-;-;-;93
"317100 Vazante";244;1;-;-;-;245
"317103 Verdelândia";4;-;-;-;-;4
"317107 Veredinha";55;-;-;-;-;55
"317110 Veríssimo";7;-;-;-;-;7
"317120 Vespasiano";1476;-;-;-;-;1476
"317130 Viçosa";3142;-;-;-;-;3142
"317140 Vieiras";24;-;-;-;-;24
"317160 Virgem da Lapa";85;-;-;-;-;85
"317170 Virgínia";1;-;-;-;-;1
"317180 Virginópolis";30;-;-;-;-;30
"317190 Virgolândia";3;-;-;-;-;3
"317200 Visconde do Rio Branco";2892;-;-;-;-;2892
"317210 Volta Grande";102;-;-;-;-;102
"310000 Município ignorado - MG";3;-;-;-;-;3
"320010 Afonso Cláudio";73;-;-;-;-;73
"320016 Água Doce do Norte";1;-;-;-;-;1
"320013 Águia Branca";17;-;-;-;-;17
"320020 Alegre";793;-;-;-;-;793
"320030 Alfredo Chaves";263;-;-;-;-;263
"320035 Alto Rio Novo";23;-;-;-;-;23
"320040 Anchieta";223;3;-;-;-;226
"320050 Apiacá";233;-;-;-;-;233
"320060 Aracruz";255;-;-;-;-;255
"320070 Atilio Vivacqua";370;-;-;-;-;370
"320080 Baixo Guandu";46;-;-;-;-;46
"320090 Barra de São Francisco";15;-;-;-;-;15
"320100 Boa Esperança";8;-;-;-;-;8
"320110 Bom Jesus do Norte";5;-;-;-;-;5
"320115 Brejetuba";2;-;-;-;-;2
"320120 Cachoeiro de Itapemirim";9478;2;-;-;-;9480
"320130 Cariacica";3586;1;-;-;-;3587
"320140 Castelo";239;2;-;-;-;241
"320150 Colatina";336;-;-;-;-;336
"320160 Conceição da Barra";11;-;-;-;-;11
"320170 Conceição do Castelo";187;-;-;-;-;187
"320180 Divino de São Lourenço";1;-;-;-;-;1
"320190 Domingos Martins";96;3;-;-;-;99
"320200 Dores do Rio Preto";21;-;-;-;-;21
"320210 Ecoporanga";769;-;-;-;-;769
"320220 Fundão";29;-;-;-;-;29
"320230 Guaçuí";7;1;-;-;-;8
"320240 Guarapari";235;1;-;-;-;236
"320245 Ibatiba";65;1;-;-;-;66
"320250 Ibiraçu";20;-;-;-;-;20
"320260 Iconha";80;1;-;-;-;81
"320265 Irupi";1;-;-;-;-;1
"320270 Itaguaçu";3;-;-;-;-;3
"320280 Itapemirim";229;-;-;-;-;229
"320290 Itarana";1;-;-;-;-;1
"320300 Iúna";41;-;-;-;-;41
"320305 Jaguaré";36;-;-;-;-;36
"320310 Jerônimo Monteiro";729;2;-;-;-;731
"320313 João Neiva";100;-;-;-;-;100
"320316 Laranja da Terra";2;-;-;-;-;2
"320320 Linhares";15;1;-;-;-;16
"320330 Mantenópolis";304;-;-;-;-;304
"320332 Marataízes";37;1;-;-;-;38
"320334 Marechal Floriano";32;-;-;-;-;32
"320335 Marilândia";3;-;-;-;-;3
"320340 Mimoso do Sul";205;-;-;-;-;205
"320350 Montanha";56;-;-;-;-;56
"320370 Muniz Freire";27;-;-;-;-;27
"320380 Muqui";475;-;-;-;-;475
"320390 Nova Venécia";354;3;-;-;-;357
"320400 Pancas";110;-;-;-;-;110
"320405 Pedro Canário";1;-;-;-;-;1
"320410 Pinheiros";1;-;-;-;-;1
"320420 Piúma";285;-;-;-;-;285
"320430 Presidente Kennedy";26;-;-;-;-;26
"320435 Rio Bananal";2;-;-;-;-;2
"320440 Rio Novo do Sul";541;-;-;-;-;541
"320450 Santa Leopoldina";27;-;-;-;-;27
"320455 Santa Maria de Jetibá";59;-;-;-;-;59
"320460 Santa Teresa";64;-;-;-;-;64
"320465 São Domingos do Norte";71;-;-;-;-;71
"320470 São Gabriel da Palha";124;-;-;-;-;124
"320480 São José do Calçado";511;-;-;-;-;511
"320490 São Mateus";357;-;-;-;-;357
"320495 São Roque do Canaã";28;-;-;-;-;28
"320500 Serra";4686;1;-;-;-;4687
"320501 Sooretama";20;-;-;-;-;20
"320503 Vargem Alta";365;6;-;-;-;371
"320506 Venda Nova do Imigrante";121;1;-;-;-;122
"320510 Viana";487;-;-;-;-;487
"320515 Vila Pavão";1;-;-;-;-;1
"320517 Vila Valério";6;-;-;-;-;6
"320520 Vila Velha";2630;1;-;-;-;2631
"320530 Vitória";3926;3;-;-;-;3929
"330010 Angra dos Reis";20;-;-;-;-;20
"330015 Aperibé";10;-;-;-;-;10
"330020 Araruama";113;-;-;-;-;113
"330022 Areal";516;-;-;-;-;516
"330023 Armação dos Búzios";9;-;-;-;-;9
"330025 Arraial do Cabo";458;-;-;-;-;458
"330030 Barra do Piraí";796;-;-;-;-;796
"330040 Barra Mansa";125;-;-;-;-;125
"330045 Belford Roxo";173;-;-;-;-;173
"330050 Bom Jardim";6;-;-;-;-;6
"330060 Bom Jesus do Itabapoana";525;-;-;-;-;525
"330070 Cabo Frio";49;-;-;-;-;49
"330080 Cachoeiras de Macacu";423;-;-;-;-;423
"330090 Cambuci";46;-;-;-;-;46
"330100 Campos dos Goytacazes";1582;30;-;-;-;1612
"330110 Cantagalo";500;-;-;-;-;500
"330093 Carapebus";47;-;-;-;-;47
"330115 Cardoso Moreira";39;-;-;-;-;39
"330120 Carmo";11;-;-;-;-;11
"330130 Casimiro de Abreu";225;-;-;-;-;225
"330095 Comendador Levy Gasparian";6;-;-;-;-;6
"330140 Conceição de Macabu";39;-;-;-;-;39
"330150 Cordeiro";671;16;-;-;-;687
"330160 Duas Barras";8;-;-;-;-;8
"330170 Duque de Caxias";1575;-;-;-;-;1575
"330185 Guapimirim";3;-;-;-;-;3
"330187 Iguaba Grande";6;-;-;-;-;6
"330190 Itaboraí";16;-;-;-;-;16
"330200 Itaguaí";4;-;-;-;-;4
"330205 Italva";147;-;-;-;-;147
"330210 Itaocara";41;1;-;-;-;42
"330220 Itaperuna";3837;-;-;1;-;3838
"330225 Itatiaia";142;-;-;-;-;142
"330227 Japeri";2;-;-;-;-;2
"330230 Laje do Muriaé";21;-;-;-;-;21
"330240 Macaé";1326;-;-;-;-;1326
"330245 Macuco";2;-;-;-;-;2
"330250 Magé";127;-;-;-;-;127
"330260 Mangaratiba";37;-;-;-;-;37
"330270 Maricá";13;-;-;-;-;13
"330280 Mendes";4;-;-;-;-;4
"330285 Mesquita";11;-;-;-;-;11
"330300 Miracema";1;-;-;-;-;1
"330310 Natividade";795;22;-;-;-;817
"330320 Nilópolis";20;-;-;-;-;20
"330330 Niterói";23;-;-;-;-;23
"330340 Nova Friburgo";381;11;-;-;-;392
"330350 Nova Iguaçu";19;-;-;-;-;19
"330370 Paraíba do Sul";3;-;-;-;-;3
"330380 Paraty";60;-;-;-;-;60
"330385 Paty do Alferes";36;-;-;-;-;36
"330390 Petrópolis";261;-;-;-;-;261
"330395 Pinheiral";106;-;-;-;-;106
"330400 Piraí";10;-;-;-;-;10
"330410 Porciúncula";144;1;-;-;-;145
"330411 Porto Real";9;-;-;-;-;9
"330412 Quatis";1;-;-;-;-;1
"330414 Queimados";14;-;-;-;-;14
"330415 Quissamã";3;-;-;-;-;3
"330420 Resende";622;-;-;-;-;622
"330430 Rio Bonito";8;-;-;-;-;8
"330440 Rio Claro";2;-;-;-;-;2
"330452 Rio das Ostras";336;2;-;-;-;338
"330455 Rio de Janeiro";3113;19;-;-;10;3142
